Test Case: A100SXM_apex_fused_rotary_positional_embedding.forward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 32  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 32, 32]]   | bf16  |       4.92       |       4.95        |       4.97       |        2.64        | 4.19e+06 | 5.24e+05 |      4.37%       |    10.45%     |
| 32  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 32, 32]]   | bf16  |       5.79       |       5.82        |       5.84       |        3.29        | 8.39e+06 | 1.05e+06 |      7.43%       |    17.76%     |
| 32  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 32, 32]]   | bf16  |       8.35       |       8.37        |       8.4        |        4.57        | 1.68e+07 | 2.10e+06 |      10.3%       |    24.64%     |
| 32  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 32, 32]]   | bf16  |      12.19       |       12.24       |      12.29       |        7.14        | 3.36e+07 | 4.19e+06 |      14.12%      |    33.75%     |
| 32  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 32, 32]]   | bf16  |      22.22       |       22.28       |      22.37       |       12.29        | 6.71e+07 | 8.39e+06 |      15.49%      |    37.03%     |
| 32  | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 32, 32]]   | bf16  |      53.86       |       53.91       |      53.96       |       22.57        | 1.34e+08 | 1.68e+07 |      12.78%      |    30.55%     |
| 32  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 32, 32]]  | bf16  |      103.01      |       103.1       |      103.17      |       43.14        | 2.68e+08 | 3.36e+07 |      13.36%      |    31.95%     |
| 32  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 32, 32]]  | bf16  |      200.24      |      200.32       |      200.4       |       84.28        | 5.37e+08 | 6.71e+07 |      13.75%      |    32.87%     |
| 32  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 32, 32]]  | bf16  |      395.11      |      395.16       |      395.21      |       166.56       | 1.07e+09 | 1.34e+08 |      13.94%      |    33.32%     |
| 64  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 64, 32]]    | bf16  |       5.43       |       5.46        |       5.48       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.07%     |
| 64  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 64, 32]]    | bf16  |       5.53       |        5.6        |       5.68       |        2.01        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.15%     |
| 64  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 64, 32]]    | bf16  |       5.58       |        5.6        |       5.63       |        2.02        | 1.31e+05 | 1.64e+04 |      0.12%       |     0.29%     |
| 64  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 64, 32]]   | bf16  |       6.4        |       6.42        |       6.45       |        3.29        | 8.39e+06 | 1.05e+06 |      6.72%       |    16.07%     |
| 64  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 64, 32]]   | bf16  |       7.53       |       7.58        |       7.63       |        4.57        | 1.68e+07 | 2.10e+06 |      11.43%      |    27.32%     |
| 64  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 64, 32]]   | bf16  |      11.62       |       11.67       |      11.72       |        7.14        | 3.36e+07 | 4.19e+06 |      14.81%      |    35.41%     |
| 64  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 64, 32]]   | bf16  |      20.28       |       20.35       |      20.43       |       12.29        | 6.71e+07 | 8.39e+06 |      16.97%      |    40.57%     |
| 64  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 64, 32]]   | bf16  |      48.84       |       48.9        |      48.95       |       22.57        | 1.34e+08 | 1.68e+07 |      14.09%      |    33.69%     |
| 64  | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 64, 32]]   | bf16  |      92.42       |       92.46       |      92.52       |       43.14        | 2.68e+08 | 3.36e+07 |      14.89%      |    35.61%     |
| 64  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 64, 32]]  | bf16  |      177.25      |      177.34       |      177.41      |       84.28        | 5.37e+08 | 6.71e+07 |      15.53%      |    37.14%     |
| 64  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 64, 32]]  | bf16  |      347.29      |      347.34       |      347.39      |       166.56       | 1.07e+09 | 1.34e+08 |      15.86%      |    37.91%     |
| 64  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 64, 32]]  | bf16  |      687.31      |      687.36       |      687.41      |       331.13       | 2.15e+09 | 2.68e+08 |      16.02%      |    38.31%     |
| 128 | 32  |   [1, 1, 1, 32]    | False |   [[1, 1, 128, 32]]    | bf16  |       6.25       |        6.3        |       6.35       |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.13%     |
| 128 | 32  |   [2, 1, 1, 32]    | False |   [[2, 1, 128, 32]]    | bf16  |       6.4        |       6.42        |       6.45       |        2.02        | 1.31e+05 | 1.64e+04 |      0.11%       |     0.25%     |
| 128 | 32  |   [4, 1, 1, 32]    | False |   [[4, 1, 128, 32]]    | bf16  |       6.4        |       6.45        |       6.5        |        2.04        | 2.62e+05 | 3.28e+04 |      0.21%       |     0.5%      |
| 128 | 32  |  [256, 1, 1, 32]   | False |  [[256, 1, 128, 32]]   | bf16  |       7.32       |       7.36        |       7.42       |        4.57        | 1.68e+07 | 2.10e+06 |      11.75%      |     28.1%     |
| 128 | 32  |  [512, 1, 1, 32]   | False |  [[512, 1, 128, 32]]   | bf16  |       8.76       |       8.79        |       8.81       |        7.14        | 3.36e+07 | 4.19e+06 |      19.64%      |    46.96%     |
| 128 | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 128, 32]]  | bf16  |      17.61       |       17.77       |      17.92       |       12.29        | 6.71e+07 | 8.39e+06 |      19.54%      |    46.72%     |
| 128 | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 128, 32]]  | bf16  |      43.37       |       43.45       |      43.52       |       22.57        | 1.34e+08 | 1.68e+07 |      15.87%      |    37.94%     |
| 128 | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 128, 32]]  | bf16  |       77.0       |       77.06       |      77.11       |       43.14        | 2.68e+08 | 3.36e+07 |      17.88%      |    42.74%     |
| 128 | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 128, 32]]  | bf16  |      169.93      |      170.03       |      170.14      |       84.28        | 5.37e+08 | 6.71e+07 |      16.2%       |    38.74%     |
| 128 | 32  | [16384, 1, 1, 32]  | False | [[16384, 1, 128, 32]]  | bf16  |      330.14      |       330.3       |      330.44      |       166.56       | 1.07e+09 | 1.34e+08 |      16.68%      |    39.88%     |
| 128 | 32  | [32768, 1, 1, 32]  | False | [[32768, 1, 128, 32]]  | bf16  |      598.12      |      623.47       |      649.73      |       331.13       | 2.15e+09 | 2.68e+08 |      18.41%      |    44.02%     |
| 128 | 32  | [65536, 1, 1, 32]  | False | [[65536, 1, 128, 32]]  | bf16  |     1127.37      |      1226.16      |     1291.52      |       660.25       | 4.29e+09 | 5.37e+08 |      19.54%      |    46.71%     |
|  2  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 2, 64]]     | bf16  |       2.97       |        3.0        |       3.02       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  2  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 2, 64]]     | bf16  |       2.97       |       3.03        |       3.07       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.02%     |
|  2  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 2, 64]]     | bf16  |       3.02       |       3.05        |       3.07       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  2  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 2, 64]]    | bf16  |       3.38       |       3.38        |       3.38       |        2.08        | 5.24e+05 | 6.55e+04 |       0.8%       |     1.9%      |
|  2  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 2, 64]]    | bf16  |       3.58       |       3.61        |       3.64       |        2.16        | 1.05e+06 | 1.31e+05 |       1.5%       |     3.59%     |
|  2  | 64  |  [1024, 1, 1, 64]  | False |   [[1024, 1, 2, 64]]   | bf16  |       4.04       |       4.08        |       4.1        |        2.32        | 2.10e+06 | 2.62e+05 |      2.66%       |     6.36%     |
|  2  | 64  |  [2048, 1, 1, 64]  | False |   [[2048, 1, 2, 64]]   | bf16  |       5.07       |        5.1        |       5.12       |        2.64        | 4.19e+06 | 5.24e+05 |      4.24%       |    10.14%     |
|  2  | 64  |  [4096, 1, 1, 64]  | False |   [[4096, 1, 2, 64]]   | bf16  |       7.07       |       7.09        |       7.12       |        3.29        | 8.39e+06 | 1.05e+06 |      6.08%       |    14.55%     |
|  2  | 64  |  [8192, 1, 1, 64]  | False |   [[8192, 1, 2, 64]]   | bf16  |      10.96       |       11.03       |      11.11       |        4.57        | 1.68e+07 | 2.10e+06 |      7.85%       |    18.77%     |
|  2  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 2, 64]]   | bf16  |      18.69       |       18.74       |      18.79       |        7.14        | 3.36e+07 | 4.19e+06 |      9.21%       |    22.01%     |
|  2  | 64  | [32768, 1, 1, 64]  | False |  [[32768, 1, 2, 64]]   | bf16  |      39.68       |       39.74       |      39.78       |       12.29        | 6.71e+07 | 8.39e+06 |      8.67%       |    20.74%     |
|  2  | 64  | [65536, 1, 1, 64]  | False |  [[65536, 1, 2, 64]]   | bf16  |      88.42       |       88.47       |      88.52       |       22.57        | 1.34e+08 | 1.68e+07 |      7.78%       |    18.61%     |
|  4  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 4, 64]]     | bf16  |       3.02       |       3.05        |       3.07       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.02%     |
|  4  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 4, 64]]     | bf16  |       3.74       |       3.77        |       3.79       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  4  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 4, 64]]     | bf16  |       3.79       |       3.82        |       3.84       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
|  4  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 4, 64]]    | bf16  |       4.25       |       4.28        |       4.3        |        2.16        | 1.05e+06 | 1.31e+05 |      1.27%       |     3.03%     |
|  4  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 4, 64]]    | bf16  |       4.66       |       4.68        |       4.71       |        2.32        | 2.10e+06 | 2.62e+05 |      2.31%       |     5.52%     |
|  4  | 64  |  [1024, 1, 1, 64]  | False |   [[1024, 1, 4, 64]]   | bf16  |       5.48       |       5.51        |       5.53       |        2.64        | 4.19e+06 | 5.24e+05 |      3.93%       |     9.38%     |
|  4  | 64  |  [2048, 1, 1, 64]  | False |   [[2048, 1, 4, 64]]   | bf16  |       7.48       |        7.5        |       7.53       |        3.29        | 8.39e+06 | 1.05e+06 |      5.75%       |    13.75%     |
|  4  | 64  |  [4096, 1, 1, 64]  | False |   [[4096, 1, 4, 64]]   | bf16  |      11.06       |       11.08       |      11.11       |        4.57        | 1.68e+07 | 2.10e+06 |      7.78%       |     18.6%     |
|  4  | 64  |  [8192, 1, 1, 64]  | False |   [[8192, 1, 4, 64]]   | bf16  |      18.33       |       18.35       |      18.38       |        7.14        | 3.36e+07 | 4.19e+06 |      9.39%       |    22.44%     |
|  4  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 4, 64]]   | bf16  |      34.76       |       34.76       |      34.76       |       12.29        | 6.71e+07 | 8.39e+06 |       9.9%       |    23.67%     |
|  4  | 64  | [32768, 1, 1, 64]  | False |  [[32768, 1, 4, 64]]   | bf16  |       77.0       |       77.03       |      77.06       |       22.57        | 1.34e+08 | 1.68e+07 |      8.94%       |    21.37%     |
|  4  | 64  | [65536, 1, 1, 64]  | False |  [[65536, 1, 4, 64]]   | bf16  |      148.84      |      148.86       |      148.89      |       43.14        | 2.68e+08 | 3.36e+07 |      9.25%       |    22.11%     |
|  8  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 8, 64]]     | bf16  |       3.94       |       3.97        |       3.99       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  8  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 8, 64]]     | bf16  |       4.15       |       4.18        |       4.2        |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
|  8  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 8, 64]]     | bf16  |       4.15       |        4.2        |       4.25       |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.1%      |
|  8  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 8, 64]]    | bf16  |       4.71       |       4.73        |       4.76       |        2.32        | 2.10e+06 | 2.62e+05 |      2.28%       |     5.46%     |
|  8  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 8, 64]]    | bf16  |       5.12       |       5.17        |       5.22       |        2.64        | 4.19e+06 | 5.24e+05 |       4.2%       |    10.04%     |
|  8  | 64  |  [1024, 1, 1, 64]  | False |   [[1024, 1, 8, 64]]   | bf16  |       6.2        |       6.23        |       6.25       |        3.29        | 8.39e+06 | 1.05e+06 |      6.94%       |    16.59%     |
|  8  | 64  |  [2048, 1, 1, 64]  | False |   [[2048, 1, 8, 64]]   | bf16  |       8.91       |       8.96        |       9.01       |        4.57        | 1.68e+07 | 2.10e+06 |      9.66%       |    23.09%     |
|  8  | 64  |  [4096, 1, 1, 64]  | False |   [[4096, 1, 8, 64]]   | bf16  |      13.62       |       13.65       |      13.67       |        7.14        | 3.36e+07 | 4.19e+06 |      12.63%      |    30.21%     |
|  8  | 64  |  [8192, 1, 1, 64]  | False |   [[8192, 1, 8, 64]]   | bf16  |      24.58       |       24.61       |      24.63       |       12.29        | 6.71e+07 | 8.39e+06 |      14.0%       |    33.48%     |
|  8  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 8, 64]]   | bf16  |      54.12       |       54.17       |      54.22       |       22.57        | 1.34e+08 | 1.68e+07 |      12.72%      |    30.41%     |
|  8  | 64  | [32768, 1, 1, 64]  | False |  [[32768, 1, 8, 64]]   | bf16  |      102.14      |       102.2       |      102.25      |       43.14        | 2.68e+08 | 3.36e+07 |      13.48%      |    32.22%     |
|  8  | 64  | [65536, 1, 1, 64]  | False |  [[65536, 1, 8, 64]]   | bf16  |      198.45      |      198.47       |      198.5       |       84.28        | 5.37e+08 | 6.71e+07 |      13.87%      |    33.17%     |
| 16  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 16, 64]]    | bf16  |       4.2        |       4.22        |       4.25       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
| 16  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 16, 64]]    | bf16  |       4.3        |       4.35        |       4.4        |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.09%     |
| 16  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 16, 64]]    | bf16  |       4.3        |       4.34        |       4.4        |        2.01        | 6.55e+04 | 8.19e+03 |      0.08%       |     0.19%     |
| 16  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 16, 64]]   | bf16  |       5.12       |       5.17        |       5.22       |        2.64        | 4.19e+06 | 5.24e+05 |       4.2%       |    10.04%     |
| 16  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 16, 64]]   | bf16  |       5.99       |       6.02        |       6.04       |        3.29        | 8.39e+06 | 1.05e+06 |      7.18%       |    17.17%     |
| 16  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 1, 16, 64]]   | bf16  |       8.7        |       8.75        |       8.81       |        4.57        | 1.68e+07 | 2.10e+06 |      9.89%       |    23.64%     |
| 16  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 1, 16, 64]]   | bf16  |      13.36       |       13.42       |      13.47       |        7.14        | 3.36e+07 | 4.19e+06 |      12.88%      |    30.79%     |
| 16  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 1, 16, 64]]   | bf16  |      23.96       |       24.01       |      24.06       |       12.29        | 6.71e+07 | 8.39e+06 |      14.36%      |    34.34%     |
| 16  | 64  |  [8192, 1, 1, 64]  | False |  [[8192, 1, 16, 64]]   | bf16  |      53.91       |       53.96       |      54.02       |       22.57        | 1.34e+08 | 1.68e+07 |      12.77%      |    30.53%     |
| 16  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 16, 64]]  | bf16  |      102.14      |       102.2       |      102.25      |       43.14        | 2.68e+08 | 3.36e+07 |      13.48%      |    32.22%     |
| 16  | 64  | [32768, 1, 1, 64]  | False |  [[32768, 1, 16, 64]]  | bf16  |      198.3       |      198.35       |      198.4       |       84.28        | 5.37e+08 | 6.71e+07 |      13.88%      |    33.19%     |
| 16  | 64  | [65536, 1, 1, 64]  | False |  [[65536, 1, 16, 64]]  | bf16  |      390.66      |      390.71       |      390.76      |       166.56       | 1.07e+09 | 1.34e+08 |      14.1%       |     33.7%     |
| 32  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 32, 64]]    | bf16  |       5.07       |       5.09        |       5.12       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.08%     |
| 32  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 32, 64]]    | bf16  |       5.12       |       5.15        |       5.17       |        2.01        | 6.55e+04 | 8.19e+03 |      0.07%       |     0.16%     |
| 32  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 32, 64]]    | bf16  |       5.12       |       5.14        |       5.17       |        2.02        | 1.31e+05 | 1.64e+04 |      0.13%       |     0.31%     |
| 32  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 32, 64]]   | bf16  |       6.25       |       6.28        |       6.3        |        3.29        | 8.39e+06 | 1.05e+06 |      6.88%       |    16.46%     |
| 32  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 32, 64]]   | bf16  |       7.48       |       7.53        |       7.58       |        4.57        | 1.68e+07 | 2.10e+06 |      11.5%       |     27.5%     |
| 32  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 1, 32, 64]]   | bf16  |      11.37       |       11.39       |      11.42       |        7.14        | 3.36e+07 | 4.19e+06 |      15.13%      |    36.18%     |
| 32  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 1, 32, 64]]   | bf16  |      19.51       |       19.6        |      19.71       |       12.29        | 6.71e+07 | 8.39e+06 |      17.64%      |    42.17%     |
| 32  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 1, 32, 64]]   | bf16  |      44.39       |       44.49       |       44.6       |       22.57        | 1.34e+08 | 1.68e+07 |      15.51%      |    37.07%     |
| 32  | 64  |  [8192, 1, 1, 64]  | False |  [[8192, 1, 32, 64]]   | bf16  |      81.87       |       81.96       |      82.02       |       43.14        | 2.68e+08 | 3.36e+07 |      16.81%      |     40.2%     |
| 32  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 32, 64]]  | bf16  |      154.68      |      154.78       |      154.88      |       84.28        | 5.37e+08 | 6.71e+07 |      17.8%       |    42.56%     |
| 32  | 64  | [32768, 1, 1, 64]  | False |  [[32768, 1, 32, 64]]  | bf16  |      299.83      |      299.91       |      299.98      |       166.56       | 1.07e+09 | 1.34e+08 |      18.36%      |    43.91%     |
| 32  | 64  | [65536, 1, 1, 64]  | False |  [[65536, 1, 32, 64]]  | bf16  |      591.1       |      591.19       |      591.26      |       331.13       | 2.15e+09 | 2.68e+08 |      18.63%      |    44.54%     |
| 64  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 64, 64]]    | bf16  |       5.53       |       5.56        |       5.58       |        2.01        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.15%     |
| 64  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 64, 64]]    | bf16  |       5.53       |       5.58        |       5.63       |        2.02        | 1.31e+05 | 1.64e+04 |      0.12%       |     0.29%     |
| 64  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 64, 64]]    | bf16  |       5.53       |       5.56        |       5.58       |        2.04        | 2.62e+05 | 3.28e+04 |      0.24%       |     0.58%     |
| 64  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 64, 64]]   | bf16  |       6.86       |       6.88        |       6.91       |        4.57        | 1.68e+07 | 2.10e+06 |      12.54%      |    29.99%     |
| 64  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 64, 64]]   | bf16  |       8.45       |       8.47        |       8.5        |        7.14        | 3.36e+07 | 4.19e+06 |      20.36%      |    48.69%     |
| 64  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 1, 64, 64]]   | bf16  |      15.21       |       15.25       |      15.31       |       12.29        | 6.71e+07 | 8.39e+06 |      22.63%      |     54.1%     |
| 64  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 1, 64, 64]]   | bf16  |      39.01       |       39.05       |      39.07       |       22.57        | 1.34e+08 | 1.68e+07 |      17.64%      |    42.18%     |
| 64  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 1, 64, 64]]   | bf16  |      69.84       |       69.94       |      70.04       |       43.14        | 2.68e+08 | 3.36e+07 |      19.71%      |    47.13%     |
| 64  | 64  |  [8192, 1, 1, 64]  | False |  [[8192, 1, 64, 64]]   | bf16  |      144.74      |      144.87       |      145.0       |       84.28        | 5.37e+08 | 6.71e+07 |      19.02%      |    45.48%     |
| 64  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 64, 64]]  | bf16  |      278.02      |      278.09       |      278.17      |       166.56       | 1.07e+09 | 1.34e+08 |      19.81%      |    47.35%     |
| 64  | 64  | [32768, 1, 1, 64]  | False |  [[32768, 1, 64, 64]]  | bf16  |      542.82      |      542.96       |      543.08      |       331.13       | 2.15e+09 | 2.68e+08 |      20.29%      |    48.51%     |
| 64  | 64  | [65536, 1, 1, 64]  | False |  [[65536, 1, 64, 64]]  | bf16  |      1083.9      |      1084.07      |     1084.26      |       660.25       | 4.29e+09 | 5.37e+08 |      20.32%      |    48.58%     |
| 128 | 64  |   [1, 1, 1, 64]    | False |   [[1, 1, 128, 64]]    | bf16  |       8.14       |       8.19        |       8.24       |        2.02        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.2%      |
| 128 | 64  |   [2, 1, 1, 64]    | False |   [[2, 1, 128, 64]]    | bf16  |       8.24       |       8.26        |       8.29       |        2.04        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.39%     |
| 128 | 64  |   [4, 1, 1, 64]    | False |   [[4, 1, 128, 64]]    | bf16  |       8.24       |       8.26        |       8.29       |        2.08        | 5.24e+05 | 6.55e+04 |      0.33%       |     0.78%     |
| 128 | 64  |  [256, 1, 1, 64]   | False |  [[256, 1, 128, 64]]   | bf16  |      10.34       |       10.39       |      10.44       |        7.14        | 3.36e+07 | 4.19e+06 |      16.64%      |    39.79%     |
| 128 | 64  |  [512, 1, 1, 64]   | False |  [[512, 1, 128, 64]]   | bf16  |      15.36       |       15.41       |      15.46       |       12.29        | 6.71e+07 | 8.39e+06 |      22.41%      |    53.57%     |
| 128 | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 1, 128, 64]]  | bf16  |      42.85       |       42.98       |      43.11       |       22.57        | 1.34e+08 | 1.68e+07 |      16.06%      |     38.4%     |
| 128 | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 1, 128, 64]]  | bf16  |      79.82       |       79.98       |      80.13       |       43.14        | 2.68e+08 | 3.36e+07 |      17.25%      |    41.23%     |
| 128 | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 1, 128, 64]]  | bf16  |      160.97      |      161.19       |      161.38      |       84.28        | 5.37e+08 | 6.71e+07 |      17.1%       |    40.89%     |
| 128 | 64  |  [8192, 1, 1, 64]  | False |  [[8192, 1, 128, 64]]  | bf16  |      307.81      |      308.03       |      308.22      |       166.56       | 1.07e+09 | 1.34e+08 |      17.89%      |    42.77%     |
| 128 | 64  | [16384, 1, 1, 64]  | False | [[16384, 1, 128, 64]]  | bf16  |      601.86      |      602.02       |      602.21      |       331.13       | 2.15e+09 | 2.68e+08 |      18.3%       |    43.75%     |
| 128 | 64  | [32768, 1, 1, 64]  | False | [[32768, 1, 128, 64]]  | bf16  |     1074.23      |      1130.49      |     1185.64      |       660.25       | 4.29e+09 | 5.37e+08 |      20.5%       |    49.02%     |
| 128 | 64  | [65536, 1, 1, 64]  | False | [[65536, 1, 128, 64]]  | bf16  |     2137.14      |      2182.37      |     2255.67      |      1318.51       | 8.59e+09 | 1.07e+09 |      20.61%      |    49.28%     |
|  2  | 128 |   [1, 1, 1, 128]   | False |    [[1, 1, 2, 128]]    | bf16  |       3.43       |       3.46        |       3.48       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
|  2  | 128 |   [2, 1, 1, 128]   | False |    [[2, 1, 2, 128]]    | bf16  |       3.64       |       3.67        |       3.69       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  2  | 128 |   [4, 1, 1, 128]   | False |    [[4, 1, 2, 128]]    | bf16  |       3.64       |       3.66        |       3.69       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.06%     |
|  2  | 128 |  [256, 1, 1, 128]  | False |   [[256, 1, 2, 128]]   | bf16  |       4.1        |       4.13        |       4.15       |        2.16        | 1.05e+06 | 1.31e+05 |      1.31%       |     3.14%     |
|  2  | 128 |  [512, 1, 1, 128]  | False |   [[512, 1, 2, 128]]   | bf16  |       4.3        |       4.32        |       4.35       |        2.32        | 2.10e+06 | 2.62e+05 |       2.5%       |     5.98%     |
|  2  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 1, 2, 128]]   | bf16  |       5.17       |       5.22        |       5.27       |        2.64        | 4.19e+06 | 5.24e+05 |      4.16%       |     9.95%     |
|  2  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 1, 2, 128]]   | bf16  |       7.01       |       7.06        |       7.12       |        3.29        | 8.39e+06 | 1.05e+06 |      6.14%       |    14.67%     |
|  2  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 1, 2, 128]]   | bf16  |       10.6       |       10.62       |      10.65       |        4.57        | 1.68e+07 | 2.10e+06 |      8.12%       |    19.41%     |
|  2  | 128 | [8192, 1, 1, 128]  | False |  [[8192, 1, 2, 128]]   | bf16  |      17.61       |       17.64       |      17.66       |        7.14        | 3.36e+07 | 4.19e+06 |      9.77%       |    23.36%     |
|  2  | 128 | [16384, 1, 1, 128] | False |  [[16384, 1, 2, 128]]  | bf16  |      35.23       |       35.25       |      35.28       |       12.29        | 6.71e+07 | 8.39e+06 |      9.77%       |    23.36%     |
|  2  | 128 | [32768, 1, 1, 128] | False |  [[32768, 1, 2, 128]]  | bf16  |      75.62       |       75.65       |      75.67       |       22.57        | 1.34e+08 | 1.68e+07 |       9.1%       |    21.76%     |
|  2  | 128 | [65536, 1, 1, 128] | False |  [[65536, 1, 2, 128]]  | bf16  |      177.92      |      177.97       |      178.02      |       43.14        | 2.68e+08 | 3.36e+07 |      7.74%       |     18.5%     |
|  4  | 128 |   [1, 1, 1, 128]   | False |    [[1, 1, 4, 128]]    | bf16  |       4.81       |       4.83        |       4.86       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  4  | 128 |   [2, 1, 1, 128]   | False |    [[2, 1, 4, 128]]    | bf16  |       4.92       |       4.94        |       4.97       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.04%     |
