Test Case: A100SXM_apex_fused_rotary_positional_embedding.backward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  2  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 2, 16]]   | bf16  |      22.12       |       22.14       |      22.17       |        3.29        | 8.39e+06 | 1.05e+06 |      1.94%       |     4.65%     |
|  2  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 2, 16]]   | bf16  |      40.86       |       40.91       |      40.96       |        4.57        | 1.68e+07 | 2.10e+06 |      2.11%       |     5.03%     |
|  2  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 2, 16]]   | bf16  |      78.44       |       78.52       |      78.59       |        7.14        | 3.36e+07 | 4.19e+06 |      2.19%       |     5.24%     |
|  4  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 4, 16]]     | bf16  |       2.87       |       2.92        |       2.97       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.0%      |
|  4  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 4, 16]]     | bf16  |       3.07       |       3.09        |       3.12       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  4  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 4, 16]]     | bf16  |       3.07       |        3.1        |       3.12       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.02%     |
|  4  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 4, 16]]    | bf16  |       3.43       |       3.45        |       3.48       |        2.04        | 2.62e+05 | 3.28e+04 |      0.39%       |     0.94%     |
|  4  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 4, 16]]    | bf16  |       3.69       |       3.71        |       3.74       |        2.08        | 5.24e+05 | 6.55e+04 |      0.73%       |     1.74%     |
|  4  | 16  |  [1024, 1, 1, 16]  | False |   [[1024, 1, 4, 16]]   | bf16  |       5.27       |        5.3        |       5.32       |        2.16        | 1.05e+06 | 1.31e+05 |      1.02%       |     2.44%     |
|  4  | 16  |  [2048, 1, 1, 16]  | False |   [[2048, 1, 4, 16]]   | bf16  |       7.01       |       7.06        |       7.12       |        2.32        | 2.10e+06 | 2.62e+05 |      1.53%       |     3.67%     |
|  4  | 16  |  [4096, 1, 1, 16]  | False |   [[4096, 1, 4, 16]]   | bf16  |       10.5       |       10.53       |      10.55       |        2.64        | 4.19e+06 | 5.24e+05 |      2.05%       |     4.9%      |
|  4  | 16  |  [8192, 1, 1, 16]  | False |   [[8192, 1, 4, 16]]   | bf16  |      17.36       |       17.38       |      17.41       |        3.29        | 8.39e+06 | 1.05e+06 |      2.48%       |     5.92%     |
|  4  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 4, 16]]   | bf16  |      30.87       |       30.9        |      30.92       |        4.57        | 1.68e+07 | 2.10e+06 |      2.79%       |     6.66%     |
|  4  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 4, 16]]   | bf16  |      57.86       |       57.89       |      57.91       |        7.14        | 3.36e+07 | 4.19e+06 |      2.97%       |     7.11%     |
|  4  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 4, 16]]   | bf16  |      112.59      |      112.61       |      112.64      |       12.29        | 6.71e+07 | 8.39e+06 |      3.06%       |     7.31%     |
|  8  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 8, 16]]     | bf16  |       3.69       |       3.74        |       3.79       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  8  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 8, 16]]     | bf16  |       3.94       |       3.98        |       4.04       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
|  8  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 8, 16]]     | bf16  |       3.99       |       4.02        |       4.04       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  8  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 8, 16]]    | bf16  |       4.4        |       4.43        |       4.45       |        2.08        | 5.24e+05 | 6.55e+04 |      0.61%       |     1.46%     |
|  8  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 8, 16]]    | bf16  |       4.81       |       4.83        |       4.86       |        2.16        | 1.05e+06 | 1.31e+05 |      1.12%       |     2.67%     |
|  8  | 16  |  [1024, 1, 1, 16]  | False |   [[1024, 1, 8, 16]]   | bf16  |       5.73       |       5.79        |       5.84       |        2.32        | 2.10e+06 | 2.62e+05 |      1.88%       |     4.49%     |
|  8  | 16  |  [2048, 1, 1, 16]  | False |   [[2048, 1, 8, 16]]   | bf16  |       7.94       |       7.97        |       7.99       |        2.64        | 4.19e+06 | 5.24e+05 |      2.71%       |     6.48%     |
|  8  | 16  |  [4096, 1, 1, 16]  | False |   [[4096, 1, 8, 16]]   | bf16  |      11.78       |       11.82       |      11.88       |        3.29        | 8.39e+06 | 1.05e+06 |      3.65%       |     8.73%     |
|  8  | 16  |  [8192, 1, 1, 16]  | False |   [[8192, 1, 8, 16]]   | bf16  |      19.71       |       19.73       |      19.76       |        4.57        | 1.68e+07 | 2.10e+06 |      4.37%       |    10.44%     |
|  8  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 8, 16]]   | bf16  |      35.38       |       35.41       |      35.43       |        7.14        | 3.36e+07 | 4.19e+06 |      4.86%       |    11.63%     |
|  8  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 8, 16]]   | bf16  |      67.58       |       67.62       |      67.64       |       12.29        | 6.71e+07 | 8.39e+06 |      5.09%       |    12.18%     |
|  8  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 8, 16]]   | bf16  |      143.16      |      143.24       |      143.31      |       22.57        | 1.34e+08 | 1.68e+07 |      4.81%       |     11.5%     |
| 16  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 16, 16]]    | bf16  |       3.79       |       3.82        |       3.84       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
| 16  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 16, 16]]    | bf16  |       3.99       |       4.04        |       4.1        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
| 16  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 16, 16]]    | bf16  |       3.99       |       4.04        |       4.1        |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
| 16  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 16, 16]]   | bf16  |       4.71       |       4.74        |       4.76       |        2.16        | 1.05e+06 | 1.31e+05 |      1.14%       |     2.73%     |
| 16  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 16, 16]]   | bf16  |       5.63       |       5.68        |       5.73       |        2.32        | 2.10e+06 | 2.62e+05 |      1.91%       |     4.57%     |
| 16  | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 16, 16]]   | bf16  |       7.63       |       7.66        |       7.68       |        2.64        | 4.19e+06 | 5.24e+05 |      2.82%       |     6.74%     |
| 16  | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 16, 16]]   | bf16  |      11.47       |       11.49       |      11.52       |        3.29        | 8.39e+06 | 1.05e+06 |      3.75%       |     8.97%     |
| 16  | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 16, 16]]   | bf16  |      19.46       |       19.48       |      19.51       |        4.57        | 1.68e+07 | 2.10e+06 |      4.42%       |    10.57%     |
| 16  | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 16, 16]]   | bf16  |      35.23       |       35.25       |      35.28       |        7.14        | 3.36e+07 | 4.19e+06 |      4.88%       |    11.68%     |
| 16  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 16, 16]]  | bf16  |      67.23       |       67.28       |      67.33       |       12.29        | 6.71e+07 | 8.39e+06 |      5.12%       |    12.24%     |
| 16  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 16, 16]]  | bf16  |      142.95      |      142.97       |      143.0       |       22.57        | 1.34e+08 | 1.68e+07 |      4.81%       |    11.51%     |
| 16  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 16, 16]]  | bf16  |      281.09      |      281.11       |      281.14      |       43.14        | 2.68e+08 | 3.36e+07 |       4.9%       |    11.71%     |
| 32  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 32, 16]]    | bf16  |       4.45       |       4.48        |       4.51       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
| 32  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 32, 16]]    | bf16  |       4.56       |       4.59        |       4.61       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.04%     |
| 32  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 32, 16]]    | bf16  |       4.61       |       4.64        |       4.66       |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.09%     |
| 32  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 32, 16]]   | bf16  |       5.43       |       5.45        |       5.48       |        2.32        | 2.10e+06 | 2.62e+05 |      1.98%       |     4.74%     |
| 32  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 32, 16]]   | bf16  |       6.45       |        6.5        |       6.55       |        2.64        | 4.19e+06 | 5.24e+05 |      3.33%       |     7.97%     |
| 32  | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 32, 16]]   | bf16  |       9.11       |       9.13        |       9.16       |        3.29        | 8.39e+06 | 1.05e+06 |      4.72%       |    11.29%     |
| 32  | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 32, 16]]   | bf16  |      14.03       |       14.08       |      14.13       |        4.57        | 1.68e+07 | 2.10e+06 |      6.13%       |    14.66%     |
| 32  | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 32, 16]]   | bf16  |      24.17       |       24.2        |      24.22       |        7.14        | 3.36e+07 | 4.19e+06 |      7.12%       |    17.02%     |
| 32  | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 32, 16]]   | bf16  |      45.57       |       45.62       |      45.67       |       12.29        | 6.71e+07 | 8.39e+06 |      7.55%       |    18.06%     |
| 32  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 32, 16]]  | bf16  |      102.5       |      102.53       |      102.55      |       22.57        | 1.34e+08 | 1.68e+07 |      6.72%       |    16.05%     |
| 32  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 32, 16]]  | bf16  |      200.29      |      200.35       |      200.4       |       43.14        | 2.68e+08 | 3.36e+07 |      6.87%       |    16.43%     |
| 32  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 32, 16]]  | bf16  |      394.04      |      394.09       |      394.14      |       84.28        | 5.37e+08 | 6.71e+07 |      6.99%       |    16.71%     |
| 64  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 64, 16]]    | bf16  |       5.32       |       5.35        |       5.38       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.04%     |
| 64  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 64, 16]]    | bf16  |       5.53       |       5.56        |       5.58       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.07%     |
| 64  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 64, 16]]    | bf16  |       5.63       |       5.65        |       5.68       |        2.01        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.14%     |
| 64  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 64, 16]]   | bf16  |       6.55       |       6.58        |       6.6        |        2.64        | 4.19e+06 | 5.24e+05 |      3.28%       |     7.85%     |
| 64  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 64, 16]]   | bf16  |       7.78       |       7.83        |       7.88       |        3.29        | 8.39e+06 | 1.05e+06 |      5.53%       |    13.22%     |
| 64  | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 64, 16]]   | bf16  |      11.67       |       11.73       |      11.78       |        4.57        | 1.68e+07 | 2.10e+06 |      7.37%       |    17.63%     |
| 64  | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 64, 16]]   | bf16  |      18.59       |       18.61       |      18.64       |        7.14        | 3.36e+07 | 4.19e+06 |      9.26%       |    22.13%     |
| 64  | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 64, 16]]   | bf16  |      35.02       |       35.13       |      35.23       |       12.29        | 6.71e+07 | 8.39e+06 |      9.83%       |     23.5%     |
| 64  | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 64, 16]]   | bf16  |      84.68       |       84.71       |      84.74       |       22.57        | 1.34e+08 | 1.68e+07 |      8.13%       |    19.43%     |
| 64  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 64, 16]]  | bf16  |      167.07      |      167.09       |      167.12      |       43.14        | 2.68e+08 | 3.36e+07 |      8.24%       |     19.7%     |
| 64  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 64, 16]]  | bf16  |      326.09      |      326.17       |      326.25      |       84.28        | 5.37e+08 | 6.71e+07 |      8.44%       |    20.19%     |
| 64  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 64, 16]]  | bf16  |      536.68      |      600.89       |      644.97      |       166.56       | 1.07e+09 | 1.34e+08 |      10.26%      |    24.53%     |
| 128 | 16  |   [1, 1, 1, 16]    | False |   [[1, 1, 128, 16]]    | bf16  |       6.3        |       6.35        |       6.4        |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.06%     |
| 128 | 16  |   [2, 1, 1, 16]    | False |   [[2, 1, 128, 16]]    | bf16  |       6.5        |        6.5        |       6.5        |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.12%     |
| 128 | 16  |   [4, 1, 1, 16]    | False |   [[4, 1, 128, 16]]    | bf16  |       6.4        |       6.43        |       6.45       |        2.02        | 1.31e+05 | 1.64e+04 |      0.11%       |     0.25%     |
| 128 | 16  |  [256, 1, 1, 16]   | False |  [[256, 1, 128, 16]]   | bf16  |       7.42       |       7.48        |       7.53       |        3.29        | 8.39e+06 | 1.05e+06 |       5.8%       |    13.86%     |
| 128 | 16  |  [512, 1, 1, 16]   | False |  [[512, 1, 128, 16]]   | bf16  |       8.7        |       8.73        |       8.76       |        4.57        | 1.68e+07 | 2.10e+06 |      9.89%       |    23.64%     |
| 128 | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 128, 16]]  | bf16  |      13.98       |       14.02       |      14.08       |        7.14        | 3.36e+07 | 4.19e+06 |      12.31%      |    29.43%     |
| 128 | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 128, 16]]  | bf16  |      26.73       |       26.81       |      26.88       |       12.29        | 6.71e+07 | 8.39e+06 |      12.87%      |    30.78%     |
| 128 | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 128, 16]]  | bf16  |      67.17       |       67.23       |      67.28       |       22.57        | 1.34e+08 | 1.68e+07 |      10.25%      |     24.5%     |
| 128 | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 128, 16]]  | bf16  |      153.65      |       153.7       |      153.75      |       43.14        | 2.68e+08 | 3.36e+07 |      8.96%       |    21.42%     |
| 128 | 16  | [16384, 1, 1, 16]  | False | [[16384, 1, 128, 16]]  | bf16  |      296.45      |      296.53       |      296.6       |       84.28        | 5.37e+08 | 6.71e+07 |      9.29%       |     22.2%     |
| 128 | 16  | [32768, 1, 1, 16]  | False | [[32768, 1, 128, 16]]  | bf16  |      582.76      |      582.84       |      582.91      |       166.56       | 1.07e+09 | 1.34e+08 |      9.45%       |    22.59%     |
| 128 | 16  | [65536, 1, 1, 16]  | False | [[65536, 1, 128, 16]]  | bf16  |      967.12      |      1044.89      |     1154.82      |       331.13       | 2.15e+09 | 2.68e+08 |      11.39%      |    27.23%     |
|  2  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 2, 32]]     | bf16  |       2.82       |       2.84        |       2.87       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.0%      |
|  2  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 2, 32]]     | bf16  |       3.02       |       3.05        |       3.07       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  2  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 2, 32]]     | bf16  |       3.02       |       3.05        |       3.07       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.02%     |
|  2  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 2, 32]]    | bf16  |       3.38       |       3.41        |       3.43       |        2.04        | 2.62e+05 | 3.28e+04 |       0.4%       |     0.95%     |
|  2  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 2, 32]]    | bf16  |       3.58       |       3.61        |       3.64       |        2.08        | 5.24e+05 | 6.55e+04 |      0.75%       |     1.8%      |
|  2  | 32  |  [1024, 1, 1, 32]  | False |   [[1024, 1, 2, 32]]   | bf16  |       4.15       |       4.18        |       4.2        |        2.16        | 1.05e+06 | 1.31e+05 |       1.3%       |     3.1%      |
|  2  | 32  |  [2048, 1, 1, 32]  | False |   [[2048, 1, 2, 32]]   | bf16  |       5.38       |       5.44        |       5.48       |        2.32        | 2.10e+06 | 2.62e+05 |       2.0%       |     4.78%     |
|  2  | 32  |  [4096, 1, 1, 32]  | False |   [[4096, 1, 2, 32]]   | bf16  |       7.78       |        7.8        |       7.83       |        2.64        | 4.19e+06 | 5.24e+05 |      2.76%       |     6.61%     |
|  2  | 32  |  [8192, 1, 1, 32]  | False |   [[8192, 1, 2, 32]]   | bf16  |      12.54       |       12.57       |       12.6       |        3.29        | 8.39e+06 | 1.05e+06 |      3.43%       |     8.2%      |
|  2  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 2, 32]]   | bf16  |      21.81       |       21.84       |      21.86       |        4.57        | 1.68e+07 | 2.10e+06 |      3.94%       |     9.43%     |
|  2  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 2, 32]]   | bf16  |      40.45       |       40.45       |      40.45       |        7.14        | 3.36e+07 | 4.19e+06 |      4.25%       |    10.17%     |
|  2  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 2, 32]]   | bf16  |      79.92       |       79.95       |      79.97       |       12.29        | 6.71e+07 | 8.39e+06 |      4.31%       |     10.3%     |
|  4  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 4, 32]]     | bf16  |       2.97       |       2.97        |       2.97       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  4  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 4, 32]]     | bf16  |       3.02       |       3.05        |       3.07       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.02%     |
|  4  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 4, 32]]     | bf16  |       3.64       |       3.67        |       3.69       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  4  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 4, 32]]    | bf16  |       4.04       |        4.1        |       4.15       |        2.08        | 5.24e+05 | 6.55e+04 |      0.67%       |     1.59%     |
|  4  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 4, 32]]    | bf16  |       4.4        |       4.45        |       4.51       |        2.16        | 1.05e+06 | 1.31e+05 |      1.22%       |     2.92%     |
|  4  | 32  |  [1024, 1, 1, 32]  | False |   [[1024, 1, 4, 32]]   | bf16  |       5.22       |       5.24        |       5.27       |        2.32        | 2.10e+06 | 2.62e+05 |      2.06%       |     4.93%     |
|  4  | 32  |  [2048, 1, 1, 32]  | False |   [[2048, 1, 4, 32]]   | bf16  |       7.01       |       7.01        |       7.01       |        2.64        | 4.19e+06 | 5.24e+05 |      3.07%       |     7.34%     |
|  4  | 32  |  [4096, 1, 1, 32]  | False |   [[4096, 1, 4, 32]]   | bf16  |      10.39       |       10.44       |       10.5       |        3.29        | 8.39e+06 | 1.05e+06 |      4.14%       |     9.9%      |
|  4  | 32  |  [8192, 1, 1, 32]  | False |   [[8192, 1, 4, 32]]   | bf16  |      17.15       |       17.18       |       17.2       |        4.57        | 1.68e+07 | 2.10e+06 |      5.02%       |    11.99%     |
|  4  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 4, 32]]   | bf16  |      30.57       |       30.59       |      30.62       |        7.14        | 3.36e+07 | 4.19e+06 |      5.63%       |    13.46%     |
|  4  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 4, 32]]   | bf16  |      58.06       |       58.11       |      58.16       |       12.29        | 6.71e+07 | 8.39e+06 |      5.93%       |    14.17%     |
|  4  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 4, 32]]   | bf16  |      118.73      |      118.76       |      118.78      |       22.57        | 1.34e+08 | 1.68e+07 |       5.8%       |    13.86%     |
|  8  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 8, 32]]     | bf16  |       3.79       |       3.84        |       3.89       |        2.0         | 4.10e+03 | 5.12e+02 |      0.01%       |     0.01%     |
|  8  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 8, 32]]     | bf16  |       3.89       |       3.92        |       3.94       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
|  8  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 8, 32]]     | bf16  |       3.94       |       3.97        |       3.99       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
|  8  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 8, 32]]    | bf16  |       4.4        |       4.42        |       4.45       |        2.16        | 1.05e+06 | 1.31e+05 |      1.22%       |     2.92%     |
|  8  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 8, 32]]    | bf16  |       4.81       |       4.83        |       4.86       |        2.32        | 2.10e+06 | 2.62e+05 |      2.24%       |     5.35%     |
|  8  | 32  |  [1024, 1, 1, 32]  | False |   [[1024, 1, 8, 32]]   | bf16  |       5.73       |       5.73        |       5.73       |        2.64        | 4.19e+06 | 5.24e+05 |      3.75%       |     8.97%     |
|  8  | 32  |  [2048, 1, 1, 32]  | False |   [[2048, 1, 8, 32]]   | bf16  |       7.88       |       7.91        |       7.94       |        3.29        | 8.39e+06 | 1.05e+06 |      5.46%       |    13.05%     |
|  8  | 32  |  [4096, 1, 1, 32]  | False |   [[4096, 1, 8, 32]]   | bf16  |      11.72       |       11.75       |      11.78       |        4.57        | 1.68e+07 | 2.10e+06 |      7.34%       |    17.55%     |
|  8  | 32  |  [8192, 1, 1, 32]  | False |   [[8192, 1, 8, 32]]   | bf16  |      19.56       |       19.6        |      19.66       |        7.14        | 3.36e+07 | 4.19e+06 |       8.8%       |    21.03%     |
|  8  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 8, 32]]   | bf16  |      36.04       |       36.1        |      36.15       |       12.29        | 6.71e+07 | 8.39e+06 |      9.55%       |    22.83%     |
|  8  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 8, 32]]   | bf16  |      76.39       |       76.41       |      76.44       |       22.57        | 1.34e+08 | 1.68e+07 |      9.01%       |    21.54%     |
|  8  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 8, 32]]   | bf16  |      147.35      |      147.38       |      147.4       |       43.14        | 2.68e+08 | 3.36e+07 |      9.34%       |    22.34%     |
| 16  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 16, 32]]    | bf16  |       3.89       |       3.94        |       3.99       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.03%     |
| 16  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 16, 32]]    | bf16  |       3.94       |       3.97        |       3.99       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
| 16  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 16, 32]]    | bf16  |       3.99       |       4.02        |       4.04       |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.1%      |
| 16  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 16, 32]]   | bf16  |       4.71       |       4.73        |       4.76       |        2.32        | 2.10e+06 | 2.62e+05 |      2.28%       |     5.46%     |
| 16  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 16, 32]]   | bf16  |       5.58       |       5.61        |       5.63       |        2.64        | 4.19e+06 | 5.24e+05 |      3.85%       |     9.22%     |
| 16  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 16, 32]]   | bf16  |       7.58       |       7.65        |       7.73       |        3.29        | 8.39e+06 | 1.05e+06 |      5.68%       |    13.57%     |
| 16  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 16, 32]]   | bf16  |      11.42       |       11.45       |      11.47       |        4.57        | 1.68e+07 | 2.10e+06 |      7.53%       |    18.01%     |
| 16  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 16, 32]]   | bf16  |       19.3       |       19.33       |      19.35       |        7.14        | 3.36e+07 | 4.19e+06 |      8.92%       |    21.32%     |
| 16  | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 16, 32]]   | bf16  |      35.64       |       35.66       |      35.69       |       12.29        | 6.71e+07 | 8.39e+06 |      9.66%       |    23.09%     |
| 16  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 16, 32]]  | bf16  |      75.83       |       75.86       |      75.88       |       22.57        | 1.34e+08 | 1.68e+07 |      9.08%       |     21.7%     |
| 16  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 16, 32]]  | bf16  |      146.64      |      146.72       |      146.79      |       43.14        | 2.68e+08 | 3.36e+07 |      9.39%       |    22.44%     |
| 16  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 16, 32]]  | bf16  |      288.15      |      288.21       |      288.26      |       84.28        | 5.37e+08 | 6.71e+07 |      9.55%       |    22.84%     |
| 32  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 32, 32]]    | bf16  |       4.35       |       4.37        |       4.4        |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
| 32  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 32, 32]]    | bf16  |       4.56       |       4.59        |       4.61       |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.09%     |
| 32  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 32, 32]]    | bf16  |       4.56       |       4.61        |       4.66       |        2.01        | 6.55e+04 | 8.19e+03 |      0.07%       |     0.18%     |
| 32  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 32, 32]]   | bf16  |       5.38       |       5.43        |       5.48       |        2.64        | 4.19e+06 | 5.24e+05 |       4.0%       |     9.56%     |
| 32  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 32, 32]]   | bf16  |       6.5        |       6.53        |       6.55       |        3.29        | 8.39e+06 | 1.05e+06 |      6.62%       |    15.82%     |
| 32  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 32, 32]]   | bf16  |       9.11       |       9.16        |       9.22       |        4.57        | 1.68e+07 | 2.10e+06 |      9.44%       |    22.58%     |
| 32  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 32, 32]]   | bf16  |      14.03       |       14.06       |      14.08       |        7.14        | 3.36e+07 | 4.19e+06 |      12.26%      |    29.32%     |
| 32  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 32, 32]]   | bf16  |      25.29       |       25.35       |       25.4       |       12.29        | 6.71e+07 | 8.39e+06 |      13.61%      |    32.54%     |
