Test Case: H100PCIE_apex_fused_rotary_positional_embedding.forward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  8  | 128 |   [1, 1, 1, 128]   | False |    [[1, 1, 8, 128]]    | bf16  |       4.69       |       4.71        |       4.74       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
|  8  | 128 |   [2, 1, 1, 128]   | False |    [[2, 1, 8, 128]]    | bf16  |       4.7        |       4.72        |       4.74       |        2.01        | 3.28e+04 | 4.10e+03 |      0.01%       |     0.09%     |
|  8  | 128 |   [4, 1, 1, 128]   | False |    [[4, 1, 8, 128]]    | bf16  |       4.77       |       4.78        |       4.8        |        2.01        | 6.55e+04 | 8.19e+03 |      0.03%       |     0.17%     |
|  8  | 128 |  [256, 1, 1, 128]  | False |   [[256, 1, 8, 128]]   | bf16  |       5.07       |       5.11        |       5.16       |        2.66        | 4.19e+06 | 5.24e+05 |      1.62%       |    10.34%     |
|  8  | 128 |  [512, 1, 1, 128]  | False |   [[512, 1, 8, 128]]   | bf16  |       5.32       |       5.35        |       5.39       |        3.31        | 8.39e+06 | 1.05e+06 |      3.09%       |    19.71%     |
|  8  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 1, 8, 128]]   | bf16  |       6.28       |       6.32        |       6.36       |        4.62        | 1.68e+07 | 2.10e+06 |      5.24%       |    33.39%     |
|  8  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 1, 8, 128]]   | bf16  |      10.57       |       10.62       |      10.67       |        7.24        | 3.36e+07 | 4.19e+06 |      6.22%       |    39.68%     |
|  8  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 1, 8, 128]]   | bf16  |      15.69       |       15.74       |      15.78       |       12.49        | 6.71e+07 | 8.39e+06 |      8.39%       |    53.46%     |
|  8  | 128 | [8192, 1, 1, 128]  | False |  [[8192, 1, 8, 128]]   | bf16  |      32.66       |       32.72       |      32.76       |       22.97        | 1.34e+08 | 1.68e+07 |      8.06%       |    51.37%     |
|  8  | 128 | [16384, 1, 1, 128] | False |  [[16384, 1, 8, 128]]  | bf16  |      65.37       |       65.7        |      65.95       |       43.94        | 2.68e+08 | 3.36e+07 |      8.05%       |    51.33%     |
|  8  | 128 | [32768, 1, 1, 128] | False |  [[32768, 1, 8, 128]]  | bf16  |      122.59      |      122.66       |      122.72      |       85.89        | 5.37e+08 | 6.71e+07 |      8.59%       |    54.74%     |
|  8  | 128 | [65536, 1, 1, 128] | False |  [[65536, 1, 8, 128]]  | bf16  |      235.53      |      235.62       |      235.72      |       169.77       | 1.07e+09 | 1.34e+08 |      8.94%       |    56.99%     |
| 16  | 128 |   [1, 1, 1, 128]   | False |   [[1, 1, 16, 128]]    | bf16  |       4.74       |       4.76        |       4.78       |        2.01        | 3.28e+04 | 4.10e+03 |      0.01%       |     0.09%     |
| 16  | 128 |   [2, 1, 1, 128]   | False |   [[2, 1, 16, 128]]    | bf16  |       4.81       |       4.83        |       4.86       |        2.01        | 6.55e+04 | 8.19e+03 |      0.03%       |     0.17%     |
| 16  | 128 |   [4, 1, 1, 128]   | False |   [[4, 1, 16, 128]]    | bf16  |       4.79       |       4.81        |       4.83       |        2.02        | 1.31e+05 | 1.64e+04 |      0.05%       |     0.34%     |
| 16  | 128 |  [256, 1, 1, 128]  | False |  [[256, 1, 16, 128]]   | bf16  |       5.43       |       5.45        |       5.46       |        3.31        | 8.39e+06 | 1.05e+06 |      3.03%       |    19.31%     |
| 16  | 128 |  [512, 1, 1, 128]  | False |  [[512, 1, 16, 128]]   | bf16  |       6.48       |        6.5        |       6.53       |        4.62        | 1.68e+07 | 2.10e+06 |      5.08%       |    32.36%     |
| 16  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 1, 16, 128]]  | bf16  |       9.83       |       9.86        |       9.88       |        7.24        | 3.36e+07 | 4.19e+06 |      6.69%       |    42.67%     |
| 16  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 1, 16, 128]]  | bf16  |      15.64       |       15.71       |      15.77       |       12.49        | 6.71e+07 | 8.39e+06 |      8.41%       |    53.64%     |
| 16  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 1, 16, 128]]  | bf16  |      30.86       |       30.93       |      30.98       |       22.97        | 1.34e+08 | 1.68e+07 |      8.53%       |    54.37%     |
| 16  | 128 | [8192, 1, 1, 128]  | False |  [[8192, 1, 16, 128]]  | bf16  |      65.18       |       65.23       |      65.28       |       43.94        | 2.68e+08 | 3.36e+07 |      8.08%       |    51.48%     |
| 16  | 128 | [16384, 1, 1, 128] | False | [[16384, 1, 16, 128]]  | bf16  |      122.76      |      122.79       |      122.82      |       85.89        | 5.37e+08 | 6.71e+07 |      8.58%       |    54.67%     |
| 16  | 128 | [32768, 1, 1, 128] | False | [[32768, 1, 16, 128]]  | bf16  |      237.08      |      237.18       |      237.27      |       169.77       | 1.07e+09 | 1.34e+08 |      8.88%       |    56.61%     |
| 16  | 128 | [65536, 1, 1, 128] | False | [[65536, 1, 16, 128]]  | bf16  |      465.52      |       465.6       |      465.66      |       337.54       | 2.15e+09 | 2.68e+08 |      9.05%       |    57.66%     |
| 32  | 128 |   [1, 1, 1, 128]   | False |   [[1, 1, 32, 128]]    | bf16  |       5.98       |       5.99        |       6.01       |        2.01        | 6.55e+04 | 8.19e+03 |      0.02%       |     0.14%     |
| 32  | 128 |   [2, 1, 1, 128]   | False |   [[2, 1, 32, 128]]    | bf16  |       6.13       |       6.15        |       6.17       |        2.02        | 1.31e+05 | 1.64e+04 |      0.04%       |     0.27%     |
| 32  | 128 |   [4, 1, 1, 128]   | False |   [[4, 1, 32, 128]]    | bf16  |       6.11       |       6.12        |       6.14       |        2.04        | 2.62e+05 | 3.28e+04 |      0.08%       |     0.54%     |
| 32  | 128 |  [256, 1, 1, 128]  | False |  [[256, 1, 32, 128]]   | bf16  |       6.98       |       7.03        |       7.06       |        4.62        | 1.68e+07 | 2.10e+06 |      4.71%       |    30.05%     |
| 32  | 128 |  [512, 1, 1, 128]  | False |  [[512, 1, 32, 128]]   | bf16  |       8.5        |       8.54        |       8.59       |        7.24        | 3.36e+07 | 4.19e+06 |      7.74%       |    49.34%     |
| 32  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 1, 32, 128]]  | bf16  |      14.46       |       14.52       |      14.58       |       12.49        | 6.71e+07 | 8.39e+06 |       9.1%       |    58.01%     |
| 32  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 1, 32, 128]]  | bf16  |      27.62       |       27.69       |      27.75       |       22.97        | 1.34e+08 | 1.68e+07 |      9.53%       |    60.74%     |
| 32  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 1, 32, 128]]  | bf16  |       58.4       |       58.46       |      58.51       |       43.94        | 2.68e+08 | 3.36e+07 |      9.01%       |    57.46%     |
| 32  | 128 | [8192, 1, 1, 128]  | False |  [[8192, 1, 32, 128]]  | bf16  |      106.94      |      107.04       |      107.13      |       85.89        | 5.37e+08 | 6.71e+07 |      9.84%       |    62.75%     |
| 32  | 128 | [16384, 1, 1, 128] | False | [[16384, 1, 32, 128]]  | bf16  |      201.94      |      202.07       |      202.19      |       169.77       | 1.07e+09 | 1.34e+08 |      10.43%      |    66.46%     |
| 32  | 128 | [32768, 1, 1, 128] | False | [[32768, 1, 32, 128]]  | bf16  |      390.02      |       390.2       |      390.36      |       337.54       | 2.15e+09 | 2.68e+08 |      10.8%       |    68.83%     |
| 32  | 128 | [65536, 1, 1, 128] | False | [[65536, 1, 32, 128]]  | bf16  |      763.37      |      764.81       |      766.15      |       673.09       | 4.29e+09 | 5.37e+08 |      11.03%      |    70.33%     |
| 64  | 128 |   [1, 1, 1, 128]   | False |   [[1, 1, 64, 128]]    | bf16  |       8.56       |       8.57        |       8.59       |        2.02        | 1.31e+05 | 1.64e+04 |      0.03%       |     0.19%     |
| 64  | 128 |   [2, 1, 1, 128]   | False |   [[2, 1, 64, 128]]    | bf16  |       8.65       |       8.67        |       8.69       |        2.04        | 2.62e+05 | 3.28e+04 |      0.06%       |     0.38%     |
| 64  | 128 |   [4, 1, 1, 128]   | False |   [[4, 1, 64, 128]]    | bf16  |       8.7        |       8.74        |       8.8        |        2.08        | 5.24e+05 | 6.55e+04 |      0.12%       |     0.75%     |
| 64  | 128 |  [256, 1, 1, 128]  | False |  [[256, 1, 64, 128]]   | bf16  |      10.21       |       10.23       |      10.25       |        7.24        | 3.36e+07 | 4.19e+06 |      6.44%       |    41.08%     |
| 64  | 128 |  [512, 1, 1, 128]  | False |  [[512, 1, 64, 128]]   | bf16  |      13.18       |       13.21       |      13.25       |       12.49        | 6.71e+07 | 8.39e+06 |      9.98%       |    63.65%     |
| 64  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 1, 64, 128]]  | bf16  |      30.16       |       30.69       |      31.21       |       22.97        | 1.34e+08 | 1.68e+07 |      8.73%       |    55.63%     |
| 64  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 1, 64, 128]]  | bf16  |      60.04       |       60.16       |      60.27       |       43.94        | 2.68e+08 | 3.36e+07 |      8.77%       |    55.89%     |
| 64  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 1, 64, 128]]  | bf16  |      106.68      |      106.74       |      106.79      |       85.89        | 5.37e+08 | 6.71e+07 |      9.87%       |    62.91%     |
| 64  | 128 | [8192, 1, 1, 128]  | False |  [[8192, 1, 64, 128]]  | bf16  |      201.96      |      202.07       |      202.17      |       169.77       | 1.07e+09 | 1.34e+08 |      10.42%      |    66.46%     |
| 64  | 128 | [16384, 1, 1, 128] | False | [[16384, 1, 64, 128]]  | bf16  |      390.28      |      390.38       |      390.47      |       337.54       | 2.15e+09 | 2.68e+08 |      10.79%      |    68.78%     |
| 64  | 128 | [32768, 1, 1, 128] | False | [[32768, 1, 64, 128]]  | bf16  |      763.06      |      763.21       |      763.37      |       673.09       | 4.29e+09 | 5.37e+08 |      11.04%      |    70.36%     |
| 64  | 128 | [65536, 1, 1, 128] | False | [[65536, 1, 64, 128]]  | bf16  |      1505.8      |      1507.36      |     1508.73      |      1344.18       | 8.59e+09 | 1.07e+09 |      11.19%      |    71.31%     |
| 128 | 128 |   [1, 1, 1, 128]   | False |   [[1, 1, 128, 128]]   | bf16  |      13.72       |       13.76       |       13.8       |        2.04        | 2.62e+05 | 3.28e+04 |      0.04%       |     0.24%     |
| 128 | 128 |   [2, 1, 1, 128]   | False |   [[2, 1, 128, 128]]   | bf16  |      13.89       |       13.92       |      13.95       |        2.08        | 5.24e+05 | 6.55e+04 |      0.07%       |     0.47%     |
| 128 | 128 |   [4, 1, 1, 128]   | False |   [[4, 1, 128, 128]]   | bf16  |      13.84       |       13.87       |      13.89       |        2.16        | 1.05e+06 | 1.31e+05 |      0.15%       |     0.95%     |
| 128 | 128 |  [256, 1, 1, 128]  | False |  [[256, 1, 128, 128]]  | bf16  |      19.15       |       19.18       |      19.21       |       12.49        | 6.71e+07 | 8.39e+06 |      6.87%       |     43.8%     |
| 128 | 128 |  [512, 1, 1, 128]  | False |  [[512, 1, 128, 128]]  | bf16  |      33.56       |       33.71       |      33.85       |       22.97        | 1.34e+08 | 1.68e+07 |      7.84%       |    49.99%     |
| 128 | 128 | [1024, 1, 1, 128]  | False | [[1024, 1, 128, 128]]  | bf16  |      86.02       |       86.23       |       86.4       |       43.94        | 2.68e+08 | 3.36e+07 |      6.12%       |    39.01%     |
| 128 | 128 | [2048, 1, 1, 128]  | False | [[2048, 1, 128, 128]]  | bf16  |      147.94      |      148.18       |      148.39      |       85.89        | 5.37e+08 | 6.71e+07 |      7.12%       |    45.36%     |
| 128 | 128 | [4096, 1, 1, 128]  | False | [[4096, 1, 128, 128]]  | bf16  |      273.83      |      273.96       |      274.09      |       169.77       | 1.07e+09 | 1.34e+08 |      7.69%       |    49.01%     |
| 128 | 128 | [8192, 1, 1, 128]  | False | [[8192, 1, 128, 128]]  | bf16  |      543.63      |      543.68       |      543.74      |       337.54       | 2.15e+09 | 2.68e+08 |      7.75%       |    49.38%     |
| 128 | 128 | [16384, 1, 1, 128] | False | [[16384, 1, 128, 128]] | bf16  |     1070.15      |      1070.51      |      1071.0      |       673.09       | 4.29e+09 | 5.37e+08 |      7.87%       |    50.17%     |
| 128 | 128 | [32768, 1, 1, 128] | False | [[32768, 1, 128, 128]] | bf16  |      2136.7      |      2137.45      |     2138.29      |      1344.18       | 8.59e+09 | 1.07e+09 |      7.88%       |    50.25%     |
| 128 | 128 | [65536, 1, 1, 128] | False | [[65536, 1, 128, 128]] | bf16  |     4252.25      |      4253.91      |     4255.42      |      2686.35       | 1.72e+10 | 2.15e+09 |      7.92%       |     50.5%     |
|  2  | 256 |   [1, 1, 1, 256]   | False |    [[1, 1, 2, 256]]    | bf16  |       4.81       |       4.84        |       4.86       |        2.0         | 8.19e+03 | 1.02e+03 |       0.0%       |     0.02%     |
|  2  | 256 |   [2, 1, 1, 256]   | False |    [[2, 1, 2, 256]]    | bf16  |       5.72       |       5.77        |       5.83       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
|  2  | 256 |   [4, 1, 1, 256]   | False |    [[4, 1, 2, 256]]    | bf16  |       4.86       |       4.89        |       4.92       |        2.01        | 3.28e+04 | 4.10e+03 |      0.01%       |     0.08%     |
|  2  | 256 |  [256, 1, 1, 256]  | False |   [[256, 1, 2, 256]]   | bf16  |       5.15       |       5.17        |       5.2        |        2.33        | 2.10e+06 | 2.62e+05 |       0.8%       |     5.09%     |
|  2  | 256 |  [512, 1, 1, 256]  | False |   [[512, 1, 2, 256]]   | bf16  |       5.42       |       5.44        |       5.45       |        2.66        | 4.19e+06 | 5.24e+05 |      1.52%       |     9.67%     |
|  2  | 256 | [1024, 1, 1, 256]  | False |  [[1024, 1, 2, 256]]   | bf16  |       6.28       |        6.3        |       6.31       |        3.31        | 8.39e+06 | 1.05e+06 |      2.62%       |     16.7%     |
|  2  | 256 | [2048, 1, 1, 256]  | False |  [[2048, 1, 2, 256]]   | bf16  |      10.08       |       10.12       |      10.15       |        4.62        | 1.68e+07 | 2.10e+06 |      3.26%       |    20.81%     |
|  2  | 256 | [4096, 1, 1, 256]  | False |  [[4096, 1, 2, 256]]   | bf16  |      14.88       |       14.91       |      14.93       |        7.24        | 3.36e+07 | 4.19e+06 |      4.42%       |    28.19%     |
|  2  | 256 | [8192, 1, 1, 256]  | False |  [[8192, 1, 2, 256]]   | bf16  |      26.76       |       26.82       |      26.88       |       12.49        | 6.71e+07 | 8.39e+06 |      4.92%       |    31.35%     |
|  2  | 256 | [16384, 1, 1, 256] | False |  [[16384, 1, 2, 256]]  | bf16  |      56.44       |       56.48       |      56.51       |       22.97        | 1.34e+08 | 1.68e+07 |      4.66%       |    29.73%     |
|  2  | 256 | [32768, 1, 1, 256] | False |  [[32768, 1, 2, 256]]  | bf16  |      106.11      |      106.15       |      106.19      |       43.94        | 2.68e+08 | 3.36e+07 |      4.96%       |    31.62%     |
|  2  | 256 | [65536, 1, 1, 256] | False |  [[65536, 1, 2, 256]]  | bf16  |      207.55      |      207.64       |      207.72      |       85.89        | 5.37e+08 | 6.71e+07 |      5.07%       |    32.33%     |
|  4  | 256 |   [1, 1, 1, 256]   | False |    [[1, 1, 4, 256]]    | bf16  |       5.77       |       5.82        |       5.88       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
|  4  | 256 |   [2, 1, 1, 256]   | False |    [[2, 1, 4, 256]]    | bf16  |       5.85       |       5.88        |       5.91       |        2.01        | 3.28e+04 | 4.10e+03 |      0.01%       |     0.07%     |
|  4  | 256 |   [4, 1, 1, 256]   | False |    [[4, 1, 4, 256]]    | bf16  |       5.97       |       5.99        |       6.03       |        2.01        | 6.55e+04 | 8.19e+03 |      0.02%       |     0.14%     |
|  4  | 256 |  [256, 1, 1, 256]  | False |   [[256, 1, 4, 256]]   | bf16  |       6.26       |       6.27        |       6.28       |        2.66        | 4.19e+06 | 5.24e+05 |      1.31%       |     8.38%     |
|  4  | 256 |  [512, 1, 1, 256]  | False |   [[512, 1, 4, 256]]   | bf16  |       6.6        |       6.62        |       6.64       |        3.31        | 8.39e+06 | 1.05e+06 |      2.49%       |    15.89%     |
|  4  | 256 | [1024, 1, 1, 256]  | False |  [[1024, 1, 4, 256]]   | bf16  |       7.88       |        7.9        |       7.92       |        4.62        | 1.68e+07 | 2.10e+06 |      4.17%       |    26.61%     |
|  4  | 256 | [2048, 1, 1, 256]  | False |  [[2048, 1, 4, 256]]   | bf16  |      13.75       |       13.8        |      13.85       |        7.24        | 3.36e+07 | 4.19e+06 |      4.78%       |     30.5%     |
|  4  | 256 | [4096, 1, 1, 256]  | False |  [[4096, 1, 4, 256]]   | bf16  |      21.75       |       21.85       |      21.94       |       12.49        | 6.71e+07 | 8.39e+06 |      6.05%       |    38.57%     |
|  4  | 256 | [8192, 1, 1, 256]  | False |  [[8192, 1, 4, 256]]   | bf16  |       45.0       |       45.05       |       45.1       |       22.97        | 1.34e+08 | 1.68e+07 |      5.85%       |    37.28%     |
|  4  | 256 | [16384, 1, 1, 256] | False |  [[16384, 1, 4, 256]]  | bf16  |      88.12       |       88.39       |      88.68       |       43.94        | 2.68e+08 | 3.36e+07 |      5.97%       |    38.08%     |
|  4  | 256 | [32768, 1, 1, 256] | False |  [[32768, 1, 4, 256]]  | bf16  |      166.64      |      167.05       |      167.59      |       85.89        | 5.37e+08 | 6.71e+07 |      6.32%       |    40.27%     |
|  4  | 256 | [65536, 1, 1, 256] | False |  [[65536, 1, 4, 256]]  | bf16  |      324.85      |       324.9       |      324.95      |       169.77       | 1.07e+09 | 1.34e+08 |      6.48%       |    41.32%     |
|  8  | 256 |   [1, 1, 1, 256]   | False |    [[1, 1, 8, 256]]    | bf16  |       6.92       |       6.94        |       6.96       |        2.01        | 3.28e+04 | 4.10e+03 |      0.01%       |     0.06%     |
|  8  | 256 |   [2, 1, 1, 256]   | False |    [[2, 1, 8, 256]]    | bf16  |       7.16       |       7.18        |       7.2        |        2.01        | 6.55e+04 | 8.19e+03 |      0.02%       |     0.11%     |
|  8  | 256 |   [4, 1, 1, 256]   | False |    [[4, 1, 8, 256]]    | bf16  |       7.12       |       7.14        |       7.16       |        2.02        | 1.31e+05 | 1.64e+04 |      0.04%       |     0.23%     |
|  8  | 256 |  [256, 1, 1, 256]  | False |   [[256, 1, 8, 256]]   | bf16  |       8.52       |       8.58        |       8.63       |        3.31        | 8.39e+06 | 1.05e+06 |      1.93%       |    12.31%     |
|  8  | 256 |  [512, 1, 1, 256]  | False |   [[512, 1, 8, 256]]   | bf16  |       8.05       |       8.09        |       8.12       |        4.62        | 1.68e+07 | 2.10e+06 |      4.09%       |    26.05%     |
|  8  | 256 | [1024, 1, 1, 256]  | False |  [[1024, 1, 8, 256]]   | bf16  |       9.86       |       9.88        |       9.9        |        7.24        | 3.36e+07 | 4.19e+06 |      6.67%       |    42.54%     |
|  8  | 256 | [2048, 1, 1, 256]  | False |  [[2048, 1, 8, 256]]   | bf16  |      17.13       |       17.2        |      17.27       |       12.49        | 6.71e+07 | 8.39e+06 |      7.68%       |    48.97%     |
|  8  | 256 | [4096, 1, 1, 256]  | False |  [[4096, 1, 8, 256]]   | bf16  |       35.8       |       35.89       |      35.98       |       22.97        | 1.34e+08 | 1.68e+07 |      7.35%       |    46.86%     |
|  8  | 256 | [8192, 1, 1, 256]  | False |  [[8192, 1, 8, 256]]   | bf16  |      68.93       |       68.95       |      68.98       |       43.94        | 2.68e+08 | 3.36e+07 |      7.64%       |    48.68%     |
|  8  | 256 | [16384, 1, 1, 256] | False |  [[16384, 1, 8, 256]]  | bf16  |      127.56      |      127.67       |      127.79      |       85.89        | 5.37e+08 | 6.71e+07 |      8.25%       |    52.61%     |
|  8  | 256 | [32768, 1, 1, 256] | False |  [[32768, 1, 8, 256]]  | bf16  |      243.17      |      243.23       |      243.29      |       169.77       | 1.07e+09 | 1.34e+08 |      8.66%       |     55.2%     |
|  8  | 256 | [65536, 1, 1, 256] | False |  [[65536, 1, 8, 256]]  | bf16  |      473.37      |      473.48       |      473.58      |       337.54       | 2.15e+09 | 2.68e+08 |       8.9%       |    56.71%     |
| 16  | 256 |   [1, 1, 1, 256]   | False |   [[1, 1, 16, 256]]    | bf16  |       7.26       |       7.28        |       7.3        |        2.01        | 6.55e+04 | 8.19e+03 |      0.02%       |     0.11%     |
| 16  | 256 |   [2, 1, 1, 256]   | False |   [[2, 1, 16, 256]]    | bf16  |       7.21       |       7.23        |       7.25       |        2.02        | 1.31e+05 | 1.64e+04 |      0.04%       |     0.23%     |
| 16  | 256 |   [4, 1, 1, 256]   | False |   [[4, 1, 16, 256]]    | bf16  |       7.4        |       7.41        |       7.42       |        2.04        | 2.62e+05 | 3.28e+04 |      0.07%       |     0.44%     |
| 16  | 256 |  [256, 1, 1, 256]  | False |  [[256, 1, 16, 256]]   | bf16  |       8.23       |       8.26        |       8.28       |        4.62        | 1.68e+07 | 2.10e+06 |       4.0%       |    25.48%     |
| 16  | 256 |  [512, 1, 1, 256]  | False |  [[512, 1, 16, 256]]   | bf16  |      10.22       |       10.26       |       10.3       |        7.24        | 3.36e+07 | 4.19e+06 |      6.44%       |    41.04%     |
| 16  | 256 | [1024, 1, 1, 256]  | False |  [[1024, 1, 16, 256]]  | bf16  |      17.56       |       17.59       |      17.63       |       12.49        | 6.71e+07 | 8.39e+06 |      7.49%       |    47.77%     |
| 16  | 256 | [2048, 1, 1, 256]  | False |  [[2048, 1, 16, 256]]  | bf16  |      33.06       |       33.18       |       33.3       |       22.97        | 1.34e+08 | 1.68e+07 |      7.96%       |    50.75%     |
| 16  | 256 | [4096, 1, 1, 256]  | False |  [[4096, 1, 16, 256]]  | bf16  |      67.95       |       68.03       |       68.1       |       43.94        | 2.68e+08 | 3.36e+07 |      7.75%       |    49.38%     |
| 16  | 256 | [8192, 1, 1, 256]  | False |  [[8192, 1, 16, 256]]  | bf16  |      126.5       |      126.65       |      126.77      |       85.89        | 5.37e+08 | 6.71e+07 |      8.32%       |    53.05%     |
| 16  | 256 | [16384, 1, 1, 256] | False | [[16384, 1, 16, 256]]  | bf16  |      241.92      |      242.07       |      242.21      |       169.77       | 1.07e+09 | 1.34e+08 |       8.7%       |    55.48%     |
| 16  | 256 | [32768, 1, 1, 256] | False | [[32768, 1, 16, 256]]  | bf16  |      471.12      |      471.28       |      471.43      |       337.54       | 2.15e+09 | 2.68e+08 |      8.94%       |    56.98%     |
| 16  | 256 | [65536, 1, 1, 256] | False | [[65536, 1, 16, 256]]  | bf16  |      930.03      |      930.07       |      930.11      |       673.09       | 4.29e+09 | 5.37e+08 |      9.06%       |    57.73%     |
| 32  | 256 |   [1, 1, 1, 256]   | False |   [[1, 1, 32, 256]]    | bf16  |       9.71       |       9.73        |       9.75       |        2.02        | 1.31e+05 | 1.64e+04 |      0.03%       |     0.17%     |
| 32  | 256 |   [2, 1, 1, 256]   | False |   [[2, 1, 32, 256]]    | bf16  |       9.77       |       9.79        |       9.82       |        2.04        | 2.62e+05 | 3.28e+04 |      0.05%       |     0.34%     |
| 32  | 256 |   [4, 1, 1, 256]   | False |   [[4, 1, 32, 256]]    | bf16  |       9.95       |       10.25       |      10.44       |        2.08        | 5.24e+05 | 6.55e+04 |       0.1%       |     0.66%     |
| 32  | 256 |  [256, 1, 1, 256]  | False |  [[256, 1, 32, 256]]   | bf16  |       11.3       |       11.33       |      11.35       |        7.24        | 3.36e+07 | 4.19e+06 |      5.82%       |    37.12%     |
| 32  | 256 |  [512, 1, 1, 256]  | False |  [[512, 1, 32, 256]]   | bf16  |      14.56       |       14.61       |      14.65       |       12.49        | 6.71e+07 | 8.39e+06 |      9.04%       |    57.61%     |
| 32  | 256 | [1024, 1, 1, 256]  | False |  [[1024, 1, 32, 256]]  | bf16  |      32.48       |       32.6        |      32.71       |       22.97        | 1.34e+08 | 1.68e+07 |       8.1%       |    51.65%     |
| 32  | 256 | [2048, 1, 1, 256]  | False |  [[2048, 1, 32, 256]]  | bf16  |      65.85       |       66.33       |      66.92       |       43.94        | 2.68e+08 | 3.36e+07 |      7.99%       |    50.96%     |
| 32  | 256 | [4096, 1, 1, 256]  | False |  [[4096, 1, 32, 256]]  | bf16  |      114.94      |      115.06       |      115.19      |       85.89        | 5.37e+08 | 6.71e+07 |      9.16%       |    58.39%     |
| 32  | 256 | [8192, 1, 1, 256]  | False |  [[8192, 1, 32, 256]]  | bf16  |      215.13      |      215.23       |      215.31      |       169.77       | 1.07e+09 | 1.34e+08 |      9.79%       |    62.39%     |
| 32  | 256 | [16384, 1, 1, 256] | False | [[16384, 1, 32, 256]]  | bf16  |      413.37      |      413.49       |      413.64      |       337.54       | 2.15e+09 | 2.68e+08 |      10.19%      |    64.94%     |
| 32  | 256 | [32768, 1, 1, 256] | False | [[32768, 1, 32, 256]]  | bf16  |      807.67      |      808.12       |      808.42      |       673.09       | 4.29e+09 | 5.37e+08 |      10.43%      |    66.47%     |
| 32  | 256 | [65536, 1, 1, 256] | False | [[65536, 1, 32, 256]]  | bf16  |     1597.23      |      1601.09      |     1605.23      |      1344.18       | 8.59e+09 | 1.07e+09 |      10.55%      |    67.23%     |
| 64  | 256 |   [1, 1, 1, 256]   | False |   [[1, 1, 64, 256]]    | bf16  |      15.01       |       15.03       |      15.05       |        2.04        | 2.62e+05 | 3.28e+04 |      0.03%       |     0.22%     |
| 64  | 256 |   [2, 1, 1, 256]   | False |   [[2, 1, 64, 256]]    | bf16  |      15.17       |       15.2        |      15.22       |        2.08        | 5.24e+05 | 6.55e+04 |      0.07%       |     0.43%     |
| 64  | 256 |   [4, 1, 1, 256]   | False |   [[4, 1, 64, 256]]    | bf16  |      15.25       |       15.27       |      15.29       |        2.16        | 1.05e+06 | 1.31e+05 |      0.13%       |     0.86%     |
| 64  | 256 |  [256, 1, 1, 256]  | False |  [[256, 1, 64, 256]]   | bf16  |      20.45       |       20.47       |       20.5       |       12.49        | 6.71e+07 | 8.39e+06 |      6.43%       |    41.02%     |
| 64  | 256 |  [512, 1, 1, 256]  | False |  [[512, 1, 64, 256]]   | bf16  |      35.55       |       35.71       |      35.88       |       22.97        | 1.34e+08 | 1.68e+07 |       7.4%       |    47.19%     |
| 64  | 256 | [1024, 1, 1, 256]  | False |  [[1024, 1, 64, 256]]  | bf16  |      79.21       |       79.47       |       79.7       |       43.94        | 2.68e+08 | 3.36e+07 |      6.64%       |    42.36%     |
| 64  | 256 | [2048, 1, 1, 256]  | False |  [[2048, 1, 64, 256]]  | bf16  |      143.86      |      143.98       |      144.1       |       85.89        | 5.37e+08 | 6.71e+07 |      7.32%       |    46.65%     |
| 64  | 256 | [4096, 1, 1, 256]  | False |  [[4096, 1, 64, 256]]  | bf16  |      267.94      |      268.16       |      268.38      |       169.77       | 1.07e+09 | 1.34e+08 |      7.86%       |    50.09%     |
| 64  | 256 | [8192, 1, 1, 256]  | False |  [[8192, 1, 64, 256]]  | bf16  |      524.94      |      525.19       |      525.55      |       337.54       | 2.15e+09 | 2.68e+08 |      8.02%       |    51.14%     |
| 64  | 256 | [16384, 1, 1, 256] | False | [[16384, 1, 64, 256]]  | bf16  |     1037.09      |      1037.79      |     1038.45      |       673.09       | 4.29e+09 | 5.37e+08 |      8.12%       |    51.77%     |
| 64  | 256 | [32768, 1, 1, 256] | False | [[32768, 1, 64, 256]]  | bf16  |     2082.37      |      2083.3       |     2084.29      |      1344.18       | 8.59e+09 | 1.07e+09 |      8.09%       |    51.56%     |
