Test Case: H100PCIE_aten_copy_
|   M   |  N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 4096  |  32  |  4  |    [[4, 4096, 32], [4, 4096, 32]]    | bf16  |       2.54       |       2.57        |       2.59       |        3.31        | 5.24e+05 | 1.05e+06 |       0.4%       |    41.28%     |
| 4096  |  32  |  8  |    [[8, 4096, 32], [8, 4096, 32]]    | bf16  |       2.92       |       2.94        |       2.96       |        4.62        | 1.05e+06 | 2.10e+06 |       0.7%       |    71.82%     |
| 4096  |  32  | 16  |   [[16, 4096, 32], [16, 4096, 32]]   | bf16  |       3.96       |       3.99        |       4.01       |        7.24        | 2.10e+06 | 4.19e+06 |      1.04%       |    105.92%    |
| 4096  |  32  | 32  |   [[32, 4096, 32], [32, 4096, 32]]   | bf16  |       5.26       |       5.29        |       5.31       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    159.48%    |
|  32   |  64  |  1  |      [[1, 32, 64], [1, 32, 64]]      | bf16  |       2.43       |       2.44        |       2.45       |        2.01        | 2.05e+03 | 4.10e+03 |       0.0%       |     0.17%     |
|  32   |  64  |  2  |      [[2, 32, 64], [2, 32, 64]]      | bf16  |       2.42       |       2.44        |       2.46       |        2.01        | 4.10e+03 | 8.19e+03 |       0.0%       |     0.34%     |
|  32   |  64  |  4  |      [[4, 32, 64], [4, 32, 64]]      | bf16  |       2.44       |       2.46        |       2.47       |        2.02        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.67%     |
|  32   |  64  |  8  |      [[8, 32, 64], [8, 32, 64]]      | bf16  |       2.47       |       2.51        |       2.55       |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.33%     |
|  32   |  64  | 16  |     [[16, 32, 64], [16, 32, 64]]     | bf16  |       2.49       |       2.51        |       2.52       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.63%     |
|  32   |  64  | 32  |     [[32, 32, 64], [32, 32, 64]]     | bf16  |       2.53       |       2.54        |       2.56       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.18%     |
|  64   |  64  |  1  |      [[1, 64, 64], [1, 64, 64]]      | bf16  |       2.44       |       2.46        |       2.48       |        2.01        | 4.10e+03 | 8.19e+03 |       0.0%       |     0.34%     |
|  64   |  64  |  2  |      [[2, 64, 64], [2, 64, 64]]      | bf16  |       2.43       |       2.45        |       2.47       |        2.02        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.67%     |
|  64   |  64  |  4  |      [[4, 64, 64], [4, 64, 64]]      | bf16  |       2.45       |       2.47        |       2.48       |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.34%     |
|  64   |  64  |  8  |      [[8, 64, 64], [8, 64, 64]]      | bf16  |       2.49       |       2.51        |       2.52       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.63%     |
|  64   |  64  | 16  |     [[16, 64, 64], [16, 64, 64]]     | bf16  |       2.51       |       2.54        |       2.56       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.22%     |
|  64   |  64  | 32  |     [[32, 64, 64], [32, 64, 64]]     | bf16  |       2.59       |       2.61        |       2.63       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.12%     |
|  128  |  64  |  1  |     [[1, 128, 64], [1, 128, 64]]     | bf16  |       2.44       |       2.46        |       2.47       |        2.02        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.67%     |
|  128  |  64  |  2  |     [[2, 128, 64], [2, 128, 64]]     | bf16  |       2.45       |       2.48        |       2.5        |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.34%     |
|  128  |  64  |  4  |     [[4, 128, 64], [4, 128, 64]]     | bf16  |       2.48       |       2.52        |       2.56       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.64%     |
|  128  |  64  |  8  |     [[8, 128, 64], [8, 128, 64]]     | bf16  |       2.49       |       2.52        |       2.54       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.26%     |
|  128  |  64  | 16  |    [[16, 128, 64], [16, 128, 64]]    | bf16  |       2.58       |       2.59        |       2.61       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.16%     |
|  128  |  64  | 32  |    [[32, 128, 64], [32, 128, 64]]    | bf16  |       2.76       |       2.78        |       2.8        |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
|  256  |  64  |  1  |     [[1, 256, 64], [1, 256, 64]]     | bf16  |       2.46       |       2.48        |       2.51       |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.33%     |
|  256  |  64  |  2  |     [[2, 256, 64], [2, 256, 64]]     | bf16  |       2.49       |        2.5        |       2.51       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.63%     |
|  256  |  64  |  4  |     [[4, 256, 64], [4, 256, 64]]     | bf16  |       2.52       |       2.53        |       2.55       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.2%      |
|  256  |  64  |  8  |     [[8, 256, 64], [8, 256, 64]]     | bf16  |       2.57       |        2.6        |       2.62       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |     10.2%     |
|  256  |  64  | 16  |    [[16, 256, 64], [16, 256, 64]]    | bf16  |       2.76       |       2.78        |       2.81       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
|  256  |  64  | 32  |    [[32, 256, 64], [32, 256, 64]]    | bf16  |       2.72       |       2.73        |       2.74       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.55%     |
|  512  |  64  |  1  |     [[1, 512, 64], [1, 512, 64]]     | bf16  |       2.51       |       2.53        |       2.56       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.61%     |
|  512  |  64  |  2  |     [[2, 512, 64], [2, 512, 64]]     | bf16  |       2.54       |       2.55        |       2.56       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.16%     |
|  512  |  64  |  4  |     [[4, 512, 64], [4, 512, 64]]     | bf16  |       2.61       |       2.63        |       2.65       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.04%     |
|  512  |  64  |  8  |     [[8, 512, 64], [8, 512, 64]]     | bf16  |       2.76       |       2.78        |       2.8        |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
|  512  |  64  | 16  |    [[16, 512, 64], [16, 512, 64]]    | bf16  |       2.71       |       2.74        |       2.77       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.69%     |
|  512  |  64  | 32  |    [[32, 512, 64], [32, 512, 64]]    | bf16  |       2.94       |       2.95        |       2.96       |        4.62        | 1.05e+06 | 2.10e+06 |       0.7%       |    71.33%     |
| 1024  |  64  |  1  |    [[1, 1024, 64], [1, 1024, 64]]    | bf16  |       1.74       |       2.08        |       2.33       |        2.16        | 6.55e+04 | 1.31e+05 |      0.07%       |     7.53%     |
| 1024  |  64  |  2  |    [[2, 1024, 64], [2, 1024, 64]]    | bf16  |       2.37       |       2.39        |       2.42       |        2.33        | 1.31e+05 | 2.62e+05 |      0.11%       |    11.06%     |
| 1024  |  64  |  4  |    [[4, 1024, 64], [4, 1024, 64]]    | bf16  |       2.56       |       2.58        |       2.6        |        2.66        | 2.62e+05 | 5.24e+05 |       0.2%       |    20.48%     |
| 1024  |  64  |  8  |    [[8, 1024, 64], [8, 1024, 64]]    | bf16  |       2.55       |       2.57        |       2.59       |        3.31        | 5.24e+05 | 1.05e+06 |       0.4%       |    41.12%     |
| 1024  |  64  | 16  |   [[16, 1024, 64], [16, 1024, 64]]   | bf16  |       2.91       |       2.93        |       2.95       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.07%     |
| 1024  |  64  | 32  |   [[32, 1024, 64], [32, 1024, 64]]   | bf16  |       3.95       |       3.97        |       3.99       |        7.24        | 2.10e+06 | 4.19e+06 |      1.04%       |    106.18%    |
| 2048  |  64  |  1  |    [[1, 2048, 64], [1, 2048, 64]]    | bf16  |       2.59       |       2.61        |       2.62       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.12%     |
| 2048  |  64  |  2  |    [[2, 2048, 64], [2, 2048, 64]]    | bf16  |       2.73       |       2.78        |       2.84       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.2%     |
| 2048  |  64  |  4  |    [[4, 2048, 64], [4, 2048, 64]]    | bf16  |       2.73       |       2.74        |       2.76       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.41%     |
| 2048  |  64  |  8  |    [[8, 2048, 64], [8, 2048, 64]]    | bf16  |       2.9        |       2.91        |       2.92       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.32%     |
| 2048  |  64  | 16  |   [[16, 2048, 64], [16, 2048, 64]]   | bf16  |       3.93       |       3.96        |       3.99       |        7.24        | 2.10e+06 | 4.19e+06 |      1.05%       |    106.73%    |
| 2048  |  64  | 32  |   [[32, 2048, 64], [32, 2048, 64]]   | bf16  |       5.28       |       5.31        |       5.34       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    158.88%    |
| 4096  |  64  |  1  |    [[1, 4096, 64], [1, 4096, 64]]    | bf16  |       2.76       |       2.77        |       2.79       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
| 4096  |  64  |  2  |    [[2, 4096, 64], [2, 4096, 64]]    | bf16  |       2.73       |       2.75        |       2.77       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.41%     |
| 4096  |  64  |  4  |    [[4, 4096, 64], [4, 4096, 64]]    | bf16  |       2.92       |       2.94        |       2.96       |        4.62        | 1.05e+06 | 2.10e+06 |       0.7%       |    71.82%     |
| 4096  |  64  |  8  |    [[8, 4096, 64], [8, 4096, 64]]    | bf16  |       3.96       |       3.98        |       4.02       |        7.24        | 2.10e+06 | 4.19e+06 |      1.04%       |    105.92%    |
| 4096  |  64  | 16  |   [[16, 4096, 64], [16, 4096, 64]]   | bf16  |       5.28       |        5.3        |       5.32       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    158.88%    |
| 4096  |  64  | 32  |   [[32, 4096, 64], [32, 4096, 64]]   | bf16  |       9.44       |       9.48        |       9.52       |       22.97        | 8.39e+06 | 1.68e+07 |      1.74%       |    177.72%    |
|  32   | 128  |  1  |     [[1, 32, 128], [1, 32, 128]]     | bf16  |       2.45       |       2.46        |       2.48       |        2.01        | 4.10e+03 | 8.19e+03 |       0.0%       |     0.33%     |
|  32   | 128  |  2  |     [[2, 32, 128], [2, 32, 128]]     | bf16  |       2.43       |       2.46        |       2.48       |        2.02        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.67%     |
|  32   | 128  |  4  |     [[4, 32, 128], [4, 32, 128]]     | bf16  |       2.45       |       2.47        |       2.49       |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.34%     |
|  32   | 128  |  8  |     [[8, 32, 128], [8, 32, 128]]     | bf16  |       2.49       |       2.51        |       2.53       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.63%     |
|  32   | 128  | 16  |    [[16, 32, 128], [16, 32, 128]]    | bf16  |       2.5        |       2.52        |       2.53       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.24%     |
|  32   | 128  | 32  |    [[32, 32, 128], [32, 32, 128]]    | bf16  |       1.75       |       1.82        |       1.88       |        2.33        | 1.31e+05 | 2.62e+05 |      0.15%       |    14.98%     |
|  64   | 128  |  1  |     [[1, 64, 128], [1, 64, 128]]     | bf16  |       2.24       |       2.28        |       2.32       |        2.02        | 8.19e+03 | 1.64e+04 |      0.01%       |     0.73%     |
|  64   | 128  |  2  |     [[2, 64, 128], [2, 64, 128]]     | bf16  |       2.26       |       2.28        |       2.29       |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.45%     |
|  64   | 128  |  4  |     [[4, 64, 128], [4, 64, 128]]     | bf16  |       2.3        |       2.32        |       2.33       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.85%     |
|  64   | 128  |  8  |     [[8, 64, 128], [8, 64, 128]]     | bf16  |       2.51       |       2.52        |       2.54       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.22%     |
|  64   | 128  | 16  |    [[16, 64, 128], [16, 64, 128]]    | bf16  |       2.56       |       2.59        |       2.61       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.24%     |
|  64   | 128  | 32  |    [[32, 64, 128], [32, 64, 128]]    | bf16  |       2.74       |       2.77        |       2.8        |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |    19.13%     |
|  128  | 128  |  1  |    [[1, 128, 128], [1, 128, 128]]    | bf16  |       2.48       |       2.49        |       2.5        |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.32%     |
|  128  | 128  |  2  |    [[2, 128, 128], [2, 128, 128]]    | bf16  |       2.49       |       2.51        |       2.53       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.63%     |
|  128  | 128  |  4  |    [[4, 128, 128], [4, 128, 128]]    | bf16  |       2.51       |       2.53        |       2.55       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.22%     |
|  128  | 128  |  8  |    [[8, 128, 128], [8, 128, 128]]    | bf16  |       2.57       |       2.59        |       2.61       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |     10.2%     |
|  128  | 128  | 16  |   [[16, 128, 128], [16, 128, 128]]   | bf16  |       2.76       |       2.78        |       2.8        |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
|  128  | 128  | 32  |   [[32, 128, 128], [32, 128, 128]]   | bf16  |       2.72       |       2.74        |       2.76       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.55%     |
|  256  | 128  |  1  |    [[1, 256, 128], [1, 256, 128]]    | bf16  |       2.49       |       2.51        |       2.52       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.63%     |
|  256  | 128  |  2  |    [[2, 256, 128], [2, 256, 128]]    | bf16  |       2.51       |       2.53        |       2.55       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.22%     |
|  256  | 128  |  4  |    [[4, 256, 128], [4, 256, 128]]    | bf16  |       2.56       |       2.58        |       2.61       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.24%     |
|  256  | 128  |  8  |    [[8, 256, 128], [8, 256, 128]]    | bf16  |       2.74       |       2.76        |       2.78       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |    19.13%     |
|  256  | 128  | 16  |   [[16, 256, 128], [16, 256, 128]]   | bf16  |       2.72       |       2.73        |       2.75       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.55%     |
|  256  | 128  | 32  |   [[32, 256, 128], [32, 256, 128]]   | bf16  |       2.92       |       2.94        |       2.96       |        4.62        | 1.05e+06 | 2.10e+06 |       0.7%       |    71.82%     |
|  512  | 128  |  1  |    [[1, 512, 128], [1, 512, 128]]    | bf16  |       2.51       |       2.54        |       2.56       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.22%     |
|  512  | 128  |  2  |    [[2, 512, 128], [2, 512, 128]]    | bf16  |       2.58       |        2.6        |       2.62       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.16%     |
|  512  | 128  |  4  |    [[4, 512, 128], [4, 512, 128]]    | bf16  |       2.76       |       2.78        |       2.8        |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
|  512  | 128  |  8  |    [[8, 512, 128], [8, 512, 128]]    | bf16  |       2.7        |       2.72        |       2.74       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.84%     |
|  512  | 128  | 16  |   [[16, 512, 128], [16, 512, 128]]   | bf16  |       2.89       |       2.91        |       2.92       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.57%     |
|  512  | 128  | 32  |   [[32, 512, 128], [32, 512, 128]]   | bf16  |       3.98       |       3.99        |       4.01       |        7.24        | 2.10e+06 | 4.19e+06 |      1.03%       |    105.38%    |
| 1024  | 128  |  1  |   [[1, 1024, 128], [1, 1024, 128]]   | bf16  |       2.58       |        2.6        |       2.62       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.16%     |
| 1024  | 128  |  2  |   [[2, 1024, 128], [2, 1024, 128]]   | bf16  |       2.76       |       2.77        |       2.79       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
| 1024  | 128  |  4  |   [[4, 1024, 128], [4, 1024, 128]]   | bf16  |       2.7        |       2.71        |       2.73       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.84%     |
| 1024  | 128  |  8  |   [[8, 1024, 128], [8, 1024, 128]]   | bf16  |       2.9        |       2.91        |       2.92       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.32%     |
| 1024  | 128  | 16  |  [[16, 1024, 128], [16, 1024, 128]]  | bf16  |       3.93       |       3.97        |       4.0        |        7.24        | 2.10e+06 | 4.19e+06 |      1.05%       |    106.73%    |
| 1024  | 128  | 32  |  [[32, 1024, 128], [32, 1024, 128]]  | bf16  |       5.27       |       5.29        |       5.31       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    159.18%    |
| 2048  | 128  |  1  |   [[1, 2048, 128], [1, 2048, 128]]   | bf16  |       2.76       |       2.79        |       2.82       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
| 2048  | 128  |  2  |   [[2, 2048, 128], [2, 2048, 128]]   | bf16  |       2.68       |       2.71        |       2.74       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    39.13%     |
| 2048  | 128  |  4  |   [[4, 2048, 128], [4, 2048, 128]]   | bf16  |       2.72       |       2.74        |       2.76       |        4.62        | 1.05e+06 | 2.10e+06 |      0.76%       |     77.1%     |
| 2048  | 128  |  8  |   [[8, 2048, 128], [8, 2048, 128]]   | bf16  |       3.77       |       3.79        |       3.81       |        7.24        | 2.10e+06 | 4.19e+06 |      1.09%       |    111.25%    |
| 2048  | 128  | 16  |  [[16, 2048, 128], [16, 2048, 128]]  | bf16  |       5.07       |       5.09        |       5.12       |       12.49        | 4.19e+06 | 8.39e+06 |      1.62%       |    165.46%    |
| 2048  | 128  | 32  |  [[32, 2048, 128], [32, 2048, 128]]  | bf16  |       9.39       |       9.47        |       9.55       |       22.97        | 8.39e+06 | 1.68e+07 |      1.75%       |    178.67%    |
| 4096  | 128  |  1  |   [[1, 4096, 128], [1, 4096, 128]]   | bf16  |       2.72       |       2.73        |       2.75       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.55%     |
| 4096  | 128  |  2  |   [[2, 4096, 128], [2, 4096, 128]]   | bf16  |       2.91       |       2.93        |       2.94       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.07%     |
| 4096  | 128  |  4  |   [[4, 4096, 128], [4, 4096, 128]]   | bf16  |       3.97       |       3.99        |       4.02       |        7.24        | 2.10e+06 | 4.19e+06 |      1.04%       |    105.65%    |
| 4096  | 128  |  8  |   [[8, 4096, 128], [8, 4096, 128]]   | bf16  |       5.28       |       5.32        |       5.37       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    158.88%    |
| 4096  | 128  | 16  |  [[16, 4096, 128], [16, 4096, 128]]  | bf16  |       9.47       |       9.51        |       9.54       |       22.97        | 8.39e+06 | 1.68e+07 |      1.74%       |    177.16%    |
| 4096  | 128  | 32  |  [[32, 4096, 128], [32, 4096, 128]]  | bf16  |      40.39       |       40.54       |      40.67       |       43.94        | 1.68e+07 | 3.36e+07 |      0.81%       |    83.08%     |
|  32   | 512  |  1  |     [[1, 32, 512], [1, 32, 512]]     | bf16  |       2.27       |       2.28        |       2.3        |        2.04        | 1.64e+04 | 3.28e+04 |      0.01%       |     1.44%     |
|  32   | 512  |  2  |     [[2, 32, 512], [2, 32, 512]]     | bf16  |       2.32       |       2.33        |       2.34       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.82%     |
|  32   | 512  |  4  |     [[4, 32, 512], [4, 32, 512]]     | bf16  |       2.52       |       2.54        |       2.55       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.2%      |
|  32   | 512  |  8  |     [[8, 32, 512], [8, 32, 512]]     | bf16  |       2.58       |       2.59        |       2.61       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.16%     |
|  32   | 512  | 16  |    [[16, 32, 512], [16, 32, 512]]    | bf16  |       2.76       |       2.77        |       2.79       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |     19.0%     |
|  32   | 512  | 32  |    [[32, 32, 512], [32, 32, 512]]    | bf16  |       2.69       |       2.71        |       2.73       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.98%     |
|  64   | 512  |  1  |     [[1, 64, 512], [1, 64, 512]]     | bf16  |       2.5        |       2.53        |       2.56       |        2.08        | 3.28e+04 | 6.55e+04 |      0.03%       |     2.62%     |
|  64   | 512  |  2  |     [[2, 64, 512], [2, 64, 512]]     | bf16  |       2.51       |       2.53        |       2.55       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.22%     |
|  64   | 512  |  4  |     [[4, 64, 512], [4, 64, 512]]     | bf16  |       2.58       |       2.61        |       2.65       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |    10.16%     |
|  64   | 512  |  8  |     [[8, 64, 512], [8, 64, 512]]     | bf16  |       2.75       |       2.76        |       2.78       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |    19.07%     |
|  64   | 512  | 16  |    [[16, 64, 512], [16, 64, 512]]    | bf16  |       2.7        |       2.72        |       2.73       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.84%     |
|  64   | 512  | 32  |    [[32, 64, 512], [32, 64, 512]]    | bf16  |       2.91       |       2.93        |       2.96       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.07%     |
|  128  | 512  |  1  |    [[1, 128, 512], [1, 128, 512]]    | bf16  |       2.52       |       2.54        |       2.57       |        2.16        | 6.55e+04 | 1.31e+05 |      0.05%       |     5.2%      |
|  128  | 512  |  2  |    [[2, 128, 512], [2, 128, 512]]    | bf16  |       2.57       |       2.59        |       2.61       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |     10.2%     |
|  128  | 512  |  4  |    [[4, 128, 512], [4, 128, 512]]    | bf16  |       2.74       |       2.75        |       2.77       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |    19.13%     |
|  128  | 512  |  8  |    [[8, 128, 512], [8, 128, 512]]    | bf16  |       2.7        |       2.72        |       2.74       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.84%     |
|  128  | 512  | 16  |   [[16, 128, 512], [16, 128, 512]]   | bf16  |       2.88       |       2.91        |       2.94       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.82%     |
|  128  | 512  | 32  |   [[32, 128, 512], [32, 128, 512]]   | bf16  |       3.98       |       3.99        |       3.99       |        7.24        | 2.10e+06 | 4.19e+06 |      1.03%       |    105.38%    |
|  256  | 512  |  1  |    [[1, 256, 512], [1, 256, 512]]    | bf16  |       2.57       |       2.59        |       2.62       |        2.33        | 1.31e+05 | 2.62e+05 |       0.1%       |     10.2%     |
|  256  | 512  |  2  |    [[2, 256, 512], [2, 256, 512]]    | bf16  |       2.75       |       2.77        |       2.79       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |    19.07%     |
|  256  | 512  |  4  |    [[4, 256, 512], [4, 256, 512]]    | bf16  |       2.71       |       2.76        |       2.83       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.69%     |
|  256  | 512  |  8  |    [[8, 256, 512], [8, 256, 512]]    | bf16  |       2.9        |       2.98        |       3.08       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.32%     |
|  256  | 512  | 16  |   [[16, 256, 512], [16, 256, 512]]   | bf16  |       3.96       |       3.98        |       4.0        |        7.24        | 2.10e+06 | 4.19e+06 |      1.04%       |    105.92%    |
|  256  | 512  | 32  |   [[32, 256, 512], [32, 256, 512]]   | bf16  |       5.27       |       5.29        |       5.32       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    159.18%    |
|  512  | 512  |  1  |    [[1, 512, 512], [1, 512, 512]]    | bf16  |       2.75       |       2.76        |       2.77       |        2.66        | 2.62e+05 | 5.24e+05 |      0.19%       |    19.07%     |
|  512  | 512  |  2  |    [[2, 512, 512], [2, 512, 512]]    | bf16  |       2.71       |       2.74        |       2.78       |        3.31        | 5.24e+05 | 1.05e+06 |      0.38%       |    38.69%     |
|  512  | 512  |  4  |    [[4, 512, 512], [4, 512, 512]]    | bf16  |       2.9        |       2.92        |       2.95       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.32%     |
|  512  | 512  |  8  |    [[8, 512, 512], [8, 512, 512]]    | bf16  |       3.81       |       3.92        |       4.04       |        7.24        | 2.10e+06 | 4.19e+06 |      1.08%       |    110.09%    |
|  512  | 512  | 16  |   [[16, 512, 512], [16, 512, 512]]   | bf16  |       5.04       |       5.09        |       5.13       |       12.49        | 4.19e+06 | 8.39e+06 |      1.63%       |    166.44%    |
|  512  | 512  | 32  |   [[32, 512, 512], [32, 512, 512]]   | bf16  |       9.04       |       9.11        |       9.16       |       22.97        | 8.39e+06 | 1.68e+07 |      1.82%       |    185.59%    |
| 1024  | 512  |  1  |   [[1, 1024, 512], [1, 1024, 512]]   | bf16  |       2.49       |       2.52        |       2.55       |        3.31        | 5.24e+05 | 1.05e+06 |      0.41%       |    42.11%     |
| 1024  | 512  |  2  |   [[2, 1024, 512], [2, 1024, 512]]   | bf16  |       2.9        |       2.92        |       2.94       |        4.62        | 1.05e+06 | 2.10e+06 |      0.71%       |    72.32%     |
| 1024  | 512  |  4  |   [[4, 1024, 512], [4, 1024, 512]]   | bf16  |       3.94       |       3.96        |       3.98       |        7.24        | 2.10e+06 | 4.19e+06 |      1.04%       |    106.45%    |
| 1024  | 512  |  8  |   [[8, 1024, 512], [8, 1024, 512]]   | bf16  |       5.27       |       5.29        |       5.32       |       12.49        | 4.19e+06 | 8.39e+06 |      1.56%       |    159.18%    |
| 1024  | 512  | 16  |  [[16, 1024, 512], [16, 1024, 512]]  | bf16  |       9.43       |        9.5        |       9.57       |       22.97        | 8.39e+06 | 1.68e+07 |      1.74%       |    177.91%    |
| 1024  | 512  | 32  |  [[32, 1024, 512], [32, 1024, 512]]  | bf16  |      40.79       |       40.85       |      40.92       |       43.94        | 1.68e+07 | 3.36e+07 |      0.81%       |    82.26%     |
| 2048  | 512  |  1  |   [[1, 2048, 512], [1, 2048, 512]]   | bf16  |       2.92       |       2.93        |       2.95       |        4.62        | 1.05e+06 | 2.10e+06 |       0.7%       |    71.82%     |
| 2048  | 512  |  2  |   [[2, 2048, 512], [2, 2048, 512]]   | bf16  |       3.28       |       3.34        |       3.41       |        7.24        | 2.10e+06 | 4.19e+06 |      1.25%       |    127.88%    |
| 2048  | 512  |  4  |   [[4, 2048, 512], [4, 2048, 512]]   | bf16  |       5.09       |       5.13        |       5.17       |       12.49        | 4.19e+06 | 8.39e+06 |      1.62%       |    164.81%    |
| 2048  | 512  |  8  |   [[8, 2048, 512], [8, 2048, 512]]   | bf16  |       9.03       |       9.12        |       9.19       |       22.97        | 8.39e+06 | 1.68e+07 |      1.82%       |    185.79%    |
