Test Case: H20SXM_apex_fused_rotary_positional_embedding.forward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 16  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 16, 16]]  | bf16  |      195.73      |      195.82       |      195.89      |       22.97        | 2.68e+08 | 3.36e+07 |      3.12%       |     8.57%     |
| 32  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 32, 16]]    | bf16  |       2.78       |       2.79        |       2.8        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
| 32  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 32, 16]]    | bf16  |       2.76       |       2.78        |       2.79       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
| 32  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 32, 16]]    | bf16  |       2.75       |       2.77        |       2.8        |        2.0         | 3.28e+04 | 4.10e+03 |      0.03%       |     0.07%     |
| 32  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 32, 16]]   | bf16  |       3.1        |       3.13        |       3.17       |        2.16        | 2.10e+06 | 2.62e+05 |      1.54%       |     4.23%     |
| 32  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 32, 16]]   | bf16  |       4.01       |       4.04        |       4.06       |        2.33        | 4.19e+06 | 5.24e+05 |      2.38%       |     6.54%     |
| 32  | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 32, 16]]   | bf16  |       5.77       |       5.79        |       5.82       |        2.66        | 8.39e+06 | 1.05e+06 |       3.3%       |     9.09%     |
| 32  | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 32, 16]]   | bf16  |       9.12       |       9.15        |       9.19       |        3.31        | 1.68e+07 | 2.10e+06 |      4.18%       |     11.5%     |
| 32  | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 32, 16]]   | bf16  |      15.67       |       15.71       |      15.75       |        4.62        | 3.36e+07 | 4.19e+06 |      4.87%       |    13.38%     |
| 32  | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 32, 16]]   | bf16  |      28.92       |       28.97       |      29.02       |        7.24        | 6.71e+07 | 8.39e+06 |      5.27%       |     14.5%     |
| 32  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 32, 16]]  | bf16  |      58.86       |       58.93       |       59.0       |       12.49        | 1.34e+08 | 1.68e+07 |      5.18%       |    14.25%     |
| 32  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 32, 16]]  | bf16  |      149.81      |      149.93       |      150.03      |       22.97        | 2.68e+08 | 3.36e+07 |      4.07%       |     11.2%     |
| 32  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 32, 16]]  | bf16  |      296.69      |      296.81       |      296.9       |       43.94        | 5.37e+08 | 6.71e+07 |      4.11%       |    11.31%     |
| 64  | 16  |   [1, 1, 1, 16]    | False |    [[1, 1, 64, 16]]    | bf16  |       3.57       |       3.58        |       3.6        |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.03%     |
| 64  | 16  |   [2, 1, 1, 16]    | False |    [[2, 1, 64, 16]]    | bf16  |       3.5        |       3.54        |       3.6        |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
| 64  | 16  |   [4, 1, 1, 16]    | False |    [[4, 1, 64, 16]]    | bf16  |       3.61       |       3.66        |       3.71       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.11%     |
| 64  | 16  |  [256, 1, 1, 16]   | False |   [[256, 1, 64, 16]]   | bf16  |       4.04       |       4.07        |       4.1        |        2.33        | 4.19e+06 | 5.24e+05 |      2.36%       |     6.49%     |
| 64  | 16  |  [512, 1, 1, 16]   | False |   [[512, 1, 64, 16]]   | bf16  |       5.47       |       5.52        |       5.57       |        2.66        | 8.39e+06 | 1.05e+06 |      3.49%       |     9.58%     |
| 64  | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 64, 16]]   | bf16  |       8.32       |       8.35        |       8.37       |        3.31        | 1.68e+07 | 2.10e+06 |      4.58%       |     12.6%     |
| 64  | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 64, 16]]   | bf16  |       13.6       |       13.66       |      13.71       |        4.62        | 3.36e+07 | 4.19e+06 |      5.61%       |    15.42%     |
| 64  | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 64, 16]]   | bf16  |      24.36       |       24.42       |      24.48       |        7.24        | 6.71e+07 | 8.39e+06 |      6.26%       |    17.22%     |
| 64  | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 64, 16]]   | bf16  |      49.53       |       49.61       |      49.69       |       12.49        | 1.34e+08 | 1.68e+07 |      6.16%       |    16.94%     |
| 64  | 16  | [16384, 1, 1, 16]  | False |  [[16384, 1, 64, 16]]  | bf16  |      128.4       |      128.46       |      128.51      |       22.97        | 2.68e+08 | 3.36e+07 |      4.75%       |    13.07%     |
| 64  | 16  | [32768, 1, 1, 16]  | False |  [[32768, 1, 64, 16]]  | bf16  |      252.26      |      252.42       |      252.59      |       43.94        | 5.37e+08 | 6.71e+07 |      4.84%       |     13.3%     |
| 64  | 16  | [65536, 1, 1, 16]  | False |  [[65536, 1, 64, 16]]  | bf16  |      500.22      |      500.36       |      500.48      |       85.89        | 1.07e+09 | 1.34e+08 |      4.88%       |    13.42%     |
| 128 | 16  |   [1, 1, 1, 16]    | False |   [[1, 1, 128, 16]]    | bf16  |       5.13       |       5.21        |       5.3        |        2.0         | 3.28e+04 | 4.10e+03 |      0.01%       |     0.04%     |
| 128 | 16  |   [2, 1, 1, 16]    | False |   [[2, 1, 128, 16]]    | bf16  |       5.2        |       5.25        |       5.3        |        2.01        | 6.55e+04 | 8.19e+03 |      0.03%       |     0.08%     |
| 128 | 16  |   [4, 1, 1, 16]    | False |   [[4, 1, 128, 16]]    | bf16  |       5.24       |       5.29        |       5.34       |        2.01        | 1.31e+05 | 1.64e+04 |      0.06%       |     0.16%     |
| 128 | 16  |  [256, 1, 1, 16]   | False |  [[256, 1, 128, 16]]   | bf16  |       5.91       |       5.93        |       5.96       |        2.66        | 8.39e+06 | 1.05e+06 |      3.23%       |     8.87%     |
| 128 | 16  |  [512, 1, 1, 16]   | False |  [[512, 1, 128, 16]]   | bf16  |       8.37       |       8.43        |       8.48       |        3.31        | 1.68e+07 | 2.10e+06 |      4.56%       |    12.53%     |
| 128 | 16  |  [1024, 1, 1, 16]  | False |  [[1024, 1, 128, 16]]  | bf16  |      13.44       |       13.52       |      13.61       |        4.62        | 3.36e+07 | 4.19e+06 |      5.67%       |     15.6%     |
| 128 | 16  |  [2048, 1, 1, 16]  | False |  [[2048, 1, 128, 16]]  | bf16  |      22.87       |       22.93       |       23.0       |        7.24        | 6.71e+07 | 8.39e+06 |      6.67%       |    18.34%     |
| 128 | 16  |  [4096, 1, 1, 16]  | False |  [[4096, 1, 128, 16]]  | bf16  |      46.08       |       46.2        |       46.3       |       12.49        | 1.34e+08 | 1.68e+07 |      6.62%       |     18.2%     |
| 128 | 16  |  [8192, 1, 1, 16]  | False |  [[8192, 1, 128, 16]]  | bf16  |      119.23      |      119.29       |      119.34      |       22.97        | 2.68e+08 | 3.36e+07 |      5.12%       |    14.07%     |
| 128 | 16  | [16384, 1, 1, 16]  | False | [[16384, 1, 128, 16]]  | bf16  |      231.5       |      231.66       |      231.77      |       43.94        | 5.37e+08 | 6.71e+07 |      5.27%       |    14.49%     |
| 128 | 16  | [32768, 1, 1, 16]  | False | [[32768, 1, 128, 16]]  | bf16  |      456.66      |      456.79       |      456.89      |       85.89        | 1.07e+09 | 1.34e+08 |      5.34%       |     14.7%     |
| 128 | 16  | [65536, 1, 1, 16]  | False | [[65536, 1, 128, 16]]  | bf16  |      906.31      |       906.5       |      906.69      |       169.77       | 2.15e+09 | 2.68e+08 |      5.39%       |    14.81%     |
|  2  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 2, 32]]     | bf16  |       2.01       |       2.16        |       2.37       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.0%      |
|  2  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 2, 32]]     | bf16  |       2.02       |       2.04        |       2.07       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  2  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 2, 32]]     | bf16  |       2.07       |       2.11        |       2.16       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  2  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 2, 32]]    | bf16  |       2.2        |       2.22        |       2.24       |        2.02        | 2.62e+05 | 3.28e+04 |      0.27%       |     0.74%     |
|  2  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 2, 32]]    | bf16  |       2.44       |       2.46        |       2.48       |        2.04        | 5.24e+05 | 6.55e+04 |      0.49%       |     1.34%     |
|  2  | 32  |  [1024, 1, 1, 32]  | False |   [[1024, 1, 2, 32]]   | bf16  |       2.8        |       2.83        |       2.87       |        2.08        | 1.05e+06 | 1.31e+05 |      0.85%       |     2.34%     |
|  2  | 32  |  [2048, 1, 1, 32]  | False |   [[2048, 1, 2, 32]]   | bf16  |       3.48       |       3.51        |       3.55       |        2.16        | 2.10e+06 | 2.62e+05 |      1.37%       |     3.77%     |
|  2  | 32  |  [4096, 1, 1, 32]  | False |   [[4096, 1, 2, 32]]   | bf16  |       4.82       |       4.88        |       4.96       |        2.33        | 4.19e+06 | 5.24e+05 |      1.98%       |     5.44%     |
|  2  | 32  |  [8192, 1, 1, 32]  | False |   [[8192, 1, 2, 32]]   | bf16  |       7.42       |       7.47        |       7.52       |        2.66        | 8.39e+06 | 1.05e+06 |      2.57%       |     7.07%     |
|  2  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 2, 32]]   | bf16  |      12.58       |       12.63       |      12.67       |        3.31        | 1.68e+07 | 2.10e+06 |      3.03%       |     8.34%     |
|  2  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 2, 32]]   | bf16  |       23.0       |       23.05       |      23.09       |        4.62        | 3.36e+07 | 4.19e+06 |      3.32%       |     9.12%     |
|  2  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 2, 32]]   | bf16  |      44.45       |       44.54       |      44.62       |        7.24        | 6.71e+07 | 8.39e+06 |      3.43%       |     9.44%     |
|  4  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 4, 32]]     | bf16  |       2.01       |       2.06        |       2.11       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  4  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 4, 32]]     | bf16  |       2.03       |       2.05        |       2.08       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  4  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 4, 32]]     | bf16  |       2.05       |       2.09        |       2.13       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  4  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 4, 32]]    | bf16  |       2.24       |       2.28        |       2.32       |        2.04        | 5.24e+05 | 6.55e+04 |      0.53%       |     1.46%     |
|  4  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 4, 32]]    | bf16  |       2.43       |       2.46        |       2.49       |        2.08        | 1.05e+06 | 1.31e+05 |      0.98%       |     2.7%      |
|  4  | 32  |  [1024, 1, 1, 32]  | False |   [[1024, 1, 4, 32]]   | bf16  |       2.85       |       2.89        |       2.95       |        2.16        | 2.10e+06 | 2.62e+05 |      1.67%       |     4.6%      |
|  4  | 32  |  [2048, 1, 1, 32]  | False |   [[2048, 1, 4, 32]]   | bf16  |       3.78       |       3.83        |       3.89       |        2.33        | 4.19e+06 | 5.24e+05 |      2.52%       |     6.94%     |
|  4  | 32  |  [4096, 1, 1, 32]  | False |   [[4096, 1, 4, 32]]   | bf16  |       5.53       |       5.57        |       5.62       |        2.66        | 8.39e+06 | 1.05e+06 |      3.45%       |     9.48%     |
|  4  | 32  |  [8192, 1, 1, 32]  | False |   [[8192, 1, 4, 32]]   | bf16  |       9.05       |       9.11        |       9.17       |        3.31        | 1.68e+07 | 2.10e+06 |      4.21%       |    11.59%     |
|  4  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 4, 32]]   | bf16  |      16.08       |       16.14       |      16.21       |        4.62        | 3.36e+07 | 4.19e+06 |      4.74%       |    13.04%     |
|  4  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 4, 32]]   | bf16  |      30.21       |       30.29       |      30.37       |        7.24        | 6.71e+07 | 8.39e+06 |      5.05%       |    13.88%     |
|  4  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 4, 32]]   | bf16  |      63.28       |       63.35       |      63.43       |       12.49        | 1.34e+08 | 1.68e+07 |      4.82%       |    13.26%     |
|  8  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 8, 32]]     | bf16  |       2.25       |        2.3        |       2.36       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  8  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 8, 32]]     | bf16  |       2.25       |       2.28        |       2.31       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  8  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 8, 32]]     | bf16  |       2.25       |       2.29        |       2.34       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.05%     |
|  8  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 8, 32]]    | bf16  |       2.46       |       2.55        |       2.65       |        2.08        | 1.05e+06 | 1.31e+05 |      0.97%       |     2.66%     |
|  8  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 8, 32]]    | bf16  |       2.67       |        2.7        |       2.74       |        2.16        | 2.10e+06 | 2.62e+05 |      1.79%       |     4.91%     |
|  8  | 32  |  [1024, 1, 1, 32]  | False |   [[1024, 1, 8, 32]]   | bf16  |       3.25       |       3.27        |       3.3        |        2.33        | 4.19e+06 | 5.24e+05 |      2.93%       |     8.07%     |
|  8  | 32  |  [2048, 1, 1, 32]  | False |   [[2048, 1, 8, 32]]   | bf16  |       4.41       |        4.5        |       4.62       |        2.66        | 8.39e+06 | 1.05e+06 |      4.32%       |    11.89%     |
|  8  | 32  |  [4096, 1, 1, 32]  | False |   [[4096, 1, 8, 32]]   | bf16  |       6.67       |       6.72        |       6.77       |        3.31        | 1.68e+07 | 2.10e+06 |      5.72%       |    15.72%     |
|  8  | 32  |  [8192, 1, 1, 32]  | False |   [[8192, 1, 8, 32]]   | bf16  |      11.23       |       11.27       |      11.32       |        4.62        | 3.36e+07 | 4.19e+06 |      6.79%       |    18.67%     |
|  8  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 8, 32]]   | bf16  |      20.28       |       20.35       |      20.43       |        7.24        | 6.71e+07 | 8.39e+06 |      7.52%       |    20.68%     |
|  8  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 8, 32]]   | bf16  |       41.1       |       41.2        |       41.3       |       12.49        | 1.34e+08 | 1.68e+07 |      7.42%       |    20.41%     |
|  8  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 8, 32]]   | bf16  |      99.91       |       100.0       |      100.08      |       22.97        | 2.68e+08 | 3.36e+07 |      6.11%       |    16.79%     |
| 16  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 16, 32]]    | bf16  |       2.32       |       2.38        |       2.44       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
| 16  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 16, 32]]    | bf16  |       2.33       |       2.37        |       2.42       |        2.0         | 1.64e+04 | 2.05e+03 |      0.02%       |     0.04%     |
| 16  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 16, 32]]    | bf16  |       2.32       |       2.36        |       2.41       |        2.0         | 3.28e+04 | 4.10e+03 |      0.03%       |     0.09%     |
| 16  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 16, 32]]   | bf16  |       2.63       |       2.67        |       2.72       |        2.16        | 2.10e+06 | 2.62e+05 |      1.81%       |     4.98%     |
| 16  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 16, 32]]   | bf16  |       3.23       |       3.27        |       3.33       |        2.33        | 4.19e+06 | 5.24e+05 |      2.95%       |     8.12%     |
| 16  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 16, 32]]   | bf16  |       4.48       |       4.55        |       4.64       |        2.66        | 8.39e+06 | 1.05e+06 |      4.26%       |     11.7%     |
| 16  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 16, 32]]   | bf16  |       6.73       |       6.77        |       6.81       |        3.31        | 1.68e+07 | 2.10e+06 |      5.67%       |    15.58%     |
| 16  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 16, 32]]   | bf16  |      11.24       |       11.32       |      11.41       |        4.62        | 3.36e+07 | 4.19e+06 |      6.78%       |    18.66%     |
| 16  | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 16, 32]]   | bf16  |      20.31       |       20.4        |      20.49       |        7.24        | 6.71e+07 | 8.39e+06 |      7.51%       |    20.65%     |
| 16  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 16, 32]]  | bf16  |      41.68       |       41.75       |      41.81       |       12.49        | 1.34e+08 | 1.68e+07 |      7.32%       |    20.13%     |
| 16  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 16, 32]]  | bf16  |      103.28      |      103.34       |      103.4       |       22.97        | 2.68e+08 | 3.36e+07 |      5.91%       |    16.24%     |
| 16  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 16, 32]]  | bf16  |      203.7       |      203.77       |      203.84      |       43.94        | 5.37e+08 | 6.71e+07 |      5.99%       |    16.47%     |
| 32  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 32, 32]]    | bf16  |       2.75       |       2.87        |       3.01       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.04%     |
| 32  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 32, 32]]    | bf16  |       2.74       |       2.78        |       2.83       |        2.0         | 3.28e+04 | 4.10e+03 |      0.03%       |     0.07%     |
| 32  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 32, 32]]    | bf16  |       2.75       |        2.8        |       2.85       |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.15%     |
| 32  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 32, 32]]   | bf16  |       3.09       |       3.12        |       3.16       |        2.33        | 4.19e+06 | 5.24e+05 |      3.08%       |     8.48%     |
| 32  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 32, 32]]   | bf16  |       4.01       |        4.1        |       4.19       |        2.66        | 8.39e+06 | 1.05e+06 |      4.75%       |    13.07%     |
| 32  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 32, 32]]   | bf16  |       5.82       |       5.85        |       5.89       |        3.31        | 1.68e+07 | 2.10e+06 |      6.55%       |    18.02%     |
| 32  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 32, 32]]   | bf16  |       9.14       |       9.17        |       9.2        |        4.62        | 3.36e+07 | 4.19e+06 |      8.34%       |    22.94%     |
| 32  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 32, 32]]   | bf16  |      15.64       |       15.71       |      15.77       |        7.24        | 6.71e+07 | 8.39e+06 |      9.75%       |    26.82%     |
| 32  | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 32, 32]]   | bf16  |      31.71       |       31.79       |      31.87       |       12.49        | 1.34e+08 | 1.68e+07 |      9.62%       |    26.45%     |
| 32  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 32, 32]]  | bf16  |       81.7       |       81.78       |      81.85       |       22.97        | 2.68e+08 | 3.36e+07 |      7.47%       |    20.54%     |
| 32  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 32, 32]]  | bf16  |      160.29      |      160.35       |      160.41      |       43.94        | 5.37e+08 | 6.71e+07 |      7.61%       |    20.93%     |
| 32  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 32, 32]]  | bf16  |      316.62      |       316.7       |      316.77      |       85.89        | 1.07e+09 | 1.34e+08 |      7.71%       |     21.2%     |
| 64  | 32  |   [1, 1, 1, 32]    | False |    [[1, 1, 64, 32]]    | bf16  |       3.5        |       3.56        |       3.63       |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
| 64  | 32  |   [2, 1, 1, 32]    | False |    [[2, 1, 64, 32]]    | bf16  |       3.56       |       3.62        |       3.7        |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.12%     |
| 64  | 32  |   [4, 1, 1, 32]    | False |    [[4, 1, 64, 32]]    | bf16  |       3.58       |       3.62        |       3.66       |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.23%     |
| 64  | 32  |  [256, 1, 1, 32]   | False |   [[256, 1, 64, 32]]   | bf16  |       4.07       |        4.1        |       4.12       |        2.66        | 8.39e+06 | 1.05e+06 |      4.68%       |    12.88%     |
| 64  | 32  |  [512, 1, 1, 32]   | False |   [[512, 1, 64, 32]]   | bf16  |       5.45       |       5.51        |       5.57       |        3.31        | 1.68e+07 | 2.10e+06 |       7.0%       |    19.24%     |
| 64  | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 64, 32]]   | bf16  |       8.31       |       8.36        |       8.42       |        4.62        | 3.36e+07 | 4.19e+06 |      9.18%       |    25.24%     |
| 64  | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 64, 32]]   | bf16  |      13.69       |       13.75       |      13.83       |        7.24        | 6.71e+07 | 8.39e+06 |      11.14%      |    30.64%     |
| 64  | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 64, 32]]   | bf16  |      27.53       |       27.59       |      27.65       |       12.49        | 1.34e+08 | 1.68e+07 |      11.08%      |    30.47%     |
| 64  | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 64, 32]]   | bf16  |      71.56       |       71.64       |      71.73       |       22.97        | 2.68e+08 | 3.36e+07 |      8.53%       |    23.44%     |
| 64  | 32  | [16384, 1, 1, 32]  | False |  [[16384, 1, 64, 32]]  | bf16  |      138.54      |      138.66       |      138.77      |       43.94        | 5.37e+08 | 6.71e+07 |      8.81%       |    24.22%     |
| 64  | 32  | [32768, 1, 1, 32]  | False |  [[32768, 1, 64, 32]]  | bf16  |      272.65      |      272.71       |      272.77      |       85.89        | 1.07e+09 | 1.34e+08 |      8.95%       |    24.61%     |
| 64  | 32  | [65536, 1, 1, 32]  | False |  [[65536, 1, 64, 32]]  | bf16  |      540.68      |      540.77       |      540.84      |       169.77       | 2.15e+09 | 2.68e+08 |      9.03%       |    24.82%     |
| 128 | 32  |   [1, 1, 1, 32]    | False |   [[1, 1, 128, 32]]    | bf16  |       5.25       |        5.3        |       5.36       |        2.01        | 6.55e+04 | 8.19e+03 |      0.03%       |     0.08%     |
| 128 | 32  |   [2, 1, 1, 32]    | False |   [[2, 1, 128, 32]]    | bf16  |       5.27       |       5.34        |       5.44       |        2.01        | 1.31e+05 | 1.64e+04 |      0.06%       |     0.16%     |
| 128 | 32  |   [4, 1, 1, 32]    | False |   [[4, 1, 128, 32]]    | bf16  |       5.26       |        5.3        |       5.36       |        2.02        | 2.62e+05 | 3.28e+04 |      0.11%       |     0.31%     |
| 128 | 32  |  [256, 1, 1, 32]   | False |  [[256, 1, 128, 32]]   | bf16  |       6.0        |       6.06        |       6.12       |        3.31        | 1.68e+07 | 2.10e+06 |      6.36%       |    17.48%     |
| 128 | 32  |  [512, 1, 1, 32]   | False |  [[512, 1, 128, 32]]   | bf16  |       8.38       |       8.41        |       8.44       |        4.62        | 3.36e+07 | 4.19e+06 |       9.1%       |    25.03%     |
| 128 | 32  |  [1024, 1, 1, 32]  | False |  [[1024, 1, 128, 32]]  | bf16  |      13.42       |       13.49       |      13.54       |        7.24        | 6.71e+07 | 8.39e+06 |      11.37%      |    31.25%     |
| 128 | 32  |  [2048, 1, 1, 32]  | False |  [[2048, 1, 128, 32]]  | bf16  |      26.42       |       26.56       |       26.7       |       12.49        | 1.34e+08 | 1.68e+07 |      11.55%      |    31.75%     |
| 128 | 32  |  [4096, 1, 1, 32]  | False |  [[4096, 1, 128, 32]]  | bf16  |      66.51       |       66.57       |      66.62       |       22.97        | 2.68e+08 | 3.36e+07 |      9.17%       |    25.23%     |
| 128 | 32  |  [8192, 1, 1, 32]  | False |  [[8192, 1, 128, 32]]  | bf16  |      128.53      |      128.63       |      128.72      |       43.94        | 5.37e+08 | 6.71e+07 |      9.49%       |    26.11%     |
| 128 | 32  | [16384, 1, 1, 32]  | False | [[16384, 1, 128, 32]]  | bf16  |      249.33      |      249.39       |      249.46      |       85.89        | 1.07e+09 | 1.34e+08 |      9.79%       |    26.92%     |
| 128 | 32  | [32768, 1, 1, 32]  | False | [[32768, 1, 128, 32]]  | bf16  |      491.85      |      492.12       |      492.34      |       169.77       | 2.15e+09 | 2.68e+08 |      9.92%       |    27.29%     |
| 128 | 32  | [65536, 1, 1, 32]  | False | [[65536, 1, 128, 32]]  | bf16  |      977.04      |      977.25       |      977.48      |       337.54       | 4.29e+09 | 5.37e+08 |      9.99%       |    27.47%     |
|  2  | 64  |   [1, 1, 1, 64]    | False |    [[1, 1, 2, 64]]     | bf16  |       2.22       |       2.28        |       2.35       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.01%     |
|  2  | 64  |   [2, 1, 1, 64]    | False |    [[2, 1, 2, 64]]     | bf16  |       2.27       |        2.3        |       2.33       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  2  | 64  |   [4, 1, 1, 64]    | False |    [[4, 1, 2, 64]]     | bf16  |       2.26       |       2.33        |       2.42       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  2  | 64  |  [256, 1, 1, 64]   | False |   [[256, 1, 2, 64]]    | bf16  |       2.44       |       2.55        |       2.67       |        2.04        | 5.24e+05 | 6.55e+04 |      0.49%       |     1.34%     |
|  2  | 64  |  [512, 1, 1, 64]   | False |   [[512, 1, 2, 64]]    | bf16  |       2.67       |       2.72        |       2.77       |        2.08        | 1.05e+06 | 1.31e+05 |      0.89%       |     2.45%     |
|  2  | 64  |  [1024, 1, 1, 64]  | False |   [[1024, 1, 2, 64]]   | bf16  |       3.12       |       3.24        |       3.41       |        2.16        | 2.10e+06 | 2.62e+05 |      1.53%       |     4.2%      |
|  2  | 64  |  [2048, 1, 1, 64]  | False |   [[2048, 1, 2, 64]]   | bf16  |       4.25       |       4.33        |       4.43       |        2.33        | 4.19e+06 | 5.24e+05 |      2.24%       |     6.17%     |
|  2  | 64  |  [4096, 1, 1, 64]  | False |   [[4096, 1, 2, 64]]   | bf16  |       6.3        |       6.38        |       6.48       |        2.66        | 8.39e+06 | 1.05e+06 |      3.03%       |     8.32%     |
|  2  | 64  |  [8192, 1, 1, 64]  | False |   [[8192, 1, 2, 64]]   | bf16  |      10.49       |       10.54       |      10.59       |        3.31        | 1.68e+07 | 2.10e+06 |      3.63%       |     10.0%     |
|  2  | 64  | [16384, 1, 1, 64]  | False |  [[16384, 1, 2, 64]]   | bf16  |      18.81       |       18.87       |      18.93       |        4.62        | 3.36e+07 | 4.19e+06 |      4.05%       |    11.15%     |
