Test Case: L40S_aten_sub
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 4096  |  768  | N/A |      [[4096, 768], [4096, 768]]      | bf16  |       5.44       |       5.47        |       5.51       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    401.57%    |
| 8192  |  768  | N/A |      [[8192, 768], [8192, 768]]      | bf16  |       8.76       |       8.79        |       8.82       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    498.75%    |
| 16384 |  768  | N/A |     [[16384, 768], [16384, 768]]     | bf16  |       34.2       |       34.38       |      34.57       |       111.23       | 1.26e+07 | 3.77e+07 |       0.8%       |    255.5%     |
| 32768 |  768  | N/A |     [[32768, 768], [32768, 768]]     | bf16  |      224.56      |      226.66       |      228.13      |       220.45       | 2.52e+07 | 7.55e+07 |      0.24%       |    77.82%     |
|   1   | 2048  | N/A |        [[1, 2048], [1, 2048]]        | bf16  |       1.87       |       1.91        |       1.96       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.76%     |
|   2   | 2048  | N/A |        [[2, 2048], [2, 2048]]        | bf16  |       1.9        |       1.94        |       1.99       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.5%      |
|   4   | 2048  | N/A |        [[4, 2048], [4, 2048]]        | bf16  |       1.9        |       1.93        |       1.97       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.99%     |
|   8   | 2048  | N/A |        [[8, 2048], [8, 2048]]        | bf16  |       1.88       |       1.92        |       1.95       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.05%     |
|  16   | 2048  | N/A |       [[16, 2048], [16, 2048]]       | bf16  |       1.95       |       1.97        |       1.99       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.67%     |
|  32   | 2048  | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       2.07       |       2.13        |       2.21       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    21.99%     |
|  64   | 2048  | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       2.19       |       2.25        |       2.31       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  128  | 2048  | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       2.39       |       2.45        |       2.52       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.17%     |
|  256  | 2048  | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       2.72       |       2.76        |       2.81       |        6.55        | 5.24e+05 | 1.57e+06 |      0.42%       |    133.86%    |
|  512  | 2048  | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       3.26       |       3.29        |       3.31       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    223.37%    |
| 1024  | 2048  | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       4.36       |       4.42        |       4.48       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    334.03%    |
| 2048  | 2048  | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |       6.57       |       6.61        |       6.65       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
| 4096  | 2048  | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |      11.02       |       11.31       |      11.59       |       74.82        | 8.39e+06 | 2.52e+07 |      1.66%       |    528.62%    |
| 8192  | 2048  | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      147.48      |      149.22       |      150.51      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |     79.0%     |
| 16384 | 2048  | N/A |    [[16384, 2048], [16384, 2048]]    | bf16  |      300.55      |      303.44       |      305.58      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.53%     |
| 32768 | 2048  | N/A |    [[32768, 2048], [32768, 2048]]    | bf16  |      583.31      |      583.81       |      584.3       |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.89%     |
|   1   | 3072  | N/A |        [[1, 3072], [1, 3072]]        | bf16  |       1.86       |       1.92        |       2.01       |        2.03        | 3.07e+03 | 9.22e+03 |       0.0%       |     1.15%     |
|   2   | 3072  | N/A |        [[2, 3072], [2, 3072]]        | bf16  |       2.56       |       2.66        |       2.74       |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     1.67%     |
|   4   | 3072  | N/A |        [[4, 3072], [4, 3072]]        | bf16  |       1.85       |       1.92        |       2.0        |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     4.61%     |
|   8   | 3072  | N/A |        [[8, 3072], [8, 3072]]        | bf16  |       2.29       |       2.34        |       2.4        |        2.21        | 2.46e+04 | 7.37e+04 |      0.02%       |     7.45%     |
|  16   | 3072  | N/A |       [[16, 3072], [16, 3072]]       | bf16  |       1.98       |       2.02        |       2.06       |        2.43        | 4.92e+04 | 1.47e+05 |      0.05%       |    17.24%     |
|  32   | 3072  | N/A |       [[32, 3072], [32, 3072]]       | bf16  |       2.1        |       2.18        |       2.28       |        2.85        | 9.83e+04 | 2.95e+05 |       0.1%       |    32.51%     |
|  64   | 3072  | N/A |       [[64, 3072], [64, 3072]]       | bf16  |       2.36       |        2.4        |       2.46       |        3.71        | 1.97e+05 | 5.90e+05 |      0.18%       |    57.85%     |
|  128  | 3072  | N/A |      [[128, 3072], [128, 3072]]      | bf16  |       2.57       |       2.59        |       2.62       |        5.41        | 3.93e+05 | 1.18e+06 |      0.33%       |    106.25%    |
|  256  | 3072  | N/A |      [[256, 3072], [256, 3072]]      | bf16  |       2.98       |       3.02        |       3.05       |        8.83        | 7.86e+05 | 2.36e+06 |      0.58%       |    183.27%    |
|  512  | 3072  | N/A |      [[512, 3072], [512, 3072]]      | bf16  |       3.81       |       3.85        |       3.88       |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    286.68%    |
| 1024  | 3072  | N/A |     [[1024, 3072], [1024, 3072]]     | bf16  |       5.46       |       5.49        |       5.53       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    400.1%     |
| 2048  | 3072  | N/A |     [[2048, 3072], [2048, 3072]]     | bf16  |       8.78       |       8.82        |       8.87       |       56.61        | 6.29e+06 | 1.89e+07 |      1.56%       |    497.62%    |
| 4096  | 3072  | N/A |     [[4096, 3072], [4096, 3072]]     | bf16  |      33.92       |       34.26       |      34.52       |       111.23       | 1.26e+07 | 3.77e+07 |      0.81%       |    257.61%    |
| 8192  | 3072  | N/A |     [[8192, 3072], [8192, 3072]]     | bf16  |      225.3       |      226.94       |      228.01      |       220.45       | 2.52e+07 | 7.55e+07 |      0.24%       |    77.57%     |
| 16384 | 3072  | N/A |    [[16384, 3072], [16384, 3072]]    | bf16  |      440.78      |      441.68       |      442.54      |       438.91       | 5.03e+07 | 1.51e+08 |      0.25%       |     79.3%     |
| 32768 | 3072  | N/A |    [[32768, 3072], [32768, 3072]]    | bf16  |      887.35      |      891.73       |      895.12      |       875.81       | 1.01e+08 | 3.02e+08 |      0.25%       |    78.78%     |
|   1   | 4096  | N/A |        [[1, 4096], [1, 4096]]        | bf16  |       1.86       |       1.94        |       2.02       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.53%     |
|   2   | 4096  | N/A |        [[2, 4096], [2, 4096]]        | bf16  |       1.95       |       2.07        |       2.18       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.92%     |
|   4   | 4096  | N/A |        [[4, 4096], [4, 4096]]        | bf16  |       1.91       |       2.04        |       2.16       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.96%     |
|   8   | 4096  | N/A |        [[8, 4096], [8, 4096]]        | bf16  |       1.99       |       2.14        |       2.32       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.43%     |
|  16   | 4096  | N/A |       [[16, 4096], [16, 4096]]       | bf16  |       2.04       |       2.08        |       2.12       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.31%     |
|  32   | 4096  | N/A |       [[32, 4096], [32, 4096]]       | bf16  |       2.2        |       2.22        |       2.24       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.37%     |
|  64   | 4096  | N/A |       [[64, 4096], [64, 4096]]       | bf16  |       2.39       |       2.43        |       2.47       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.17%     |
|  128  | 4096  | N/A |      [[128, 4096], [128, 4096]]      | bf16  |       2.71       |       2.77        |       2.85       |        6.55        | 5.24e+05 | 1.57e+06 |      0.42%       |    134.35%    |
|  256  | 4096  | N/A |      [[256, 4096], [256, 4096]]      | bf16  |       3.29       |       3.32        |       3.35       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    221.33%    |
|  512  | 4096  | N/A |      [[512, 4096], [512, 4096]]      | bf16  |       4.37       |        4.4        |       4.44       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    333.26%    |
| 1024  | 4096  | N/A |     [[1024, 4096], [1024, 4096]]     | bf16  |       6.57       |       6.65        |       6.76       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
| 2048  | 4096  | N/A |     [[2048, 4096], [2048, 4096]]     | bf16  |      10.93       |       10.97       |      11.02       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
| 4096  | 4096  | N/A |     [[4096, 4096], [4096, 4096]]     | bf16  |      147.21      |      148.89       |      150.2       |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    79.14%     |
| 8192  | 4096  | N/A |     [[8192, 4096], [8192, 4096]]     | bf16  |      300.67      |      303.11       |      304.95      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |     77.5%     |
| 16384 | 4096  | N/A |    [[16384, 4096], [16384, 4096]]    | bf16  |      583.73      |      584.07       |      584.5       |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.84%     |
| 32768 | 4096  | N/A |    [[32768, 4096], [32768, 4096]]    | bf16  |      1178.3      |      1179.13      |     1179.82      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |     79.1%     |
|   1   | 5120  | N/A |        [[1, 5120], [1, 5120]]        | bf16  |       1.86       |       1.89        |       1.92       |        2.04        | 5.12e+03 | 1.54e+04 |      0.01%       |     1.91%     |
|   2   | 5120  | N/A |        [[2, 5120], [2, 5120]]        | bf16  |       1.87       |       1.91        |       1.95       |        2.09        | 1.02e+04 | 3.07e+04 |      0.01%       |     3.8%      |
|   4   | 5120  | N/A |        [[4, 5120], [4, 5120]]        | bf16  |       1.95       |       1.99        |       2.04       |        2.18        | 2.05e+04 | 6.14e+04 |      0.02%       |     7.29%     |
|   8   | 5120  | N/A |        [[8, 5120], [8, 5120]]        | bf16  |       1.97       |       2.01        |       2.05       |        2.36        | 4.10e+04 | 1.23e+05 |      0.05%       |    14.44%     |
|  16   | 5120  | N/A |       [[16, 5120], [16, 5120]]       | bf16  |       2.04       |       2.09        |       2.14       |        2.71        | 8.19e+04 | 2.46e+05 |      0.09%       |    27.89%     |
|  32   | 5120  | N/A |       [[32, 5120], [32, 5120]]       | bf16  |       2.3        |       2.34        |       2.39       |        3.42        | 1.64e+05 | 4.92e+05 |      0.16%       |    49.47%     |
|  64   | 5120  | N/A |       [[64, 5120], [64, 5120]]       | bf16  |       2.48       |       2.53        |       2.59       |        4.84        | 3.28e+05 | 9.83e+05 |      0.29%       |    91.76%     |
|  128  | 5120  | N/A |      [[128, 5120], [128, 5120]]      | bf16  |       2.82       |       2.85        |       2.89       |        7.69        | 6.55e+05 | 1.97e+06 |      0.51%       |    161.39%    |
|  256  | 5120  | N/A |      [[256, 5120], [256, 5120]]      | bf16  |       3.54       |        3.6        |       3.67       |       13.38        | 1.31e+06 | 3.93e+06 |      0.81%       |    257.12%    |
|  512  | 5120  | N/A |      [[512, 5120], [512, 5120]]      | bf16  |       4.92       |       4.94        |       4.96       |       24.76        | 2.62e+06 | 7.86e+06 |      1.16%       |    370.01%    |
| 1024  | 5120  | N/A |     [[1024, 5120], [1024, 5120]]     | bf16  |       7.65       |        7.7        |       7.76       |       47.51        | 5.24e+06 | 1.57e+07 |       1.5%       |    475.93%    |
| 2048  | 5120  | N/A |     [[2048, 5120], [2048, 5120]]     | bf16  |      13.62       |       13.65       |      13.68       |       93.02        | 1.05e+07 | 3.15e+07 |      1.68%       |    534.64%    |
| 4096  | 5120  | N/A |     [[4096, 5120], [4096, 5120]]     | bf16  |      187.89      |      188.14       |      188.46      |       184.04       | 2.10e+07 | 6.29e+07 |      0.24%       |    77.51%     |
| 8192  | 5120  | N/A |     [[8192, 5120], [8192, 5120]]     | bf16  |      366.2       |      366.64       |      366.98      |       366.09       | 4.19e+07 | 1.26e+08 |      0.25%       |    79.54%     |
| 16384 | 5120  | N/A |    [[16384, 5120], [16384, 5120]]    | bf16  |      734.99      |       736.0       |      737.0       |       730.18       | 8.39e+07 | 2.52e+08 |      0.25%       |    79.26%     |
| 32768 | 5120  | N/A |    [[32768, 5120], [32768, 5120]]    | bf16  |     1463.02      |      1464.38      |     1465.48      |      1458.36       | 1.68e+08 | 5.03e+08 |      0.25%       |    79.64%     |
|   1   | 6144  | N/A |        [[1, 6144], [1, 6144]]        | bf16  |       1.86       |       1.94        |       2.04       |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     2.29%     |
|   2   | 6144  | N/A |        [[2, 6144], [2, 6144]]        | bf16  |       1.88       |       1.89        |       1.91       |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     4.54%     |
|   4   | 6144  | N/A |        [[4, 6144], [4, 6144]]        | bf16  |       1.94       |       1.97        |       2.0        |        2.21        | 2.46e+04 | 7.37e+04 |      0.03%       |     8.8%      |
|   8   | 6144  | N/A |        [[8, 6144], [8, 6144]]        | bf16  |       2.0        |       2.02        |       2.04       |        2.43        | 4.92e+04 | 1.47e+05 |      0.05%       |    17.07%     |
|  16   | 6144  | N/A |       [[16, 6144], [16, 6144]]       | bf16  |       2.1        |       2.12        |       2.15       |        2.85        | 9.83e+04 | 2.95e+05 |       0.1%       |    32.51%     |
|  32   | 6144  | N/A |       [[32, 6144], [32, 6144]]       | bf16  |       2.31       |       2.34        |       2.36       |        3.71        | 1.97e+05 | 5.90e+05 |      0.19%       |    59.11%     |
|  64   | 6144  | N/A |       [[64, 6144], [64, 6144]]       | bf16  |       2.55       |       2.59        |       2.65       |        5.41        | 3.93e+05 | 1.18e+06 |      0.34%       |    107.08%    |
|  128  | 6144  | N/A |      [[128, 6144], [128, 6144]]      | bf16  |       2.95       |       2.99        |       3.03       |        8.83        | 7.86e+05 | 2.36e+06 |      0.58%       |    185.13%    |
|  256  | 6144  | N/A |      [[256, 6144], [256, 6144]]      | bf16  |       3.79       |       3.84        |       3.9        |       15.65        | 1.57e+06 | 4.72e+06 |      0.91%       |    288.2%     |
|  512  | 6144  | N/A |      [[512, 6144], [512, 6144]]      | bf16  |       5.81       |       5.85        |       5.9        |       29.31        | 3.15e+06 | 9.44e+06 |      1.18%       |    376.0%     |
| 1024  | 6144  | N/A |     [[1024, 6144], [1024, 6144]]     | bf16  |       8.75       |       8.77        |       8.79       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    499.32%    |
| 2048  | 6144  | N/A |     [[2048, 6144], [2048, 6144]]     | bf16  |      33.72       |       34.06       |      34.29       |       111.23       | 1.26e+07 | 3.77e+07 |      0.81%       |    259.14%    |
| 4096  | 6144  | N/A |     [[4096, 6144], [4096, 6144]]     | bf16  |      225.05      |       226.9       |      228.1       |       220.45       | 2.52e+07 | 7.55e+07 |      0.24%       |    77.66%     |
| 8192  | 6144  | N/A |     [[8192, 6144], [8192, 6144]]     | bf16  |      438.83      |       439.8       |      440.6       |       438.91       | 5.03e+07 | 1.51e+08 |      0.25%       |    79.65%     |
| 16384 | 6144  | N/A |    [[16384, 6144], [16384, 6144]]    | bf16  |      877.66      |      878.26       |      878.8       |       875.81       | 1.01e+08 | 3.02e+08 |      0.25%       |    79.65%     |
| 32768 | 6144  | N/A |    [[32768, 6144], [32768, 6144]]    | bf16  |     1741.33      |      1743.09      |     1744.57      |      1749.63       | 2.01e+08 | 6.04e+08 |      0.25%       |    80.29%     |
|   1   | 7168  | N/A |        [[1, 7168], [1, 7168]]        | bf16  |       1.87       |       1.93        |       2.01       |        2.06        | 7.17e+03 | 2.15e+04 |      0.01%       |     2.66%     |
|   2   | 7168  | N/A |        [[2, 7168], [2, 7168]]        | bf16  |       1.89       |       1.92        |       1.95       |        2.12        | 1.43e+04 | 4.30e+04 |      0.02%       |     5.27%     |
|   4   | 7168  | N/A |        [[4, 7168], [4, 7168]]        | bf16  |       1.93       |       1.97        |       2.01       |        2.25        | 2.87e+04 | 8.60e+04 |      0.03%       |    10.32%     |
|   8   | 7168  | N/A |        [[8, 7168], [8, 7168]]        | bf16  |       2.04       |       2.09        |       2.15       |        2.5         | 5.73e+04 | 1.72e+05 |      0.06%       |    19.52%     |
|  16   | 7168  | N/A |       [[16, 7168], [16, 7168]]       | bf16  |       2.15       |        2.2        |       2.26       |        3.0         | 1.15e+05 | 3.44e+05 |      0.12%       |    37.04%     |
|  32   | 7168  | N/A |       [[32, 7168], [32, 7168]]       | bf16  |       2.37       |       2.39        |       2.42       |        3.99        | 2.29e+05 | 6.88e+05 |      0.21%       |    67.21%     |
|  64   | 7168  | N/A |       [[64, 7168], [64, 7168]]       | bf16  |       2.62       |       2.66        |       2.71       |        5.98        | 4.59e+05 | 1.38e+06 |      0.38%       |    121.59%    |
|  128  | 7168  | N/A |      [[128, 7168], [128, 7168]]      | bf16  |       3.11       |       3.15        |       3.2        |        9.96        | 9.18e+05 | 2.75e+06 |      0.64%       |    204.87%    |
|  256  | 7168  | N/A |      [[256, 7168], [256, 7168]]      | bf16  |       4.11       |       4.14        |       4.18       |       17.93        | 1.84e+06 | 5.51e+06 |      0.97%       |    310.05%    |
|  512  | 7168  | N/A |      [[512, 7168], [512, 7168]]      | bf16  |       6.0        |       6.05        |       6.12       |       33.86        | 3.67e+06 | 1.10e+07 |      1.34%       |    424.77%    |
| 1024  | 7168  | N/A |     [[1024, 7168], [1024, 7168]]     | bf16  |       9.91       |       10.06       |      10.23       |       65.72        | 7.34e+06 | 2.20e+07 |      1.62%       |    514.35%    |
| 2048  | 7168  | N/A |     [[2048, 7168], [2048, 7168]]     | bf16  |      105.94      |      106.28       |      106.58      |       129.43       | 1.47e+07 | 4.40e+07 |       0.3%       |    96.23%     |
| 4096  | 7168  | N/A |     [[4096, 7168], [4096, 7168]]     | bf16  |      263.2       |      263.55       |      263.82      |       256.86       | 2.94e+07 | 8.81e+07 |      0.24%       |    77.47%     |
| 8192  | 7168  | N/A |     [[8192, 7168], [8192, 7168]]     | bf16  |      533.96      |      536.78       |      538.73      |       511.72       | 5.87e+07 | 1.76e+08 |      0.24%       |    76.37%     |
| 16384 | 7168  | N/A |    [[16384, 7168], [16384, 7168]]    | bf16  |     1041.61      |      1042.95      |     1044.33      |      1021.45       | 1.17e+08 | 3.52e+08 |      0.25%       |     78.3%     |
| 32768 | 7168  | N/A |    [[32768, 7168], [32768, 7168]]    | bf16  |     2049.61      |      2053.09      |     2056.08      |       2040.9       | 2.35e+08 | 7.05e+08 |      0.25%       |    79.58%     |
|   1   | 8192  | N/A |        [[1, 8192], [1, 8192]]        | bf16  |       1.91       |       1.97        |       2.06       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.98%     |
|   2   | 8192  | N/A |        [[2, 8192], [2, 8192]]        | bf16  |       2.14       |       2.19        |       2.24       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.32%     |
|   4   | 8192  | N/A |        [[4, 8192], [4, 8192]]        | bf16  |       1.94       |       1.97        |       1.99       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.73%     |
|   8   | 8192  | N/A |        [[8, 8192], [8, 8192]]        | bf16  |       2.03       |       2.08        |       2.13       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.42%     |
|  16   | 8192  | N/A |       [[16, 8192], [16, 8192]]       | bf16  |       2.19       |       2.23        |       2.27       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  32   | 8192  | N/A |       [[32, 8192], [32, 8192]]       | bf16  |       2.4        |       2.44        |       2.5        |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.85%     |
|  64   | 8192  | N/A |       [[64, 8192], [64, 8192]]       | bf16  |       2.7        |       2.73        |       2.75       |        6.55        | 5.24e+05 | 1.57e+06 |      0.42%       |    134.85%    |
|  128  | 8192  | N/A |      [[128, 8192], [128, 8192]]      | bf16  |       3.27       |       3.34        |       3.44       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.68%    |
|  256  | 8192  | N/A |      [[256, 8192], [256, 8192]]      | bf16  |       4.41       |       4.49        |       4.6        |        20.2        | 2.10e+06 | 6.29e+06 |      1.04%       |    330.24%    |
|  512  | 8192  | N/A |      [[512, 8192], [512, 8192]]      | bf16  |       6.57       |       6.61        |       6.65       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
| 1024  | 8192  | N/A |     [[1024, 8192], [1024, 8192]]     | bf16  |      10.95       |       11.03       |      11.13       |       74.82        | 8.39e+06 | 2.52e+07 |      1.67%       |    532.0%     |
| 2048  | 8192  | N/A |     [[2048, 8192], [2048, 8192]]     | bf16  |      144.39      |      148.25       |      150.96      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    80.69%     |
| 4096  | 8192  | N/A |     [[4096, 8192], [4096, 8192]]     | bf16  |      301.83      |      303.42       |      304.7       |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |     77.2%     |
| 8192  | 8192  | N/A |     [[8192, 8192], [8192, 8192]]     | bf16  |      604.33      |      605.99       |      607.67      |       584.54       | 6.71e+07 | 2.01e+08 |      0.24%       |    77.12%     |
| 16384 | 8192  | N/A |    [[16384, 8192], [16384, 8192]]    | bf16  |     1186.85      |      1187.73      |     1188.47      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    78.53%     |
| 32768 | 8192  | N/A |    [[32768, 8192], [32768, 8192]]    | bf16  |     2344.04      |      2348.23      |     2352.08      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.53%     |
|   1   | 13824 | N/A |       [[1, 13824], [1, 13824]]       | bf16  |       1.89       |       1.92        |       1.96       |        2.12        | 1.38e+04 | 4.15e+04 |      0.02%       |     5.08%     |
|   2   | 13824 | N/A |       [[2, 13824], [2, 13824]]       | bf16  |       1.93       |       1.98        |       2.05       |        2.24        | 2.76e+04 | 8.29e+04 |      0.03%       |     9.95%     |
|   4   | 13824 | N/A |       [[4, 13824], [4, 13824]]       | bf16  |       2.02       |       2.04        |       2.07       |        2.48        | 5.53e+04 | 1.66e+05 |      0.06%       |    19.01%     |
|   8   | 13824 | N/A |       [[8, 13824], [8, 13824]]       | bf16  |       2.14       |       2.17        |       2.2        |        2.96        | 1.11e+05 | 3.32e+05 |      0.11%       |    35.89%     |
|  16   | 13824 | N/A |      [[16, 13824], [16, 13824]]      | bf16  |       2.35       |       2.38        |       2.41       |        3.92        | 2.21e+05 | 6.64e+05 |      0.21%       |    65.36%     |
|  32   | 13824 | N/A |      [[32, 13824], [32, 13824]]      | bf16  |       2.59       |       2.63        |       2.68       |        5.84        | 4.42e+05 | 1.33e+06 |      0.37%       |    118.61%    |
|  64   | 13824 | N/A |      [[64, 13824], [64, 13824]]      | bf16  |       3.06       |       3.11        |       3.17       |        9.68        | 8.85e+05 | 2.65e+06 |      0.63%       |    200.78%    |
|  128  | 13824 | N/A |     [[128, 13824], [128, 13824]]     | bf16  |       4.0        |       4.03        |       4.05       |       17.36        | 1.77e+06 | 5.31e+06 |      0.97%       |    307.2%     |
|  256  | 13824 | N/A |     [[256, 13824], [256, 13824]]     | bf16  |       5.88       |       5.92        |       5.98       |       32.72        | 3.54e+06 | 1.06e+07 |      1.31%       |    417.96%    |
|  512  | 13824 | N/A |     [[512, 13824], [512, 13824]]     | bf16  |       9.57       |       9.64        |       9.71       |       63.44        | 7.08e+06 | 2.12e+07 |      1.61%       |    513.61%    |
| 1024  | 13824 | N/A |    [[1024, 13824], [1024, 13824]]    | bf16  |      99.96       |      101.34       |      102.32      |       124.88       | 1.42e+07 | 4.25e+07 |      0.31%       |    98.34%     |
| 2048  | 13824 | N/A |    [[2048, 13824], [2048, 13824]]    | bf16  |      252.84      |      253.43       |      253.89      |       247.76       | 2.83e+07 | 8.49e+07 |      0.24%       |    77.76%     |
| 4096  | 13824 | N/A |    [[4096, 13824], [4096, 13824]]    | bf16  |      504.61      |       505.0       |      505.37      |       493.52       | 5.66e+07 | 1.70e+08 |      0.25%       |    77.92%     |
| 8192  | 13824 | N/A |    [[8192, 13824], [8192, 13824]]    | bf16  |      994.28      |      996.45       |      999.12      |       985.04       | 1.13e+08 | 3.40e+08 |      0.25%       |     79.1%     |
| 16384 | 13824 | N/A |   [[16384, 13824], [16384, 13824]]   | bf16  |      1982.0      |      1983.92      |     1985.79      |      1968.08       | 2.26e+08 | 6.79e+08 |      0.25%       |    79.36%     |
| 32768 | 13824 | N/A |   [[32768, 13824], [32768, 13824]]   | bf16  |     3994.39      |      3996.14      |     3997.83      |      3934.16       | 4.53e+08 | 1.36e+09 |      0.25%       |    78.75%     |
|   1   | 16384 | N/A |       [[1, 16384], [1, 16384]]       | bf16  |       1.87       |       1.92        |       1.99       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.08%     |
|   2   | 16384 | N/A |       [[2, 16384], [2, 16384]]       | bf16  |       1.93       |       1.98        |       2.04       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.79%     |
|   4   | 16384 | N/A |       [[4, 16384], [4, 16384]]       | bf16  |       2.02       |       2.06        |       2.11       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.53%     |
|   8   | 16384 | N/A |       [[8, 16384], [8, 16384]]       | bf16  |       2.19       |       2.21        |       2.24       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  16   | 16384 | N/A |      [[16, 16384], [16, 16384]]      | bf16  |       2.4        |       2.41        |       2.43       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.85%     |
|  32   | 16384 | N/A |      [[32, 16384], [32, 16384]]      | bf16  |       2.68       |       2.72        |       2.77       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.85%    |
|  64   | 16384 | N/A |      [[64, 16384], [64, 16384]]      | bf16  |       3.26       |       3.29        |       3.32       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    223.37%    |
|  128  | 16384 | N/A |     [[128, 16384], [128, 16384]]     | bf16  |       4.39       |       4.43        |       4.47       |        20.2        | 2.10e+06 | 6.29e+06 |      1.04%       |    331.74%    |
|  256  | 16384 | N/A |     [[256, 16384], [256, 16384]]     | bf16  |       6.57       |       6.59        |       6.61       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
|  512  | 16384 | N/A |     [[512, 16384], [512, 16384]]     | bf16  |      10.94       |       10.97       |       11.0       |       74.82        | 8.39e+06 | 2.52e+07 |      1.67%       |    532.49%    |
| 1024  | 16384 | N/A |    [[1024, 16384], [1024, 16384]]    | bf16  |      145.44      |      148.04       |      149.8       |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    80.11%     |
| 2048  | 16384 | N/A |    [[2048, 16384], [2048, 16384]]    | bf16  |      297.64      |      302.27       |      305.35      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    78.29%     |
