Test Case: L40S_apex_fused_rotary_positional_embedding.backward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 32  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 1, 32, 64]]    | bf16  |       3.05       |       3.09        |       3.13       |        2.02        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.62%     |
| 32  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 1, 32, 64]]    | bf16  |       3.05       |       3.08        |       3.11       |        2.05        | 1.31e+05 | 1.64e+04 |      0.09%       |     1.24%     |
| 32  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 1, 32, 64]]   | bf16  |       3.5        |       3.53        |       3.57       |        5.03        | 8.39e+06 | 1.05e+06 |      5.23%       |    69.35%     |
| 32  | 64  |  [512, 1, 1, 64]   | True  |   [[512, 1, 32, 64]]   | bf16  |       4.12       |       4.14        |       4.17       |        8.07        | 1.68e+07 | 2.10e+06 |      8.89%       |    117.83%    |
| 32  | 64  |  [1024, 1, 1, 64]  | True  |  [[1024, 1, 32, 64]]   | bf16  |       5.97       |       6.02        |       6.06       |       14.14        | 3.36e+07 | 4.19e+06 |      12.27%      |    162.63%    |
| 32  | 64  |  [2048, 1, 1, 64]  | True  |  [[2048, 1, 32, 64]]   | bf16  |       8.98       |       9.01        |       9.04       |       26.27        | 6.71e+07 | 8.39e+06 |      16.32%      |    216.24%    |
| 32  | 64  |  [4096, 1, 1, 64]  | True  |  [[4096, 1, 32, 64]]   | bf16  |      14.95       |       15.0        |      15.05       |       50.55        | 1.34e+08 | 1.68e+07 |      19.6%       |    259.77%    |
| 32  | 64  |  [8192, 1, 1, 64]  | True  |  [[8192, 1, 32, 64]]   | bf16  |      53.65       |       54.04       |      54.39       |       99.09        | 2.68e+08 | 3.36e+07 |      10.92%      |    144.78%    |
| 32  | 64  | [16384, 1, 1, 64]  | True  |  [[16384, 1, 32, 64]]  | bf16  |      207.55      |      208.64       |      209.56      |       196.18       | 5.37e+08 | 6.71e+07 |      5.65%       |    74.85%     |
| 32  | 64  | [32768, 1, 1, 64]  | True  |  [[32768, 1, 32, 64]]  | bf16  |      416.47      |       418.1       |      419.43      |       390.36       | 1.07e+09 | 1.34e+08 |      5.63%       |     74.6%     |
| 32  | 64  | [65536, 1, 1, 64]  | True  |  [[65536, 1, 32, 64]]  | bf16  |      834.72      |      836.94       |      838.45      |       778.72       | 2.15e+09 | 2.68e+08 |      5.62%       |    74.44%     |
| 64  | 64  |   [1, 1, 1, 64]    | True  |    [[1, 1, 64, 64]]    | bf16  |       3.71       |       3.74        |       3.78       |        2.02        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.51%     |
| 64  | 64  |   [2, 1, 1, 64]    | True  |    [[2, 1, 64, 64]]    | bf16  |       3.79       |       3.82        |       3.85       |        2.05        | 1.31e+05 | 1.64e+04 |      0.08%       |     1.0%      |
| 64  | 64  |   [4, 1, 1, 64]    | True  |    [[4, 1, 64, 64]]    | bf16  |       3.9        |       3.92        |       3.95       |        2.09        | 2.62e+05 | 3.28e+04 |      0.15%       |     1.94%     |
| 64  | 64  |  [256, 1, 1, 64]   | True  |   [[256, 1, 64, 64]]   | bf16  |       4.34       |       4.37        |       4.41       |        8.07        | 1.68e+07 | 2.10e+06 |      8.44%       |    111.86%    |
| 64  | 64  |  [512, 1, 1, 64]   | True  |   [[512, 1, 64, 64]]   | bf16  |       5.67       |        5.7        |       5.73       |       14.14        | 3.36e+07 | 4.19e+06 |      12.92%      |    171.24%    |
| 64  | 64  |  [1024, 1, 1, 64]  | True  |  [[1024, 1, 64, 64]]   | bf16  |       8.55       |       8.62        |       8.68       |       26.27        | 6.71e+07 | 8.39e+06 |      17.14%      |    227.11%    |
| 64  | 64  |  [2048, 1, 1, 64]  | True  |  [[2048, 1, 64, 64]]   | bf16  |      13.14       |       13.16       |      13.17       |       50.55        | 1.34e+08 | 1.68e+07 |      22.3%       |    295.56%    |
| 64  | 64  |  [4096, 1, 1, 64]  | True  |  [[4096, 1, 64, 64]]   | bf16  |      50.33       |       50.45       |      50.54       |       99.09        | 2.68e+08 | 3.36e+07 |      11.65%      |    154.33%    |
| 64  | 64  |  [8192, 1, 1, 64]  | True  |  [[8192, 1, 64, 64]]   | bf16  |      203.22      |      204.51       |      205.36      |       196.18       | 5.37e+08 | 6.71e+07 |      5.77%       |    76.44%     |
| 64  | 64  | [16384, 1, 1, 64]  | True  |  [[16384, 1, 64, 64]]  | bf16  |      407.82      |      409.65       |      410.95      |       390.36       | 1.07e+09 | 1.34e+08 |      5.75%       |    76.18%     |
| 64  | 64  | [32768, 1, 1, 64]  | True  |  [[32768, 1, 64, 64]]  | bf16  |      819.17      |      820.71       |      821.9       |       778.72       | 2.15e+09 | 2.68e+08 |      5.72%       |    75.85%     |
| 64  | 64  | [65536, 1, 1, 64]  | True  |  [[65536, 1, 64, 64]]  | bf16  |     1641.82      |      1643.62      |     1645.11      |      1555.45       | 4.29e+09 | 5.37e+08 |      5.71%       |    75.69%     |
| 128 | 64  |   [1, 1, 1, 64]    | True  |   [[1, 1, 128, 64]]    | bf16  |       5.32       |       5.36        |       5.4        |        2.05        | 1.31e+05 | 1.64e+04 |      0.05%       |     0.71%     |
| 128 | 64  |   [2, 1, 1, 64]    | True  |   [[2, 1, 128, 64]]    | bf16  |       5.41       |       5.44        |       5.47       |        2.09        | 2.62e+05 | 3.28e+04 |      0.11%       |     1.4%      |
| 128 | 64  |   [4, 1, 1, 64]    | True  |   [[4, 1, 128, 64]]    | bf16  |       5.56       |       5.59        |       5.61       |        2.19        | 5.24e+05 | 6.55e+04 |      0.21%       |     2.73%     |
| 128 | 64  |  [256, 1, 1, 64]   | True  |  [[256, 1, 128, 64]]   | bf16  |       6.1        |       6.12        |       6.14       |       14.14        | 3.36e+07 | 4.19e+06 |      12.01%      |    159.16%    |
| 128 | 64  |  [512, 1, 1, 64]   | True  |  [[512, 1, 128, 64]]   | bf16  |       9.08       |       9.12        |       9.15       |       26.27        | 6.71e+07 | 8.39e+06 |      16.14%      |    213.86%    |
| 128 | 64  |  [1024, 1, 1, 64]  | True  |  [[1024, 1, 128, 64]]  | bf16  |      14.28       |       14.44       |      14.56       |       50.55        | 1.34e+08 | 1.68e+07 |      20.52%      |    271.96%    |
| 128 | 64  |  [2048, 1, 1, 64]  | True  |  [[2048, 1, 128, 64]]  | bf16  |      47.46       |       47.65       |      47.81       |       99.09        | 2.68e+08 | 3.36e+07 |      12.35%      |    163.66%    |
| 128 | 64  |  [4096, 1, 1, 64]  | True  |  [[4096, 1, 128, 64]]  | bf16  |      204.11      |      207.78       |      210.49      |       196.18       | 5.37e+08 | 6.71e+07 |      5.74%       |    76.11%     |
| 128 | 64  |  [8192, 1, 1, 64]  | True  |  [[8192, 1, 128, 64]]  | bf16  |      409.33      |      410.57       |      411.51      |       390.36       | 1.07e+09 | 1.34e+08 |      5.73%       |     75.9%     |
| 128 | 64  | [16384, 1, 1, 64]  | True  | [[16384, 1, 128, 64]]  | bf16  |      810.64      |      816.21       |      821.64      |       778.72       | 2.15e+09 | 2.68e+08 |      5.78%       |    76.65%     |
| 128 | 64  | [32768, 1, 1, 64]  | True  | [[32768, 1, 128, 64]]  | bf16  |     1607.08      |      1608.08      |     1608.99      |      1555.45       | 4.29e+09 | 5.37e+08 |      5.84%       |    77.33%     |
| 128 | 64  | [65536, 1, 1, 64]  | True  | [[65536, 1, 128, 64]]  | bf16  |      3267.9      |      3272.64      |     3276.15      |      3108.89       | 8.59e+09 | 1.07e+09 |      5.74%       |    76.06%     |
|  2  | 128 |   [1, 1, 1, 128]   | True  |    [[1, 1, 2, 128]]    | bf16  |       2.92       |       2.96        |       2.99       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.04%     |
|  2  | 128 |   [2, 1, 1, 128]   | True  |    [[2, 1, 2, 128]]    | bf16  |       2.94       |       2.97        |       3.0        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.08%     |
|  2  | 128 |   [4, 1, 1, 128]   | True  |    [[4, 1, 2, 128]]    | bf16  |       3.48       |       4.03        |       4.53       |        2.01        | 1.64e+04 | 2.05e+03 |      0.01%       |     0.14%     |
|  2  | 128 |  [256, 1, 1, 128]  | True  |   [[256, 1, 2, 128]]   | bf16  |       3.28       |       3.31        |       3.36       |        2.38        | 1.05e+06 | 1.31e+05 |       0.7%       |     9.25%     |
|  2  | 128 |  [512, 1, 1, 128]  | True  |   [[512, 1, 2, 128]]   | bf16  |       3.57       |       3.58        |       3.6        |        2.76        | 2.10e+06 | 2.62e+05 |      1.28%       |     17.0%     |
|  2  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 1, 2, 128]]   | bf16  |       4.06       |       4.09        |       4.11       |        3.52        | 4.19e+06 | 5.24e+05 |      2.26%       |    29.89%     |
|  2  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 1, 2, 128]]   | bf16  |       5.45       |       5.48        |       5.52       |        5.03        | 8.39e+06 | 1.05e+06 |      3.36%       |    44.54%     |
|  2  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 1, 2, 128]]   | bf16  |       8.14       |       8.17        |       8.19       |        8.07        | 1.68e+07 | 2.10e+06 |       4.5%       |    59.64%     |
|  2  | 128 | [8192, 1, 1, 128]  | True  |  [[8192, 1, 2, 128]]   | bf16  |      13.76       |       13.8        |      13.84       |       14.14        | 3.36e+07 | 4.19e+06 |      5.32%       |    70.56%     |
|  2  | 128 | [16384, 1, 1, 128] | True  |  [[16384, 1, 2, 128]]  | bf16  |      24.67       |       24.71       |      24.74       |       26.27        | 6.71e+07 | 8.39e+06 |      5.94%       |    78.71%     |
|  2  | 128 | [32768, 1, 1, 128] | True  |  [[32768, 1, 2, 128]]  | bf16  |      46.42       |       46.46       |       46.5       |       50.55        | 1.34e+08 | 1.68e+07 |      6.31%       |    83.66%     |
|  2  | 128 | [65536, 1, 1, 128] | True  |  [[65536, 1, 2, 128]]  | bf16  |      112.87      |      112.93       |      112.98      |       99.09        | 2.68e+08 | 3.36e+07 |      5.19%       |    68.82%     |
|  4  | 128 |   [1, 1, 1, 128]   | True  |    [[1, 1, 4, 128]]    | bf16  |       3.04       |       3.07        |       3.11       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.08%     |
|  4  | 128 |   [2, 1, 1, 128]   | True  |    [[2, 1, 4, 128]]    | bf16  |       3.03       |       3.05        |       3.07       |        2.01        | 1.64e+04 | 2.05e+03 |      0.01%       |     0.16%     |
|  4  | 128 |   [4, 1, 1, 128]   | True  |    [[4, 1, 4, 128]]    | bf16  |       3.1        |       3.12        |       3.13       |        2.01        | 3.28e+04 | 4.10e+03 |      0.02%       |     0.31%     |
|  4  | 128 |  [256, 1, 1, 128]  | True  |   [[256, 1, 4, 128]]   | bf16  |       3.38       |        3.4        |       3.43       |        2.76        | 2.10e+06 | 2.62e+05 |      1.35%       |    17.95%     |
|  4  | 128 |  [512, 1, 1, 128]  | True  |   [[512, 1, 4, 128]]   | bf16  |       3.74       |       3.77        |       3.79       |        3.52        | 4.19e+06 | 5.24e+05 |      2.45%       |    32.45%     |
|  4  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 1, 4, 128]]   | bf16  |       4.36       |       4.37        |       4.38       |        5.03        | 8.39e+06 | 1.05e+06 |       4.2%       |    55.67%     |
|  4  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 1, 4, 128]]   | bf16  |       6.07       |       6.12        |       6.15       |        8.07        | 1.68e+07 | 2.10e+06 |      6.03%       |    79.98%     |
|  4  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 1, 4, 128]]   | bf16  |       9.26       |       9.35        |       9.43       |       14.14        | 3.36e+07 | 4.19e+06 |      7.91%       |    104.85%    |
|  4  | 128 | [8192, 1, 1, 128]  | True  |  [[8192, 1, 4, 128]]   | bf16  |      15.96       |       16.01       |      16.05       |       26.27        | 6.71e+07 | 8.39e+06 |      9.18%       |    121.67%    |
|  4  | 128 | [16384, 1, 1, 128] | True  |  [[16384, 1, 4, 128]]  | bf16  |       29.0       |       29.05       |       29.1       |       50.55        | 1.34e+08 | 1.68e+07 |      10.11%      |    133.92%    |
|  4  | 128 | [32768, 1, 1, 128] | True  |  [[32768, 1, 4, 128]]  | bf16  |      63.69       |       64.05       |      64.43       |       99.09        | 2.68e+08 | 3.36e+07 |       9.2%       |    121.95%    |
|  4  | 128 | [65536, 1, 1, 128] | True  |  [[65536, 1, 4, 128]]  | bf16  |      257.11      |       257.7       |      258.25      |       196.18       | 5.37e+08 | 6.71e+07 |      4.56%       |    60.42%     |
|  8  | 128 |   [1, 1, 1, 128]   | True  |    [[1, 1, 8, 128]]    | bf16  |       3.43       |       3.46        |       3.49       |        2.01        | 1.64e+04 | 2.05e+03 |      0.01%       |     0.14%     |
|  8  | 128 |   [2, 1, 1, 128]   | True  |    [[2, 1, 8, 128]]    | bf16  |       3.41       |       3.43        |       3.45       |        2.01        | 3.28e+04 | 4.10e+03 |      0.02%       |     0.28%     |
|  8  | 128 |   [4, 1, 1, 128]   | True  |    [[4, 1, 8, 128]]    | bf16  |       3.56       |       3.59        |       3.63       |        2.02        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.53%     |
|  8  | 128 |  [256, 1, 1, 128]  | True  |   [[256, 1, 8, 128]]   | bf16  |       3.83       |       3.85        |       3.87       |        3.52        | 4.19e+06 | 5.24e+05 |      2.39%       |    31.69%     |
|  8  | 128 |  [512, 1, 1, 128]  | True  |   [[512, 1, 8, 128]]   | bf16  |       4.21       |       4.24        |       4.28       |        5.03        | 8.39e+06 | 1.05e+06 |      4.35%       |    57.65%     |
|  8  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 1, 8, 128]]   | bf16  |       5.09       |       5.12        |       5.16       |        8.07        | 1.68e+07 | 2.10e+06 |       7.2%       |    95.37%     |
|  8  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 1, 8, 128]]   | bf16  |       7.38       |       7.42        |       7.45       |       14.14        | 3.36e+07 | 4.19e+06 |      9.93%       |    131.56%    |
|  8  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 1, 8, 128]]   | bf16  |      11.56       |       11.63       |      11.68       |       26.27        | 6.71e+07 | 8.39e+06 |      12.68%      |    167.98%    |
|  8  | 128 | [8192, 1, 1, 128]  | True  |  [[8192, 1, 8, 128]]   | bf16  |       19.9       |       19.93       |      19.96       |       50.55        | 1.34e+08 | 1.68e+07 |      14.73%      |    195.16%    |
|  8  | 128 | [16384, 1, 1, 128] | True  |  [[16384, 1, 8, 128]]  | bf16  |      67.51       |       68.1        |      68.66       |       99.09        | 2.68e+08 | 3.36e+07 |      8.68%       |    115.05%    |
|  8  | 128 | [32768, 1, 1, 128] | True  |  [[32768, 1, 8, 128]]  | bf16  |      236.87      |      238.13       |      239.17      |       196.18       | 5.37e+08 | 6.71e+07 |      4.95%       |    65.58%     |
|  8  | 128 | [65536, 1, 1, 128] | True  |  [[65536, 1, 8, 128]]  | bf16  |      461.41      |      462.73       |      463.95      |       390.36       | 1.07e+09 | 1.34e+08 |      5.08%       |    67.33%     |
| 16  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 1, 16, 128]]    | bf16  |       3.48       |        3.5        |       3.52       |        2.01        | 3.28e+04 | 4.10e+03 |      0.02%       |     0.27%     |
| 16  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 1, 16, 128]]    | bf16  |       3.52       |       3.55        |       3.58       |        2.02        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.54%     |
| 16  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 1, 16, 128]]    | bf16  |       3.6        |       3.62        |       3.65       |        2.05        | 1.31e+05 | 1.64e+04 |      0.08%       |     1.05%     |
| 16  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 1, 16, 128]]   | bf16  |       4.04       |       4.09        |       4.14       |        5.03        | 8.39e+06 | 1.05e+06 |      4.53%       |    60.08%     |
| 16  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 1, 16, 128]]   | bf16  |       4.92       |       4.94        |       4.96       |        8.07        | 1.68e+07 | 2.10e+06 |      7.45%       |    98.67%     |
| 16  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 1, 16, 128]]  | bf16  |       7.33       |       7.36        |       7.38       |       14.14        | 3.36e+07 | 4.19e+06 |      9.99%       |    132.46%    |
| 16  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 1, 16, 128]]  | bf16  |      11.34       |       11.46       |      11.54       |       26.27        | 6.71e+07 | 8.39e+06 |      12.92%      |    171.24%    |
| 16  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 1, 16, 128]]  | bf16  |      19.62       |       19.65       |      19.68       |       50.55        | 1.34e+08 | 1.68e+07 |      14.94%      |    197.94%    |
| 16  | 128 | [8192, 1, 1, 128]  | True  |  [[8192, 1, 16, 128]]  | bf16  |      62.16       |       62.94       |      63.53       |       99.09        | 2.68e+08 | 3.36e+07 |      9.43%       |    124.96%    |
| 16  | 128 | [16384, 1, 1, 128] | True  | [[16384, 1, 16, 128]]  | bf16  |      219.61      |      219.72       |      219.8       |       196.18       | 5.37e+08 | 6.71e+07 |      5.34%       |    70.74%     |
| 16  | 128 | [32768, 1, 1, 128] | True  | [[32768, 1, 16, 128]]  | bf16  |      436.0       |      436.29       |      436.56      |       390.36       | 1.07e+09 | 1.34e+08 |      5.38%       |    71.26%     |
| 16  | 128 | [65536, 1, 1, 128] | True  | [[65536, 1, 16, 128]]  | bf16  |      868.82      |      869.07       |      869.34      |       778.72       | 2.15e+09 | 2.68e+08 |       5.4%       |    71.52%     |
| 32  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 1, 32, 128]]    | bf16  |       4.26       |        4.3        |       4.35       |        2.02        | 6.55e+04 | 8.19e+03 |      0.03%       |     0.45%     |
| 32  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 1, 32, 128]]    | bf16  |       4.3        |       4.32        |       4.33       |        2.05        | 1.31e+05 | 1.64e+04 |      0.07%       |     0.88%     |
| 32  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 1, 32, 128]]    | bf16  |       4.42       |       4.45        |       4.48       |        2.09        | 2.62e+05 | 3.28e+04 |      0.13%       |     1.72%     |
| 32  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 1, 32, 128]]   | bf16  |       5.02       |       5.05        |       5.08       |        8.07        | 1.68e+07 | 2.10e+06 |       7.3%       |     96.7%     |
| 32  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 1, 32, 128]]   | bf16  |       6.44       |       6.48        |       6.53       |       14.14        | 3.36e+07 | 4.19e+06 |      11.38%      |    150.76%    |
| 32  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 1, 32, 128]]  | bf16  |      10.26       |       10.29       |      10.32       |       26.27        | 6.71e+07 | 8.39e+06 |      14.28%      |    189.26%    |
| 32  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 1, 32, 128]]  | bf16  |      16.02       |       16.07       |      16.11       |       50.55        | 1.34e+08 | 1.68e+07 |      18.29%      |    242.42%    |
| 32  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 1, 32, 128]]  | bf16  |      54.14       |       54.61       |      54.97       |       99.09        | 2.68e+08 | 3.36e+07 |      10.83%      |    143.47%    |
| 32  | 128 | [8192, 1, 1, 128]  | True  |  [[8192, 1, 32, 128]]  | bf16  |      217.19      |      218.44       |      219.29      |       196.18       | 5.37e+08 | 6.71e+07 |       5.4%       |    71.52%     |
| 32  | 128 | [16384, 1, 1, 128] | True  | [[16384, 1, 32, 128]]  | bf16  |      431.81      |       432.0       |      432.19      |       390.36       | 1.07e+09 | 1.34e+08 |      5.43%       |    71.95%     |
| 32  | 128 | [32768, 1, 1, 128] | True  | [[32768, 1, 32, 128]]  | bf16  |      865.24      |      866.66       |      867.89      |       778.72       | 2.15e+09 | 2.68e+08 |      5.42%       |    71.82%     |
| 32  | 128 | [65536, 1, 1, 128] | True  | [[65536, 1, 32, 128]]  | bf16  |     1727.22      |      1727.65      |     1728.02      |      1555.45       | 4.29e+09 | 5.37e+08 |      5.43%       |    71.95%     |
| 64  | 128 |   [1, 1, 1, 128]   | True  |   [[1, 1, 64, 128]]    | bf16  |       5.8        |       5.84        |       5.89       |        2.05        | 1.31e+05 | 1.64e+04 |      0.05%       |     0.65%     |
| 64  | 128 |   [2, 1, 1, 128]   | True  |   [[2, 1, 64, 128]]    | bf16  |       5.89       |       5.91        |       5.94       |        2.09        | 2.62e+05 | 3.28e+04 |       0.1%       |     1.29%     |
| 64  | 128 |   [4, 1, 1, 128]   | True  |   [[4, 1, 64, 128]]    | bf16  |       6.1        |       6.14        |       6.18       |        2.19        | 5.24e+05 | 6.55e+04 |      0.19%       |     2.49%     |
| 64  | 128 |  [256, 1, 1, 128]  | True  |  [[256, 1, 64, 128]]   | bf16  |       6.64       |       6.66        |       6.68       |       14.14        | 3.36e+07 | 4.19e+06 |      11.03%      |    146.22%    |
| 64  | 128 |  [512, 1, 1, 128]  | True  |  [[512, 1, 64, 128]]   | bf16  |       9.65       |       9.68        |       9.72       |       26.27        | 6.71e+07 | 8.39e+06 |      15.18%      |    201.22%    |
| 64  | 128 | [1024, 1, 1, 128]  | True  |  [[1024, 1, 64, 128]]  | bf16  |      17.19       |       17.23       |      17.28       |       50.55        | 1.34e+08 | 1.68e+07 |      17.05%      |    225.92%    |
| 64  | 128 | [2048, 1, 1, 128]  | True  |  [[2048, 1, 64, 128]]  | bf16  |      50.41       |       50.57       |      50.76       |       99.09        | 2.68e+08 | 3.36e+07 |      11.63%      |    154.08%    |
| 64  | 128 | [4096, 1, 1, 128]  | True  |  [[4096, 1, 64, 128]]  | bf16  |      218.48      |      220.82       |      222.39      |       196.18       | 5.37e+08 | 6.71e+07 |      5.37%       |     71.1%     |
| 64  | 128 | [8192, 1, 1, 128]  | True  |  [[8192, 1, 64, 128]]  | bf16  |      441.0       |      442.59       |      443.7       |       390.36       | 1.07e+09 | 1.34e+08 |      5.32%       |    70.45%     |
| 64  | 128 | [16384, 1, 1, 128] | True  | [[16384, 1, 64, 128]]  | bf16  |      879.01      |      880.13       |      880.99      |       778.72       | 2.15e+09 | 2.68e+08 |      5.33%       |    70.69%     |
| 64  | 128 | [32768, 1, 1, 128] | True  | [[32768, 1, 64, 128]]  | bf16  |     1756.96      |      1758.41      |     1759.68      |      1555.45       | 4.29e+09 | 5.37e+08 |      5.34%       |    70.73%     |
| 64  | 128 | [65536, 1, 1, 128] | True  | [[65536, 1, 64, 128]]  | bf16  |     3512.77      |      3513.62      |     3514.47      |      3108.89       | 8.59e+09 | 1.07e+09 |      5.34%       |    70.76%     |
| 128 | 128 |   [1, 1, 1, 128]   | True  |   [[1, 1, 128, 128]]   | bf16  |       8.87       |       8.91        |       8.95       |        2.09        | 2.62e+05 | 3.28e+04 |      0.06%       |     0.86%     |
| 128 | 128 |   [2, 1, 1, 128]   | True  |   [[2, 1, 128, 128]]   | bf16  |       9.62       |       9.68        |       9.77       |        2.19        | 5.24e+05 | 6.55e+04 |      0.12%       |     1.58%     |
| 128 | 128 |   [4, 1, 1, 128]   | True  |   [[4, 1, 128, 128]]   | bf16  |       9.32       |       9.35        |       9.39       |        2.38        | 1.05e+06 | 1.31e+05 |      0.25%       |     3.26%     |
| 128 | 128 |  [256, 1, 1, 128]  | True  |  [[256, 1, 128, 128]]  | bf16  |      11.19       |       11.28       |      11.36       |       26.27        | 6.71e+07 | 8.39e+06 |      13.09%      |    173.53%    |
| 128 | 128 |  [512, 1, 1, 128]  | True  |  [[512, 1, 128, 128]]  | bf16  |      15.41       |       15.48       |      15.54       |       50.55        | 1.34e+08 | 1.68e+07 |      19.02%      |    252.02%    |
| 128 | 128 | [1024, 1, 1, 128]  | True  | [[1024, 1, 128, 128]]  | bf16  |      59.09       |       59.22       |      59.36       |       99.09        | 2.68e+08 | 3.36e+07 |      9.92%       |    131.45%    |
| 128 | 128 | [2048, 1, 1, 128]  | True  | [[2048, 1, 128, 128]]  | bf16  |      230.5       |       233.0       |      234.62      |       196.18       | 5.37e+08 | 6.71e+07 |      5.09%       |    67.39%     |
| 128 | 128 | [4096, 1, 1, 128]  | True  | [[4096, 1, 128, 128]]  | bf16  |      469.68      |      471.19       |      472.32      |       390.36       | 1.07e+09 | 1.34e+08 |      4.99%       |    66.15%     |
| 128 | 128 | [8192, 1, 1, 128]  | True  | [[8192, 1, 128, 128]]  | bf16  |      930.79      |      931.87       |      932.68      |       778.72       | 2.15e+09 | 2.68e+08 |      5.04%       |    66.76%     |
| 128 | 128 | [16384, 1, 1, 128] | True  | [[16384, 1, 128, 128]] | bf16  |     1858.36      |      1859.55      |     1860.76      |      1555.45       | 4.29e+09 | 5.37e+08 |      5.05%       |    66.87%     |
| 128 | 128 | [32768, 1, 1, 128] | True  | [[32768, 1, 128, 128]] | bf16  |     3722.96      |      3724.71      |     3726.61      |      3108.89       | 8.59e+09 | 1.07e+09 |      5.04%       |    66.76%     |
| 128 | 128 | [65536, 1, 1, 128] | True  | [[65536, 1, 128, 128]] | bf16  |     7451.47      |      7454.06      |     7456.32      |      6215.78       | 1.72e+10 | 2.15e+09 |      5.03%       |    66.71%     |
|  2  | 256 |   [1, 1, 1, 256]   | True  |    [[1, 1, 2, 256]]    | bf16  |       4.03       |       4.06        |       4.09       |        2.0         | 8.19e+03 | 1.02e+03 |       0.0%       |     0.06%     |
|  2  | 256 |   [2, 1, 1, 256]   | True  |    [[2, 1, 2, 256]]    | bf16  |       3.98       |       4.02        |       4.07       |        2.01        | 1.64e+04 | 2.05e+03 |      0.01%       |     0.12%     |
|  2  | 256 |   [4, 1, 1, 256]   | True  |    [[4, 1, 2, 256]]    | bf16  |       4.17       |       4.19        |       4.21       |        2.01        | 3.28e+04 | 4.10e+03 |      0.02%       |     0.23%     |
|  2  | 256 |  [256, 1, 1, 256]  | True  |   [[256, 1, 2, 256]]   | bf16  |       4.46       |       4.48        |       4.51       |        2.76        | 2.10e+06 | 2.62e+05 |      1.03%       |    13.61%     |
|  2  | 256 |  [512, 1, 1, 256]  | True  |   [[512, 1, 2, 256]]   | bf16  |       4.85       |       4.87        |       4.89       |        3.52        | 4.19e+06 | 5.24e+05 |      1.89%       |    25.02%     |
|  2  | 256 | [1024, 1, 1, 256]  | True  |  [[1024, 1, 2, 256]]   | bf16  |       5.81       |       5.83        |       5.86       |        5.03        | 8.39e+06 | 1.05e+06 |      3.15%       |    41.78%     |
|  2  | 256 | [2048, 1, 1, 256]  | True  |  [[2048, 1, 2, 256]]   | bf16  |       8.63       |       8.67        |       8.72       |        8.07        | 1.68e+07 | 2.10e+06 |      4.24%       |    56.25%     |
|  2  | 256 | [4096, 1, 1, 256]  | True  |  [[4096, 1, 2, 256]]   | bf16  |      13.73       |       13.8        |      13.87       |       14.14        | 3.36e+07 | 4.19e+06 |      5.34%       |    70.71%     |
|  2  | 256 | [8192, 1, 1, 256]  | True  |  [[8192, 1, 2, 256]]   | bf16  |      24.39       |       24.43       |      24.47       |       26.27        | 6.71e+07 | 8.39e+06 |      6.01%       |    79.61%     |
|  2  | 256 | [16384, 1, 1, 256] | True  |  [[16384, 1, 2, 256]]  | bf16  |      45.66       |       46.02       |       46.3       |       50.55        | 1.34e+08 | 1.68e+07 |      6.42%       |    85.06%     |
|  2  | 256 | [32768, 1, 1, 256] | True  |  [[32768, 1, 2, 256]]  | bf16  |      111.03      |      111.11       |      111.2       |       99.09        | 2.68e+08 | 3.36e+07 |      5.28%       |    69.96%     |
