Test Case: L40S_apex_fused_rotary_positional_embedding.forward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 128 | 256 | [4096, 1, 1, 256]  | False | [[4096, 1, 128, 256]]  | bf16  |      1295.9      |      1301.88      |     1307.58      |       778.72       | 2.15e+09 | 2.68e+08 |      3.62%       |    47.95%     |
| 128 | 256 | [8192, 1, 1, 256]  | False | [[8192, 1, 128, 256]]  | bf16  |     2553.19      |      2558.43      |     2563.18      |      1555.45       | 4.29e+09 | 5.37e+08 |      3.67%       |    48.67%     |
| 128 | 256 | [16384, 1, 1, 256] | False | [[16384, 1, 128, 256]] | bf16  |     5095.43      |      5111.17      |     5125.38      |      3108.89       | 8.59e+09 | 1.07e+09 |      3.68%       |    48.78%     |
| 128 | 256 | [32768, 1, 1, 256] | False | [[32768, 1, 128, 256]] | bf16  |     10352.27     |     10373.73      |     10395.56     |      6215.78       | 1.72e+10 | 2.15e+09 |      3.62%       |    48.02%     |
| 128 | 256 | [65536, 1, 1, 256] | False | [[65536, 1, 128, 256]] | bf16  |     20363.0      |     20389.91      |     20417.25     |      12429.57      | 3.44e+10 | 4.29e+09 |      3.68%       |    48.82%     |
|  1  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 2, 1, 16]]     | bf16  |       2.0        |       2.07        |       2.14       |        2.0         | 5.12e+02 | 6.40e+01 |       0.0%       |     0.01%     |
|  1  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 2, 1, 16]]     | bf16  |       2.03       |       2.06        |       2.1        |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.01%     |
|  1  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 2, 1, 16]]     | bf16  |       2.03       |       2.07        |       2.13       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  1  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 2, 1, 16]]    | bf16  |       2.51       |       2.53        |       2.56       |        2.05        | 1.31e+05 | 1.64e+04 |      0.11%       |     1.51%     |
|  1  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 2, 1, 16]]    | bf16  |       2.8        |       2.83        |       2.86       |        2.09        | 2.62e+05 | 3.28e+04 |       0.2%       |     2.71%     |
|  1  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 2, 1, 16]]   | bf16  |       3.34       |       3.36        |       3.39       |        2.19        | 5.24e+05 | 6.55e+04 |      0.34%       |     4.54%     |
|  1  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 2, 1, 16]]   | bf16  |       4.43       |       4.45        |       4.46       |        2.38        | 1.05e+06 | 1.31e+05 |      0.52%       |     6.85%     |
|  1  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 2, 1, 16]]   | bf16  |       6.62       |       6.64        |       6.65       |        2.76        | 2.10e+06 | 2.62e+05 |      0.69%       |     9.17%     |
|  1  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 4, 1, 16]]     | bf16  |       2.03       |       2.06        |       2.11       |        2.0         | 1.02e+03 | 1.28e+02 |       0.0%       |     0.01%     |
|  1  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 4, 1, 16]]     | bf16  |       2.03       |       2.06        |       2.09       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  1  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 4, 1, 16]]     | bf16  |       2.04       |       2.06        |       2.07       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  1  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 4, 1, 16]]    | bf16  |       2.77       |        2.8        |       2.83       |        2.09        | 2.62e+05 | 3.28e+04 |      0.21%       |     2.74%     |
|  1  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 4, 1, 16]]    | bf16  |       3.33       |       3.36        |       3.4        |        2.19        | 5.24e+05 | 6.55e+04 |      0.34%       |     4.56%     |
|  1  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 4, 1, 16]]   | bf16  |       4.41       |       4.43        |       4.46       |        2.38        | 1.05e+06 | 1.31e+05 |      0.52%       |     6.88%     |
|  1  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 4, 1, 16]]   | bf16  |       6.61       |       6.63        |       6.65       |        2.76        | 2.10e+06 | 2.62e+05 |      0.69%       |     9.18%     |
|  1  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 4, 1, 16]]   | bf16  |      10.93       |       10.96       |       11.0       |        3.52        | 4.19e+06 | 5.24e+05 |      0.84%       |     11.1%     |
|  1  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 8, 1, 16]]     | bf16  |       2.02       |       2.05        |       2.07       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  1  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 8, 1, 16]]     | bf16  |       2.06       |       2.08        |       2.1        |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  1  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 8, 1, 16]]     | bf16  |       2.07       |       2.08        |       2.1        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
|  1  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 8, 1, 16]]    | bf16  |       3.35       |       3.36        |       3.37       |        2.19        | 5.24e+05 | 6.55e+04 |      0.34%       |     4.53%     |
|  1  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 8, 1, 16]]    | bf16  |       4.45       |       4.46        |       4.48       |        2.38        | 1.05e+06 | 1.31e+05 |      0.51%       |     6.82%     |
|  1  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 8, 1, 16]]   | bf16  |       6.61       |       6.64        |       6.67       |        2.76        | 2.10e+06 | 2.62e+05 |      0.69%       |     9.18%     |
|  1  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 8, 1, 16]]   | bf16  |      10.97       |       11.0        |      11.03       |        3.52        | 4.19e+06 | 5.24e+05 |      0.83%       |    11.06%     |
|  1  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 8, 1, 16]]   | bf16  |       19.6       |       19.63       |      19.67       |        5.03        | 8.39e+06 | 1.05e+06 |      0.93%       |    12.38%     |
|  1  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 16, 1, 16]]    | bf16  |       2.03       |       2.07        |       2.11       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  1  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 16, 1, 16]]    | bf16  |       2.04       |       2.07        |       2.1        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.12%     |
|  1  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 16, 1, 16]]    | bf16  |       2.11       |       2.13        |       2.15       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
|  1  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 16, 1, 16]]   | bf16  |       4.42       |       4.45        |       4.48       |        2.38        | 1.05e+06 | 1.31e+05 |      0.52%       |     6.86%     |
|  1  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 16, 1, 16]]   | bf16  |       6.61       |       6.63        |       6.64       |        2.76        | 2.10e+06 | 2.62e+05 |      0.69%       |     9.18%     |
|  1  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 16, 1, 16]]   | bf16  |      10.94       |       10.97       |      11.02       |        3.52        | 4.19e+06 | 5.24e+05 |      0.84%       |    11.09%     |
|  1  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 16, 1, 16]]   | bf16  |      19.62       |       19.65       |      19.69       |        5.03        | 8.39e+06 | 1.05e+06 |      0.93%       |    12.37%     |
|  1  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 16, 1, 16]]   | bf16  |      36.96       |       36.99       |      37.02       |        8.07        | 1.68e+07 | 2.10e+06 |      0.99%       |    13.13%     |
|  1  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 32, 1, 16]]    | bf16  |       2.03       |       2.07        |       2.12       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.12%     |
|  1  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 32, 1, 16]]    | bf16  |       2.09       |       2.13        |       2.17       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.23%     |
|  1  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 32, 1, 16]]    | bf16  |       2.2        |       2.23        |       2.26       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.43%     |
|  1  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 32, 1, 16]]   | bf16  |       6.61       |       6.63        |       6.65       |        2.76        | 2.10e+06 | 2.62e+05 |      0.69%       |     9.18%     |
|  1  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 32, 1, 16]]   | bf16  |      10.94       |       10.95       |      10.96       |        3.52        | 4.19e+06 | 5.24e+05 |      0.84%       |    11.09%     |
|  1  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 32, 1, 16]]   | bf16  |      19.61       |       19.64       |      19.68       |        5.03        | 8.39e+06 | 1.05e+06 |      0.93%       |    12.38%     |
|  1  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 32, 1, 16]]   | bf16  |      36.96       |       36.99       |      37.01       |        8.07        | 1.68e+07 | 2.10e+06 |      0.99%       |    13.13%     |
|  1  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 32, 1, 16]]   | bf16  |      71.62       |       71.65       |      71.67       |       14.14        | 3.36e+07 | 4.19e+06 |      1.02%       |    13.56%     |
|  4  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 2, 4, 16]]     | bf16  |       1.98       |        2.0        |       2.02       |        2.0         | 2.05e+03 | 2.56e+02 |       0.0%       |     0.03%     |
|  4  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 2, 4, 16]]     | bf16  |       2.01       |       2.03        |       2.05       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  4  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 2, 4, 16]]     | bf16  |       2.03       |       2.05        |       2.06       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.12%     |
|  4  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 2, 4, 16]]    | bf16  |       2.53       |       2.55        |       2.57       |        2.19        | 5.24e+05 | 6.55e+04 |      0.45%       |     6.0%      |
|  4  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 2, 4, 16]]    | bf16  |       2.81       |       2.84        |       2.89       |        2.38        | 1.05e+06 | 1.31e+05 |      0.81%       |     10.8%     |
|  4  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 2, 4, 16]]   | bf16  |       3.35       |       3.39        |       3.42       |        2.76        | 2.10e+06 | 2.62e+05 |      1.37%       |    18.11%     |
|  4  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 2, 4, 16]]   | bf16  |       4.46       |       4.49        |       4.52       |        3.52        | 4.19e+06 | 5.24e+05 |      2.05%       |    27.21%     |
|  4  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 2, 4, 16]]   | bf16  |       6.62       |       6.65        |       6.68       |        5.03        | 8.39e+06 | 1.05e+06 |      2.77%       |    36.67%     |
|  4  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 4, 4, 16]]     | bf16  |       2.02       |       2.04        |       2.06       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  4  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 4, 4, 16]]     | bf16  |       2.05       |       2.06        |       2.08       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.12%     |
|  4  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 4, 4, 16]]     | bf16  |       2.04       |       2.07        |       2.09       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.23%     |
|  4  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 4, 4, 16]]    | bf16  |       2.8        |       2.85        |       2.91       |        2.38        | 1.05e+06 | 1.31e+05 |      0.82%       |    10.84%     |
|  4  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 4, 4, 16]]    | bf16  |       3.35       |       3.37        |       3.4        |        2.76        | 2.10e+06 | 2.62e+05 |      1.37%       |    18.11%     |
|  4  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 4, 4, 16]]   | bf16  |       4.45       |        4.5        |       4.55       |        3.52        | 4.19e+06 | 5.24e+05 |      2.06%       |    27.27%     |
|  4  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 4, 4, 16]]   | bf16  |       6.66       |        6.7        |       6.74       |        5.03        | 8.39e+06 | 1.05e+06 |      2.75%       |    36.45%     |
|  4  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 4, 4, 16]]   | bf16  |      10.99       |       11.02       |      11.05       |        8.07        | 1.68e+07 | 2.10e+06 |      3.33%       |    44.17%     |
|  4  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 8, 4, 16]]     | bf16  |       2.02       |       2.06        |       2.11       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.12%     |
|  4  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 8, 4, 16]]     | bf16  |       2.04       |       2.07        |       2.1        |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.23%     |
|  4  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 8, 4, 16]]     | bf16  |       2.05       |       2.06        |       2.07       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.46%     |
|  4  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 8, 4, 16]]    | bf16  |       3.38       |        3.4        |       3.43       |        2.76        | 2.10e+06 | 2.62e+05 |      1.35%       |    17.95%     |
|  4  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 8, 4, 16]]    | bf16  |       4.47       |       4.49        |       4.52       |        3.52        | 4.19e+06 | 5.24e+05 |      2.05%       |    27.15%     |
|  4  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 8, 4, 16]]   | bf16  |       6.66       |       6.67        |       6.68       |        5.03        | 8.39e+06 | 1.05e+06 |      2.75%       |    36.45%     |
|  4  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 8, 4, 16]]   | bf16  |       11.0       |       11.03       |      11.06       |        8.07        | 1.68e+07 | 2.10e+06 |      3.33%       |    44.13%     |
|  4  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 8, 4, 16]]   | bf16  |      19.69       |       19.7        |      19.72       |       14.14        | 3.36e+07 | 4.19e+06 |      3.72%       |    49.31%     |
|  4  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 16, 4, 16]]    | bf16  |       2.02       |       2.04        |       2.06       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.23%     |
|  4  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 16, 4, 16]]    | bf16  |       2.04       |       2.09        |       2.14       |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.46%     |
|  4  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 16, 4, 16]]    | bf16  |       2.1        |       2.13        |       2.16       |        2.02        | 6.55e+04 | 8.19e+03 |      0.07%       |     0.9%      |
|  4  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 16, 4, 16]]   | bf16  |       4.45       |       4.47        |       4.5        |        3.52        | 4.19e+06 | 5.24e+05 |      2.06%       |    27.27%     |
|  4  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 16, 4, 16]]   | bf16  |       6.65       |       6.67        |       6.7        |        5.03        | 8.39e+06 | 1.05e+06 |      2.75%       |     36.5%     |
|  4  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 16, 4, 16]]   | bf16  |      10.99       |       11.02       |      11.06       |        8.07        | 1.68e+07 | 2.10e+06 |      3.33%       |    44.17%     |
|  4  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 16, 4, 16]]   | bf16  |       19.7       |       19.72       |      19.76       |       14.14        | 3.36e+07 | 4.19e+06 |      3.72%       |    49.28%     |
|  4  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 16, 4, 16]]   | bf16  |      37.04       |       37.09       |      37.14       |       26.27        | 6.71e+07 | 8.39e+06 |      3.96%       |    52.42%     |
|  4  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 32, 4, 16]]    | bf16  |       2.03       |       2.05        |       2.07       |        2.01        | 3.28e+04 | 4.10e+03 |      0.04%       |     0.47%     |
|  4  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 32, 4, 16]]    | bf16  |       2.13       |       2.15        |       2.18       |        2.02        | 6.55e+04 | 8.19e+03 |      0.07%       |     0.89%     |
|  4  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 32, 4, 16]]    | bf16  |       2.19       |       2.22        |       2.24       |        2.05        | 1.31e+05 | 1.64e+04 |      0.13%       |     1.73%     |
|  4  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 32, 4, 16]]   | bf16  |       6.64       |       6.67        |       6.7        |        5.03        | 8.39e+06 | 1.05e+06 |      2.76%       |    36.56%     |
|  4  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 32, 4, 16]]   | bf16  |       11.0       |       11.03       |      11.07       |        8.07        | 1.68e+07 | 2.10e+06 |      3.33%       |    44.13%     |
|  4  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 32, 4, 16]]   | bf16  |      19.69       |       19.71       |      19.74       |       14.14        | 3.36e+07 | 4.19e+06 |      3.72%       |    49.31%     |
|  4  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 32, 4, 16]]   | bf16  |      37.04       |       37.13       |      37.26       |       26.27        | 6.71e+07 | 8.39e+06 |      3.96%       |    52.42%     |
|  4  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 32, 4, 16]]   | bf16  |       71.7       |       71.75       |      71.81       |       50.55        | 1.34e+08 | 1.68e+07 |      4.09%       |    54.16%     |
|  8  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 2, 8, 16]]     | bf16  |       2.12       |       2.15        |       2.18       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.06%     |
|  8  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 2, 8, 16]]     | bf16  |       2.18       |       2.19        |       2.2        |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
|  8  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 2, 8, 16]]     | bf16  |       2.19       |       2.21        |       2.23       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
|  8  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 2, 8, 16]]    | bf16  |       2.71       |       2.74        |       2.79       |        2.38        | 1.05e+06 | 1.31e+05 |      0.84%       |     11.2%     |
|  8  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 2, 8, 16]]    | bf16  |       3.0        |       3.02        |       3.04       |        2.76        | 2.10e+06 | 2.62e+05 |      1.53%       |    20.23%     |
|  8  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 2, 8, 16]]   | bf16  |       3.55       |       3.57        |       3.58       |        3.52        | 4.19e+06 | 5.24e+05 |      2.58%       |    34.19%     |
|  8  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 2, 8, 16]]   | bf16  |       4.69       |       4.72        |       4.75       |        5.03        | 8.39e+06 | 1.05e+06 |      3.91%       |    51.75%     |
|  8  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 2, 8, 16]]   | bf16  |       6.94       |       6.97        |       7.0        |        8.07        | 1.68e+07 | 2.10e+06 |      5.28%       |    69.95%     |
|  8  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 4, 8, 16]]     | bf16  |       2.21       |       2.24        |       2.28       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
|  8  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 4, 8, 16]]     | bf16  |       2.19       |       2.21        |       2.23       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
|  8  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 4, 8, 16]]     | bf16  |       2.2        |       2.24        |       2.28       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.43%     |
|  8  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 4, 8, 16]]    | bf16  |       2.98       |       3.01        |       3.04       |        2.76        | 2.10e+06 | 2.62e+05 |      1.54%       |    20.36%     |
|  8  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 4, 8, 16]]    | bf16  |       3.55       |       3.57        |       3.59       |        3.52        | 4.19e+06 | 5.24e+05 |      2.58%       |    34.19%     |
|  8  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 4, 8, 16]]   | bf16  |       4.68       |        4.7        |       4.73       |        5.03        | 8.39e+06 | 1.05e+06 |      3.91%       |    51.86%     |
|  8  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 4, 8, 16]]   | bf16  |       6.96       |       6.98        |       7.0        |        8.07        | 1.68e+07 | 2.10e+06 |      5.26%       |    69.75%     |
|  8  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 4, 8, 16]]   | bf16  |      11.34       |       11.38       |      11.44       |       14.14        | 3.36e+07 | 4.19e+06 |      6.46%       |    85.62%     |
|  8  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 8, 8, 16]]     | bf16  |       2.17       |        2.2        |       2.23       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
|  8  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 8, 8, 16]]     | bf16  |       2.23       |       2.27        |       2.31       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.43%     |
|  8  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 8, 8, 16]]     | bf16  |       2.18       |       2.21        |       2.24       |        2.02        | 6.55e+04 | 8.19e+03 |      0.07%       |     0.87%     |
|  8  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 8, 8, 16]]    | bf16  |       3.53       |       3.55        |       3.57       |        3.52        | 4.19e+06 | 5.24e+05 |      2.59%       |    34.38%     |
|  8  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 8, 8, 16]]    | bf16  |       4.69       |       4.71        |       4.73       |        5.03        | 8.39e+06 | 1.05e+06 |      3.91%       |    51.75%     |
|  8  | 16  |  [1024, 1, 1, 16]  | True  |   [[1024, 8, 8, 16]]   | bf16  |       6.96       |       6.98        |       7.01       |        8.07        | 1.68e+07 | 2.10e+06 |      5.26%       |    69.75%     |
|  8  | 16  |  [2048, 1, 1, 16]  | True  |   [[2048, 8, 8, 16]]   | bf16  |      11.34       |       11.36       |      11.37       |       14.14        | 3.36e+07 | 4.19e+06 |      6.46%       |    85.62%     |
|  8  | 16  |  [4096, 1, 1, 16]  | True  |   [[4096, 8, 8, 16]]   | bf16  |      20.06       |       20.09       |      20.11       |       26.27        | 6.71e+07 | 8.39e+06 |       7.3%       |     96.8%     |
|  8  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 16, 8, 16]]    | bf16  |       2.2        |       2.22        |       2.24       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.43%     |
|  8  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 16, 8, 16]]    | bf16  |       2.2        |       2.22        |       2.25       |        2.02        | 6.55e+04 | 8.19e+03 |      0.07%       |     0.86%     |
|  8  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 16, 8, 16]]    | bf16  |       2.25       |       2.29        |       2.33       |        2.05        | 1.31e+05 | 1.64e+04 |      0.13%       |     1.69%     |
|  8  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 16, 8, 16]]   | bf16  |       4.66       |       4.71        |       4.76       |        5.03        | 8.39e+06 | 1.05e+06 |      3.93%       |    52.09%     |
|  8  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 16, 8, 16]]   | bf16  |       6.95       |       6.97        |       6.99       |        8.07        | 1.68e+07 | 2.10e+06 |      5.27%       |    69.85%     |
|  8  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 16, 8, 16]]   | bf16  |      11.34       |       11.37       |      11.39       |       14.14        | 3.36e+07 | 4.19e+06 |      6.46%       |    85.62%     |
|  8  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 16, 8, 16]]   | bf16  |      20.07       |       20.13       |       20.2       |       26.27        | 6.71e+07 | 8.39e+06 |       7.3%       |    96.75%     |
|  8  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 16, 8, 16]]   | bf16  |      37.43       |       37.48       |      37.53       |       50.55        | 1.34e+08 | 1.68e+07 |      7.83%       |    103.76%    |
|  8  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 32, 8, 16]]    | bf16  |       2.22       |       2.24        |       2.26       |        2.02        | 6.55e+04 | 8.19e+03 |      0.06%       |     0.85%     |
|  8  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 32, 8, 16]]    | bf16  |       2.25       |       2.29        |       2.34       |        2.05        | 1.31e+05 | 1.64e+04 |      0.13%       |     1.69%     |
|  8  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 32, 8, 16]]    | bf16  |       2.39       |       2.41        |       2.43       |        2.09        | 2.62e+05 | 3.28e+04 |      0.24%       |     3.17%     |
|  8  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 32, 8, 16]]   | bf16  |       6.95       |       6.97        |       6.99       |        8.07        | 1.68e+07 | 2.10e+06 |      5.27%       |    69.85%     |
|  8  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 32, 8, 16]]   | bf16  |      11.35       |       11.36       |      11.38       |       14.14        | 3.36e+07 | 4.19e+06 |      6.45%       |    85.54%     |
|  8  | 16  |  [1024, 1, 1, 16]  | True  |  [[1024, 32, 8, 16]]   | bf16  |      20.09       |       20.11       |      20.14       |       26.27        | 6.71e+07 | 8.39e+06 |      7.29%       |    96.66%     |
|  8  | 16  |  [2048, 1, 1, 16]  | True  |  [[2048, 32, 8, 16]]   | bf16  |      37.47       |       37.5        |      37.52       |       50.55        | 1.34e+08 | 1.68e+07 |      7.82%       |    103.65%    |
|  8  | 16  |  [4096, 1, 1, 16]  | True  |  [[4096, 32, 8, 16]]   | bf16  |      76.24       |       76.3        |      76.36       |       99.09        | 2.68e+08 | 3.36e+07 |      7.69%       |    101.88%    |
| 16  | 16  |   [1, 1, 1, 16]    | True  |    [[1, 2, 16, 16]]    | bf16  |       2.19       |       2.23        |       2.28       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.11%     |
| 16  | 16  |   [2, 1, 1, 16]    | True  |    [[2, 2, 16, 16]]    | bf16  |       2.19       |        2.2        |       2.21       |        2.01        | 1.64e+04 | 2.05e+03 |      0.02%       |     0.22%     |
| 16  | 16  |   [4, 1, 1, 16]    | True  |    [[4, 2, 16, 16]]    | bf16  |       2.21       |       2.26        |       2.31       |        2.01        | 3.28e+04 | 4.10e+03 |      0.03%       |     0.43%     |
| 16  | 16  |  [256, 1, 1, 16]   | True  |   [[256, 2, 16, 16]]   | bf16  |       2.78       |        2.8        |       2.83       |        2.76        | 2.10e+06 | 2.62e+05 |      1.65%       |    21.83%     |
| 16  | 16  |  [512, 1, 1, 16]   | True  |   [[512, 2, 16, 16]]   | bf16  |       3.36       |        3.4        |       3.44       |        3.52        | 4.19e+06 | 5.24e+05 |      2.73%       |    36.12%     |
